case,t,roll_deg,pitch_deg,yaw_deg
C_AOCS,3.700000000000002,-0.8156754040293515,0.010554462196840086,-0.006525382836697485
C_AOCS,3.800000000000002,-0.8829707399416817,0.0140950129802358,-0.010563489792301366
C_AOCS,3.900000000000002,-0.9688539010323745,0.01052883170776997,-0.013197591172353605
C_AOCS,4.000000000000002,-1.068080626995272,-0.0013042713915393245,-0.016167879120730616
C_AOCS,4.100000000000001,-1.178257864080582,-0.022566735831954843,-0.020153075574719015
C_AOCS,4.200000000000001,-1.298205344713398,-0.05347747266352043,-0.025707621535907416
C_AOCS,4.300000000000001,-1.4265646790938313,-0.0938045547718333,-0.03372914860218072
C_AOCS,4.4,-1.5636604256025182,-0.1427606241541825,-0.04462417105512771
C_AOCS,4.5,-1.7092167683927524,-0.19969480952540059,-0.058435713923119983
C_AOCS,4.6,-1.8629417818710257,-0.2640236373754567,-0.07535516726323171
C_AOCS,4.699999999999999,-2.0289773452270774,-0.33604544268411946,-0.0954662016092514
C_AOCS,4.799999999999999,-2.213176599171377,-0.41545789098061,-0.1179296852598033
C_AOCS,4.899999999999999,-2.413671503339753,-0.4967077565206625,-0.14146907404528233
C_AOCS,4.999999999999998,-2.6447692220792405,-0.5803551242798377,-0.1627817807837698
C_AOCS,5.099999999999998,-2.9130954828393336,-0.6669792874637661,-0.17899028566486844
C_AOCS,5.1999999999999975,-3.2255824513186475,-0.7569419096136696,-0.18499261817511778
C_AOCS,5.299999999999997,-3.581045932923889,-0.8489267285212663,-0.17567544795125367
C_AOCS,5.399999999999997,-3.965226960666393,-0.942235764087102,-0.1522563181820266
C_AOCS,5.4999999999999964,-4.279819295215413,-1.026884813186198,-0.14118000231565786
C_AOCS,5.599999999999996,-4.46239602161133,-1.0887699179765005,-0.15455289485147858
C_AOCS,5.699999999999996,-4.5681000270114005,-1.1357570419502663,-0.18514353119786714
C_AOCS,5.799999999999995,-4.643222240017182,-1.179791771802336,-0.2254832177562454
C_AOCS,5.899999999999995,-4.66565393087553,-1.21491821496617,-0.2785831042538433
C_AOCS,5.999999999999995,-4.630900796892413,-1.237850317138463,-0.34666042496835864
C_AOCS,6.099999999999994,-4.556135720156805,-1.251022396701825,-0.42619122214371286
C_AOCS,6.199999999999994,-4.462958283654051,-1.2598134915037869,-0.5131718139293463
C_AOCS,6.299999999999994,-4.3668807426965515,-1.2712629224036902,-0.6025633439592628
C_AOCS,6.399999999999993,-4.280172559805905,-1.2869390759674504,-0.6895450924398348
C_AOCS,6.499999999999993,-4.201892821961238,-1.3063125461283558,-0.7746870751096276
C_AOCS,6.5999999999999925,-4.129855894677283,-1.331844004084735,-0.8619526439818813
C_AOCS,6.699999999999992,-4.060919191814033,-1.3678734819342964,-0.9568282176662138
C_AOCS,6.799999999999992,-3.9934042791340967,-1.4131054019683287,-1.0576167730070751
C_AOCS,6.8999999999999915,-3.9149508634257413,-1.445273407752043,-1.15163540285032
C_AOCS,6.999999999999991,-3.811597820038792,-1.4213389376671886,-1.2145442713137444
C_AOCS,7.099999999999991,-3.7083636206309136,-1.3624474719282405,-1.2398814925727053
C_AOCS,7.19999999999999,-3.618966843324642,-1.306277840411303,-1.246778019601813
C_AOCS,7.29999999999999,-3.5425808735053934,-1.2610916423962983,-1.2446237925230306
C_AOCS,7.39999999999999,-3.4768259984324192,-1.222786906396378,-1.2339202744713726
C_AOCS,7.499999999999989,-3.4197948715552617,-1.1919189631338831,-1.217094560161319
C_AOCS,7.599999999999989,-3.369383522742529,-1.165674891098135,-1.1966408530229873
C_AOCS,7.699999999999989,-3.3213711699955493,-1.1412588678679363,-1.173401539854738
C_AOCS,7.799999999999988,-3.274606149371524,-1.1265650241985112,-1.1507611675701122
C_AOCS,7.899999999999988,-3.2387639531997006,-1.113749985891703,-1.1194110375932733
C_AOCS,7.999999999999988,-3.2126253113830594,-1.0933739170253567,-1.075566604241811
C_AOCS,8.099999999999987,-3.179508530278929,-1.0683916076446451,-1.0338021849853591
C_AOCS,8.199999999999987,-3.1215391193813877,-1.0353262825987077,-1.002600878151585
C_AOCS,8.299999999999986,-3.040189668407717,-0.9986436897944937,-0.9849598252899417
C_AOCS,8.399999999999986,-2.9773541918122532,-0.9704928679864473,-0.9860905898977964
C_AOCS,8.499999999999986,-2.907840200332286,-0.9398878436346068,-0.9852745250957723
C_AOCS,8.599999999999985,-2.825726519310281,-0.9063352164034997,-0.9832571013088028
C_AOCS,8.699999999999985,-2.7342273846693415,-0.8717491476883317,-0.9802780527058156
C_AOCS,8.799999999999985,-2.6436305026684663,-0.8385559883067275,-0.9765549761523785
C_AOCS,8.899999999999984,-2.5589029884741428,-0.8070268920198052,-0.9713766010231958
C_AOCS,8.999999999999984,-2.4771335186715344,-0.7766571403154268,-0.9657938250241825
C_AOCS,9.099999999999984,-2.4142897934902736,-0.7554528451650473,-0.9603393091058704
C_AOCS,9.199999999999983,-2.3901495173202223,-0.7573649845336738,-0.9532439572597946
C_AOCS,9.299999999999983,-2.3692401567553514,-0.7686495027472566,-0.9462957480722737
C_AOCS,9.399999999999983,-2.339539711743793,-0.7795893565946377,-0.938476993588676
C_AOCS,9.499999999999982,-2.3018599233948844,-0.786985496193146,-0.9300991707209172
C_AOCS,9.599999999999982,-2.261600800773831,-0.7920097243793096,-0.9213759530741612
C_AOCS,9.699999999999982,-2.229436827699849,-0.8009298089449497,-0.9114756272681294
C_AOCS,9.799999999999981,-2.2052828880059945,-0.8132803652322651,-0.9010834014516055
C_AOCS,9.89999999999998,-2.18233619174173,-0.8261811758073223,-0.8906171581250535
C_AOCS,9.99999999999998,-2.15119061046832,-0.8387321167776132,-0.8807712357455261
C_AOCS,10.09999999999998,-2.112784283934171,-0.8522395023991696,-0.8711629559185453
C_AOCS,10.19999999999998,-2.080867626379945,-0.8722824700475598,-0.8619413674783771
C_AOCS,10.29999999999998,-2.0681237820748377,-0.9013437891447948,-0.8511719818492713
C_AOCS,10.399999999999979,-2.0655331057031963,-0.9367302881598407,-0.8393032685753141
C_AOCS,10.499999999999979,-2.056454533451942,-0.9749862052778002,-0.8271060186653757
C_AOCS,10.599999999999978,-2.052339663759069,-1.0126412221029861,-0.814598273414277
C_AOCS,10.699999999999978,-2.0673649086636092,-1.0481529274384922,-0.7994574054589443
C_AOCS,10.799999999999978,-2.107386572194307,-1.0879084457968318,-0.7822404656953126
C_AOCS,10.899999999999977,-2.206252895929409,-1.1446846360703968,-0.7581476725299344
C_AOCS,10.999999999999977,-2.349414189888234,-1.2167653498291207,-0.7277303792865664
C_AOCS,11.099999999999977,-2.5022784320489677,-1.2780795675426317,-0.6987547787470431
C_AOCS,11.199999999999976,-2.6808923244772913,-1.3177756493230761,-0.6632949261574215
C_AOCS,11.299999999999976,-2.8780519933865536,-1.3420684384182742,-0.6250523472013665
C_AOCS,11.399999999999975,-3.083448911533757,-1.3551241144964181,-0.5843830356970464
C_AOCS,11.499999999999975,-3.289004698704089,-1.3614924010231562,-0.5419526914081507
C_AOCS,11.599999999999975,-3.4709539584368305,-1.3645776492599786,-0.5017800579742864
C_AOCS,11.699999999999974,-3.6052533532306743,-1.3610044633036327,-0.4660269135990337
C_AOCS,11.799999999999974,-3.7149511070851124,-1.3532058436222172,-0.43210599528130245
C_AOCS,11.899999999999974,-3.8318077933912997,-1.3444397268229007,-0.39638359521315647
C_AOCS,11.999999999999973,-3.935879536062871,-1.3210830956454231,-0.35645590577013914
C_AOCS,12.099999999999973,-4.031751166209731,-1.2843955170412245,-0.3125311077345053
C_AOCS,12.199999999999973,-4.104144557806984,-1.2298200098564729,-0.2633811189470055
C_AOCS,12.299999999999972,-4.170628635172077,-1.1653679616766184,-0.2105579101700356
C_AOCS,12.399999999999972,-4.2322943975173075,-1.0904963154336642,-0.15403672263526536
C_AOCS,12.499999999999972,-4.305235178651489,-1.0189562828354428,-0.09984330960858587
C_AOCS,12.599999999999971,-4.380069635193218,-0.9414772755421974,-0.04139680077854209
