t_s,phase,step_index,num_rot_Nm,num_origin_Nm,denominator_Nm,rho_rot,rho_origin,valid
20.200000,SS,2,3.773128e-04,3.658538e-05,2.199794e+00,1.715219e-04,1.663127e-05,1
20.300000,SS,2,3.514401e-04,6.243390e-05,2.223256e+00,1.580745e-04,2.808219e-05,1
20.400000,SS,2,3.381759e-04,9.580622e-05,2.241868e+00,1.508456e-04,4.273500e-05,1
20.500000,SS,2,3.463331e-04,1.325934e-04,2.254664e+00,1.536074e-04,5.880849e-05,1
20.600000,SS,2,3.916851e-04,1.739796e-04,2.257321e+00,1.735177e-04,7.707347e-05,1
20.700000,SS,2,4.916798e-04,2.156425e-04,2.245229e+00,2.189887e-04,9.604478e-05,1
20.800000,SS,2,6.434967e-04,2.552231e-04,2.199437e+00,2.925733e-04,1.160402e-04,1
20.900000,SS,2,8.263172e-04,2.913799e-04,2.101778e+00,3.931516e-04,1.386350e-04,1
21.000000,SS,2,1.018574e-03,3.225941e-04,1.950875e+00,5.221114e-04,1.653587e-04,1
21.100000,SS,2,1.203107e-03,3.478280e-04,1.759788e+00,6.836659e-04,1.976533e-04,1
21.200000,SS,2,1.366579e-03,3.635112e-04,1.538128e+00,8.884690e-04,2.363335e-04,1
21.300000,SS,2,1.453921e-03,3.770550e-04,1.065245e+00,1.364870e-03,3.539608e-04,1
21.400000,SS,2,1.480182e-03,3.839500e-04,7.738902e-01,1.912651e-03,4.961297e-04,1
21.500000,SS,2,1.471179e-03,3.868516e-04,6.601091e-01,2.228691e-03,5.860420e-04,1
21.600000,SS,2,1.461746e-03,3.860809e-04,5.779844e-01,2.529040e-03,6.679781e-04,1
21.700000,SS,2,1.469683e-03,3.822775e-04,5.406806e-01,2.718210e-03,7.070302e-04,1
21.800000,SS,2,1.482138e-03,3.763788e-04,5.644509e-01,2.625806e-03,6.668052e-04,1
21.900000,SS,2,1.490207e-03,3.696262e-04,6.171082e-01,2.414823e-03,5.989650e-04,1
22.000000,SS,2,1.498889e-03,3.610339e-04,6.778412e-01,2.211268e-03,5.326231e-04,1
22.100000,SS,2,1.511676e-03,3.511310e-04,7.335719e-01,2.060706e-03,4.786593e-04,1
22.200000,SS,2,1.531084e-03,3.404750e-04,7.780384e-01,1.967877e-03,4.376070e-04,1
22.300000,SS,2,1.561164e-03,3.292772e-04,8.095456e-01,1.928444e-03,4.067432e-04,1
22.400000,SS,2,1.606308e-03,3.174293e-04,8.313006e-01,1.932283e-03,3.818466e-04,1
22.500000,SS,2,1.666022e-03,3.052429e-04,8.473184e-01,1.966229e-03,3.602458e-04,1
22.600000,SS,2,1.736557e-03,2.929223e-04,8.568126e-01,2.026764e-03,3.418744e-04,1
22.700000,SS,2,1.813069e-03,2.803579e-04,8.586810e-01,2.111458e-03,3.264983e-04,1
22.800000,SS,2,1.888366e-03,2.676203e-04,8.522441e-01,2.215757e-03,3.140183e-04,1
22.900000,SS,2,1.954485e-03,2.547722e-04,8.424037e-01,2.320129e-03,3.024349e-04,1
23.000000,SS,2,2.004494e-03,2.418230e-04,8.394185e-01,2.387955e-03,2.880840e-04,1
23.100000,SS,2,2.033231e-03,2.287929e-04,8.545531e-01,2.379291e-03,2.677340e-04,1
23.200000,SS,2,2.037715e-03,2.156932e-04,8.947636e-01,2.277378e-03,2.410617e-04,1
23.300000,SS,2,2.016992e-03,2.025370e-04,9.602028e-01,2.100590e-03,2.109315e-04,1
23.400000,SS,2,1.971770e-03,1.893445e-04,1.045761e+00,1.885488e-03,1.810591e-04,1
23.500000,SS,2,1.903998e-03,1.761465e-04,1.144492e+00,1.663618e-03,1.539080e-04,1
23.600000,SS,2,1.816459e-03,1.629804e-04,1.250096e+00,1.453056e-03,1.303743e-04,1
23.700000,SS,2,1.712430e-03,1.498836e-04,1.357685e+00,1.261287e-03,1.103964e-04,1
23.800000,SS,2,1.595480e-03,1.369265e-04,1.463752e+00,1.089993e-03,9.354490e-05,1
23.900000,SS,2,1.469318e-03,1.241687e-04,1.565958e+00,9.382871e-04,7.929250e-05,1
24.000000,SS,2,1.337631e-03,1.116816e-04,1.662710e+00,8.044889e-04,6.716845e-05,1
24.100000,SS,2,1.203985e-03,9.953952e-05,1.752925e+00,6.868434e-04,5.678482e-05,1
24.200000,SS,2,1.071738e-03,8.781806e-05,1.835887e+00,5.837713e-04,4.783414e-05,1
24.300000,SS,2,9.439654e-04,7.659194e-05,1.911115e+00,4.939344e-04,4.007710e-05,1
24.400000,SS,2,8.233759e-04,6.593433e-05,1.978309e+00,4.162018e-04,3.332862e-05,1
24.500000,SS,2,7.122130e-04,5.591328e-05,2.037291e+00,3.495883e-04,2.744492e-05,1
24.600000,SS,2,6.121252e-04,4.659183e-05,2.087978e+00,2.931665e-04,2.231433e-05,1
24.700000,SS,2,5.240005e-04,3.802651e-05,2.130366e+00,2.459673e-04,1.784975e-05,1
24.800000,SS,2,4.477819e-04,3.026610e-05,2.164512e+00,2.068743e-04,1.398288e-05,1
24.900000,SS,2,3.823270e-04,2.335160e-05,2.190518e+00,1.745372e-04,1.066031e-05,1
25.000000,SS,2,3.254246e-04,1.731536e-05,2.208533e+00,1.473488e-04,7.840206e-06,1
25.100000,SS,2,2.740615e-04,1.218106e-05,2.218739e+00,1.235213e-04,5.490080e-06,1
25.200000,SS,2,2.249163e-04,7.964032e-06,2.221349e+00,1.012521e-04,3.585223e-06,1
25.300000,SS,2,1.749525e-04,4.672135e-06,2.216601e+00,7.892829e-05,2.107793e-06,1
25.400000,SS,2,1.220780e-04,2.308953e-06,2.204752e+00,5.537040e-05,1.047262e-06,1
25.500000,SS,2,6.707894e-05,8.836713e-07,2.186080e+00,3.068457e-05,4.042263e-07,1
25.600000,SS,2,3.831315e-05,3.334296e-07,2.160875e+00,1.773039e-05,1.543030e-07,1
25.700000,SS,2,9.270933e-05,3.132749e-07,2.129438e+00,4.353700e-05,1.471162e-07,1
25.800000,SS,2,1.703657e-04,1.384452e-06,2.092062e+00,8.143435e-05,6.617645e-07,1
25.900000,SS,2,2.566887e-04,3.244761e-06,2.049044e+00,1.252724e-04,1.583549e-06,1
26.000000,SS,2,3.492381e-04,5.825550e-06,2.000746e+00,1.745540e-04,2.911690e-06,1
26.100000,SS,2,4.465235e-04,9.074750e-06,1.947494e+00,2.292810e-04,4.659705e-06,1
26.200000,SS,2,5.471470e-04,1.293421e-05,1.889618e+00,2.895543e-04,6.844879e-06,1
26.300000,SS,2,6.496915e-04,1.734022e-05,1.827409e+00,3.555261e-04,9.488964e-06,1
26.400000,SS,2,7.526977e-04,2.222591e-05,1.760853e+00,4.274619e-04,1.262224e-05,1
26.500000,SS,2,8.545956e-04,2.751988e-05,1.690646e+00,5.054847e-04,1.627773e-05,1
26.600000,SS,2,9.539266e-04,3.314290e-05,1.617066e+00,5.899122e-04,2.049570e-05,1
26.700000,SS,2,1.049156e-03,3.892505e-05,1.538730e+00,6.818321e-04,2.529686e-05,1
26.800000,SS,2,1.134594e-03,4.457290e-05,1.411810e+00,8.036449e-04,3.157146e-05,1
26.900000,SS,2,1.199438e-03,4.993777e-05,1.194070e+00,1.004496e-03,4.182147e-05,1
27.000000,SS,2,1.243608e-03,5.471629e-05,9.961161e-01,1.248456e-03,5.492963e-05,1
27.100000,SS,2,1.268716e-03,5.879186e-05,8.145417e-01,1.557583e-03,7.217784e-05,1
27.200000,SS,2,1.275509e-03,6.220487e-05,6.461292e-01,1.974077e-03,9.627310e-05,1
27.300000,SS,2,1.265374e-03,6.493491e-05,4.930802e-01,2.566264e-03,1.316924e-04,1
27.400000,SS,2,1.240070e-03,6.697933e-05,3.604105e-01,3.440716e-03,1.858418e-04,1
27.500000,SS,2,1.201465e-03,6.836012e-05,2.605386e-01,4.611468e-03,2.623800e-04,1
27.600000,SS,2,1.151471e-03,6.912364e-05,2.189079e-01,5.260072e-03,3.157659e-04,1
27.700000,SS,2,1.092098e-03,6.929575e-05,2.482332e-01,4.399485e-03,2.791559e-04,1
27.800000,SS,2,1.025361e-03,6.892789e-05,3.185786e-01,3.218551e-03,2.163607e-04,1
27.900000,SS,2,9.533448e-04,6.811047e-05,4.011973e-01,2.376249e-03,1.697680e-04,1
28.000000,SS,2,8.795748e-04,6.696300e-05,4.663037e-01,1.886270e-03,1.436038e-04,1
28.100000,SS,2,8.081062e-04,6.547739e-05,4.985330e-01,1.620968e-03,1.313401e-04,1
28.200000,SS,2,7.389802e-04,6.380685e-05,5.324651e-01,1.387847e-03,1.198329e-04,1
28.300000,SS,2,6.717746e-04,6.200203e-05,5.681016e-01,1.182490e-03,1.091390e-04,1
28.400000,SS,2,6.069648e-04,3.345213e-05,6.036712e-01,1.005456e-03,5.541449e-05,1
28.510000,DS_interstep,2,8.171657e-04,9.819525e-06,3.675106e+00,2.223516e-04,2.671902e-06,1
28.520000,DS_interstep,2,8.592954e-04,5.728574e-05,3.549629e+00,2.420803e-04,1.613851e-05,1
28.530000,DS_interstep,2,8.053689e-04,5.682789e-05,3.535785e+00,2.277766e-04,1.607221e-05,1
28.540000,DS_interstep,2,7.282426e-04,5.648581e-05,3.542203e+00,2.055903e-04,1.594652e-05,1
28.550000,DS_interstep,2,6.585385e-04,5.597693e-05,3.547813e+00,1.856182e-04,1.577787e-05,1
28.560000,DS_interstep,2,6.042524e-04,5.526307e-05,3.550663e+00,1.701802e-04,1.556416e-05,1
28.570000,DS_interstep,2,5.645269e-04,5.432022e-05,3.552166e+00,1.589247e-04,1.529214e-05,1
28.580000,DS_interstep,2,5.353077e-04,5.326873e-05,3.553563e+00,1.506397e-04,1.499023e-05,1
28.590000,DS_interstep,2,5.131133e-04,5.234116e-05,3.555438e+00,1.443179e-04,1.472144e-05,1
28.600000,DS_interstep,2,4.972820e-04,5.140709e-05,3.473641e+00,1.431587e-04,1.479919e-05,1
28.610000,DS_interstep,2,4.870058e-04,5.029493e-05,3.311109e+00,1.470824e-04,1.518975e-05,1
28.620000,DS_interstep,2,4.794033e-04,4.920969e-05,3.239417e+00,1.479906e-04,1.519091e-05,1
28.630000,DS_interstep,2,4.728117e-04,4.814833e-05,3.200862e+00,1.477139e-04,1.504230e-05,1
28.640000,DS_interstep,2,4.663443e-04,4.710737e-05,3.176593e+00,1.468065e-04,1.482953e-05,1
28.650000,DS_interstep,2,4.596974e-04,4.608554e-05,3.154884e+00,1.457098e-04,1.460768e-05,1
28.660000,DS_interstep,2,4.528913e-04,4.508304e-05,3.130724e+00,1.446603e-04,1.440020e-05,1
28.670000,DS_interstep,2,4.460763e-04,4.409994e-05,3.103688e+00,1.437246e-04,1.420888e-05,1
28.680000,DS_interstep,2,4.394144e-04,4.313502e-05,3.075425e+00,1.428792e-04,1.402571e-05,1
28.690000,DS_interstep,2,4.330261e-04,4.218565e-05,3.047898e+00,1.420737e-04,1.384090e-05,1
28.700000,DS_interstep,2,4.269762e-04,4.124854e-05,3.022488e+00,1.412665e-04,1.364721e-05,1
28.710000,DS_interstep,2,4.212809e-04,4.032017e-05,2.999740e+00,1.404392e-04,1.344122e-05,1
28.720000,DS_interstep,2,4.159254e-04,3.939778e-05,2.979469e+00,1.395972e-04,1.322309e-05,1
28.730000,DS_interstep,2,4.108813e-04,3.847943e-05,2.961006e+00,1.387641e-04,1.299539e-05,1
28.740000,DS_interstep,2,4.061202e-04,3.756413e-05,2.943461e+00,1.379737e-04,1.276189e-05,1
28.750000,DS_interstep,2,4.016200e-04,3.665144e-05,2.926084e+00,1.372551e-04,1.252577e-05,1
28.760000,DS_interstep,2,3.973668e-04,3.574165e-05,2.908401e+00,1.366272e-04,1.228911e-05,1
28.770000,DS_interstep,2,3.933515e-04,3.483547e-05,2.890208e+00,1.360980e-04,1.205293e-05,1
28.780000,DS_interstep,2,3.895652e-04,3.393388e-05,2.871518e+00,1.356652e-04,1.181740e-05,1
28.790000,DS_interstep,2,3.859970e-04,3.303804e-05,2.852483e+00,1.353196e-04,1.158220e-05,1
28.800000,DS_interstep,2,3.826320e-04,3.214887e-05,2.833315e+00,1.350475e-04,1.134673e-05,1
28.810000,DS_interstep,2,3.794517e-04,3.126712e-05,2.814235e+00,1.348330e-04,1.111034e-05,1
28.820000,DS_interstep,2,3.764340e-04,3.039350e-05,2.795438e+00,1.346601e-04,1.087254e-05,1
28.830000,DS_interstep,2,3.735554e-04,2.952825e-05,2.777082e+00,1.345136e-04,1.063283e-05,1
28.840000,DS_interstep,2,3.707913e-04,2.867168e-05,2.759291e+00,1.343792e-04,1.039096e-05,1
28.850000,DS_interstep,2,3.681184e-04,2.782373e-05,2.742153e+00,1.342443e-04,1.014667e-05,1
28.860000,DS_interstep,2,3.655141e-04,2.698436e-05,2.725736e+00,1.340974e-04,9.899845e-06,1
28.870000,DS_interstep,2,3.629587e-04,2.615347e-05,2.710086e+00,1.339289e-04,9.650423e-06,1
28.880000,DS_interstep,2,3.604343e-04,2.533094e-05,2.695238e+00,1.337300e-04,9.398407e-06,1
28.890000,DS_interstep,2,3.579265e-04,2.451651e-05,2.681216e+00,1.334941e-04,9.143804e-06,1
28.900000,DS_interstep,2,3.554234e-04,2.371010e-05,2.668034e+00,1.332155e-04,8.886732e-06,1
28.910000,DS_interstep,2,3.529161e-04,2.291172e-05,2.655701e+00,1.328900e-04,8.627373e-06,1
28.920000,DS_interstep,2,3.503983e-04,2.212122e-05,2.644219e+00,1.325149e-04,8.365881e-06,1
28.930000,DS_interstep,2,3.478664e-04,2.133873e-05,2.633583e+00,1.320886e-04,8.102548e-06,1
28.940000,DS_interstep,2,3.453183e-04,2.056435e-05,2.623787e+00,1.316107e-04,7.837661e-06,1
28.950000,DS_interstep,2,3.427542e-04,1.979834e-05,2.614817e+00,1.310815e-04,7.571598e-06,1
28.960000,DS_interstep,2,3.401759e-04,1.904095e-05,2.606659e+00,1.305026e-04,7.304734e-06,1
28.970000,DS_interstep,2,3.375858e-04,1.829253e-05,2.599296e+00,1.298759e-04,7.037494e-06,1
28.980000,DS_interstep,2,3.349876e-04,1.755356e-05,2.592709e+00,1.292037e-04,6.770354e-06,1
28.990000,DS_interstep,2,3.323851e-04,1.682441e-05,2.586877e+00,1.284889e-04,6.503754e-06,1
29.000000,DS_interstep,2,3.297821e-04,1.610566e-05,2.581780e+00,1.277344e-04,6.238201e-06,1
29.010000,DS_interstep,2,3.271824e-04,1.539786e-05,2.577395e+00,1.269431e-04,5.974195e-06,1
29.020000,DS_interstep,2,3.245894e-04,1.470151e-05,2.573699e+00,1.261179e-04,5.712212e-06,1
29.030000,DS_interstep,2,3.220055e-04,1.401724e-05,2.570668e+00,1.252614e-04,5.452761e-06,1
29.040000,DS_interstep,2,3.194327e-04,1.334556e-05,2.568280e+00,1.243761e-04,5.196302e-06,1
29.050000,DS_interstep,2,3.168717e-04,1.268707e-05,2.566507e+00,1.234642e-04,4.943321e-06,1
29.060000,DS_interstep,2,3.143227e-04,1.204218e-05,2.565324e+00,1.225275e-04,4.694212e-06,1
29.070000,DS_interstep,2,3.117845e-04,1.141148e-05,2.564705e+00,1.215674e-04,4.449432e-06,1
29.080000,DS_interstep,2,3.092550e-04,1.079542e-05,2.564622e+00,1.205850e-04,4.209360e-06,1
29.090000,DS_interstep,2,3.067315e-04,1.019438e-05,2.565047e+00,1.195812e-04,3.974344e-06,1
29.100000,DS_interstep,2,3.042099e-04,9.608821e-06,2.565951e+00,1.185564e-04,3.744740e-06,1
29.110000,DS_interstep,2,3.016861e-04,9.039066e-06,2.567306e+00,1.175108e-04,3.520837e-06,1
29.120000,DS_interstep,2,2.991549e-04,8.485443e-06,2.569084e+00,1.164442e-04,3.302907e-06,1
29.130000,DS_interstep,2,2.966109e-04,7.948293e-06,2.571255e+00,1.153565e-04,3.091212e-06,1
29.140000,DS_interstep,2,2.940483e-04,7.427890e-06,2.573791e+00,1.142471e-04,2.885973e-06,1
29.150000,DS_interstep,2,2.914607e-04,6.924530e-06,2.576665e+00,1.131155e-04,2.687400e-06,1
29.160000,DS_interstep,2,2.888418e-04,6.438497e-06,2.579849e+00,1.119608e-04,2.495687e-06,1
29.170000,DS_interstep,2,2.861854e-04,5.970062e-06,2.583317e+00,1.107821e-04,2.311006e-06,1
29.180000,DS_interstep,2,2.834848e-04,5.519527e-06,2.587043e+00,1.095787e-04,2.133528e-06,1
29.190000,DS_interstep,2,2.807336e-04,5.087195e-06,2.591001e+00,1.083495e-04,1.963409e-06,1
29.200000,DS_interstep,2,2.779254e-04,4.673420e-06,2.595168e+00,1.070934e-04,1.800816e-06,1
29.210000,DS_interstep,2,2.750540e-04,4.278576e-06,2.599520e+00,1.058095e-04,1.645910e-06,1
29.220000,DS_interstep,2,2.721131e-04,3.903109e-06,2.604035e+00,1.044967e-04,1.498870e-06,1
29.230000,DS_interstep,2,2.690965e-04,3.547538e-06,2.608690e+00,1.031539e-04,1.359893e-06,1
29.240000,DS_interstep,2,2.659983e-04,3.212887e-06,2.613466e+00,1.017799e-04,1.229359e-06,1
29.250000,DS_interstep,2,2.628131e-04,2.906185e-06,2.535871e+00,1.036382e-04,1.146030e-06,1
29.260000,DS_interstep,2,2.595457e-04,2.632597e-06,2.379637e+00,1.090695e-04,1.106302e-06,1
29.270000,DS_interstep,2,2.562024e-04,2.389821e-06,2.262595e+00,1.132339e-04,1.056230e-06,1
29.280000,DS_interstep,2,2.527800e-04,2.176808e-06,2.164834e+00,1.167664e-04,1.005531e-06,1
29.290000,DS_interstep,2,2.492780e-04,1.991935e-06,2.076318e+00,1.200577e-04,9.593595e-07,1
29.300000,DS_interstep,2,2.456989e-04,1.833525e-06,1.992606e+00,1.233053e-04,9.201644e-07,1
29.310000,DS_interstep,2,2.420471e-04,1.699849e-06,1.911734e+00,1.266113e-04,8.891662e-07,1
29.320000,DS_interstep,2,2.383283e-04,1.589041e-06,1.832796e+00,1.300353e-04,8.670038e-07,1
29.330000,DS_interstep,2,2.345491e-04,1.499039e-06,1.755384e+00,1.336170e-04,8.539665e-07,1
29.340000,DS_interstep,2,2.307166e-04,1.427550e-06,1.679377e+00,1.373823e-04,8.500476e-07,1
29.350000,DS_interstep,2,2.268385e-04,1.372131e-06,1.604854e+00,1.413452e-04,8.549878e-07,1
29.360000,DS_interstep,2,2.229226e-04,1.330250e-06,1.531985e+00,1.455122e-04,8.683179e-07,1
29.370000,DS_interstep,2,2.189772e-04,1.299420e-06,1.461014e+00,1.498803e-04,8.893965e-07,1
29.380000,DS_interstep,2,2.150107e-04,1.277298e-06,1.392241e+00,1.544349e-04,9.174404e-07,1
29.390000,DS_interstep,2,2.110311e-04,1.261780e-06,1.325991e+00,1.591497e-04,9.515752e-07,1
29.400000,DS_interstep,2,2.070465e-04,1.251049e-06,1.262575e+00,1.639874e-04,9.908708e-07,1
29.410000,DS_interstep,2,2.030644e-04,1.243594e-06,1.202271e+00,1.689007e-04,1.034371e-06,1
29.420000,DS_interstep,2,1.990921e-04,1.238201e-06,1.145299e+00,1.738342e-04,1.081116e-06,1
29.430000,DS_interstep,2,1.951362e-04,1.233917e-06,1.091815e+00,1.787264e-04,1.130152e-06,1
29.440000,DS_interstep,2,1.912026e-04,1.230021e-06,1.041905e+00,1.835124e-04,1.180550e-06,1
29.450000,DS_interstep,2,1.872967e-04,1.225985e-06,9.955871e-01,1.881269e-04,1.231419e-06,1
29.460000,DS_interstep,2,1.834234e-04,1.221438e-06,9.528138e-01,1.925071e-04,1.281928e-06,1
29.470000,DS_interstep,2,1.795868e-04,1.216152e-06,9.134815e-01,1.965960e-04,1.331337e-06,1
29.480000,DS_interstep,2,1.757901e-04,1.209887e-06,8.774807e-01,2.003349e-04,1.378819e-06,1
29.490000,DS_interstep,2,1.720358e-04,1.202556e-06,8.447659e-01,2.036491e-04,1.423538e-06,1
29.500000,DS_interstep,2,1.683265e-04,1.194124e-06,8.151816e-01,2.064896e-04,1.464857e-06,1
29.510000,DS_interstep,2,1.646639e-04,1.184597e-06,7.884642e-01,2.088413e-04,1.502410e-06,1
29.520000,DS_interstep,2,1.610492e-04,1.174002e-06,7.643063e-01,2.107130e-04,1.536036e-06,1
29.530000,DS_interstep,2,1.574839e-04,1.162395e-06,7.423952e-01,2.121294e-04,1.565736e-06,1
29.540000,DS_interstep,2,1.539686e-04,1.149835e-06,7.224329e-01,2.131251e-04,1.591616e-06,1
29.550000,DS_interstep,2,1.505039e-04,1.136397e-06,7.041449e-01,2.137400e-04,1.613868e-06,1
29.560000,DS_interstep,2,1.470903e-04,1.122158e-06,6.872854e-01,2.140164e-04,1.632740e-06,1
29.570000,DS_interstep,2,1.437281e-04,1.107194e-06,6.716377e-01,2.139966e-04,1.648499e-06,1
29.580000,DS_interstep,2,1.404175e-04,1.091583e-06,6.570136e-01,2.137209e-04,1.661431e-06,1
29.590000,DS_interstep,2,1.371584e-04,1.075398e-06,6.432517e-01,2.132267e-04,1.671816e-06,1
29.600000,DS_interstep,2,1.339510e-04,1.058713e-06,6.302152e-01,2.125480e-04,1.679923e-06,1
29.610000,DS_interstep,2,1.307950e-04,1.041593e-06,6.177883e-01,2.117150e-04,1.686003e-06,1
29.620000,DS_interstep,2,1.276907e-04,1.024103e-06,6.058739e-01,2.107545e-04,1.690290e-06,1
29.630000,DS_interstep,2,1.246376e-04,1.006302e-06,5.943916e-01,2.096894e-04,1.692995e-06,1
29.640000,DS_interstep,2,1.216358e-04,9.882462e-07,5.832745e-01,2.085395e-04,1.694307e-06,1
29.650000,DS_interstep,2,1.186851e-04,9.699861e-07,5.724670e-01,2.073221e-04,1.694396e-06,1
29.660000,DS_interstep,2,1.157853e-04,9.515693e-07,5.619241e-01,2.060515e-04,1.693413e-06,1
29.670000,DS_interstep,2,1.129364e-04,9.330401e-07,5.516085e-01,2.047401e-04,1.691490e-06,1
29.680000,DS_interstep,2,1.101381e-04,9.144388e-07,5.414901e-01,2.033982e-04,1.688745e-06,1
29.690000,DS_interstep,2,1.073903e-04,8.958030e-07,5.315445e-01,2.020344e-04,1.685283e-06,1
29.700000,DS_interstep,2,1.046928e-04,8.771672e-07,5.217519e-01,2.006563e-04,1.681196e-06,1
29.710000,DS_interstep,2,1.020454e-04,8.585630e-07,5.120967e-01,1.992698e-04,1.676564e-06,1
29.720000,DS_interstep,2,9.944787e-05,8.400197e-07,5.025663e-01,1.978801e-04,1.671461e-06,1
29.730000,DS_interstep,2,9.690004e-05,8.215644e-07,4.931510e-01,1.964916e-04,1.665949e-06,1
29.740000,DS_interstep,2,9.440162e-05,8.032215e-07,4.838433e-01,1.951078e-04,1.660086e-06,1
29.750000,DS_interstep,2,9.195235e-05,7.850137e-07,4.746372e-01,1.937318e-04,1.653924e-06,1
29.760000,DS_interstep,2,8.955194e-05,7.669616e-07,4.655286e-01,1.923661e-04,1.647507e-06,1
29.770000,DS_interstep,2,8.720010e-05,7.490844e-07,4.565145e-01,1.910128e-04,1.640877e-06,1
29.780000,DS_interstep,2,8.489649e-05,7.313994e-07,4.475927e-01,1.896736e-04,1.634074e-06,1
29.790000,DS_interstep,2,8.264075e-05,7.139216e-07,4.387620e-01,1.883498e-04,1.627127e-06,1
29.800000,DS_interstep,2,8.043252e-05,6.966658e-07,4.300215e-01,1.870430e-04,1.620072e-06,1
29.810000,DS_interstep,2,7.827136e-05,6.796441e-07,4.213715e-01,1.857538e-04,1.612933e-06,1
29.820000,DS_interstep,2,7.615686e-05,6.628677e-07,4.128121e-01,1.844831e-04,1.605737e-06,1
29.830000,DS_interstep,2,7.408860e-05,6.463470e-07,4.043440e-01,1.832316e-04,1.598508e-06,1
29.840000,DS_interstep,2,7.206604e-05,6.300902e-07,3.959682e-01,1.819996e-04,1.591265e-06,1
29.850000,DS_interstep,2,7.008875e-05,6.141051e-07,3.876855e-01,1.807876e-04,1.584029e-06,1
29.860000,DS_interstep,2,6.815618e-05,5.983983e-07,3.794975e-01,1.795959e-04,1.576818e-06,1
29.870000,DS_interstep,2,6.626782e-05,5.829751e-07,3.714053e-01,1.784245e-04,1.569647e-06,1
29.880000,DS_interstep,2,6.442309e-05,5.678399e-07,3.634104e-01,1.772737e-04,1.562531e-06,1
29.890000,DS_interstep,2,6.262144e-05,5.529962e-07,3.555141e-01,1.761433e-04,1.555483e-06,1
29.900000,DS_interstep,2,6.086229e-05,5.384468e-07,3.477179e-01,1.750335e-04,1.548516e-06,1
29.910000,DS_interstep,2,5.914505e-05,5.241940e-07,3.400230e-01,1.739443e-04,1.541643e-06,1
29.920000,DS_interstep,2,5.746911e-05,5.102388e-07,3.324307e-01,1.728755e-04,1.534872e-06,1
29.930000,DS_interstep,2,5.583386e-05,4.965815e-07,3.249423e-01,1.718270e-04,1.528214e-06,1
29.940000,DS_interstep,2,5.423868e-05,4.832224e-07,3.175589e-01,1.707988e-04,1.521678e-06,1
29.950000,DS_interstep,2,5.268288e-05,4.701604e-07,3.102813e-01,1.697907e-04,1.515272e-06,1
29.960000,DS_interstep,2,5.116588e-05,4.573947e-07,3.031107e-01,1.688026e-04,1.509002e-06,1
29.970000,DS_interstep,2,4.968699e-05,4.449235e-07,2.960476e-01,1.678345e-04,1.502878e-06,1
29.980000,DS_interstep,2,4.824556e-05,4.327444e-07,2.890928e-01,1.668861e-04,1.496905e-06,1
29.990000,DS_interstep,2,4.684096e-05,4.208554e-07,2.822468e-01,1.659575e-04,1.491090e-06,1
30.000000,DS_interstep,2,4.547251e-05,4.092534e-07,2.755100e-01,1.650485e-04,1.485440e-06,1
30.010000,DS_interstep,2,4.413958e-05,3.979356e-07,2.688828e-01,1.641592e-04,1.479959e-06,1
30.020000,DS_interstep,2,4.284145e-05,3.868977e-07,2.623653e-01,1.632893e-04,1.474653e-06,1
30.030000,DS_interstep,2,4.157751e-05,3.761368e-07,2.559577e-01,1.624390e-04,1.469527e-06,1
30.040000,DS_interstep,2,4.034712e-05,3.656490e-07,2.496599e-01,1.616084e-04,1.464589e-06,1
30.050000,DS_interstep,2,3.914951e-05,3.554289e-07,2.434718e-01,1.607969e-04,1.459836e-06,1
30.060000,DS_interstep,2,3.798413e-05,3.454736e-07,2.373933e-01,1.600050e-04,1.455279e-06,1
30.070000,DS_interstep,2,3.685031e-05,3.357781e-07,2.314241e-01,1.592328e-04,1.450921e-06,1
30.080000,DS_interstep,2,3.574734e-05,3.263375e-07,2.255639e-01,1.584799e-04,1.446763e-06,1
30.090000,DS_interstep,2,3.467464e-05,3.171474e-07,2.198122e-01,1.577467e-04,1.442811e-06,1
30.100000,DS_interstep,2,3.363154e-05,3.082030e-07,2.141685e-01,1.570331e-04,1.439068e-06,1
30.110000,DS_interstep,2,3.261741e-05,2.994992e-07,2.086325e-01,1.563391e-04,1.435535e-06,1
30.120000,DS_interstep,2,3.163163e-05,2.910313e-07,2.032034e-01,1.556649e-04,1.432217e-06,1
30.130000,DS_interstep,2,3.067355e-05,2.827940e-07,1.978806e-01,1.550104e-04,1.429115e-06,1
30.140000,DS_interstep,2,2.974258e-05,2.747827e-07,1.926634e-01,1.543759e-04,1.426232e-06,1
30.150000,DS_interstep,2,2.883809e-05,2.669920e-07,1.875512e-01,1.537612e-04,1.423569e-06,1
30.160000,DS_interstep,2,2.795948e-05,2.594171e-07,1.825431e-01,1.531664e-04,1.421128e-06,1
30.170000,DS_interstep,2,2.710615e-05,2.520529e-07,1.776383e-01,1.525918e-04,1.418911e-06,1
30.180000,DS_interstep,2,2.627752e-05,2.448944e-07,1.728360e-01,1.520374e-04,1.416918e-06,1
