t_s,tick,phase,step_index,stance_a_idx,stance_b_idx,lambda_qp_0,lambda_qp_1,lambda_qp_2,lambda_qp_3,lambda_qp_4,lambda_qp_5,lambda_qp_6,lambda_qp_7,lambda_qp_8,lambda_qp_9,lambda_qp_10,lambda_qp_11
32.270000,836,DS_interstep,4,4,5,-1.215149e-03,-2.468261e-02,1.525930e-02,-2.218977e-02,-1.415156e-03,-5.633430e-03,-4.461331e-03,-2.774615e-02,2.752741e-02,-2.346161e-02,2.145670e-03,-2.286916e-03
32.280000,837,DS_interstep,4,4,5,-8.343191e-04,-2.398785e-02,1.518557e-02,-2.172086e-02,-1.659496e-03,-5.370294e-03,-3.883618e-03,-2.681961e-02,2.740518e-02,-2.301027e-02,1.861404e-03,-2.087153e-03
32.290000,838,DS_interstep,4,4,5,-4.779388e-04,-2.327377e-02,1.507823e-02,-2.122623e-02,-1.882731e-03,-5.110622e-03,-3.335453e-03,-2.588190e-02,2.722051e-02,-2.252864e-02,1.591784e-03,-1.895586e-03
32.300000,839,DS_interstep,4,4,5,-1.460188e-04,-2.254272e-02,1.493950e-02,-2.070833e-02,-2.085347e-03,-4.855143e-03,-2.817273e-03,-2.493576e-02,2.697721e-02,-2.201947e-02,1.336853e-03,-1.712600e-03
32.310000,840,DS_interstep,4,4,5,1.615578e-04,-2.179699e-02,1.477155e-02,-2.016956e-02,-2.267871e-03,-4.604493e-03,-2.329312e-03,-2.398381e-02,2.667904e-02,-2.148541e-02,1.096588e-03,-1.538486e-03
32.320000,841,SS,5,4,5,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,8.288901e-01,1.703237e-01,-3.130482e-02,-1.018263e-01,-4.026194e-01,7.162941e-02
32.420000,842,SS,5,4,5,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.287570e+00,1.928112e-01,-6.594154e-02,-7.380622e-02,-5.886077e-01,1.397119e-01
32.520000,843,SS,5,4,5,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.735128e+00,2.428376e-01,-6.796903e-02,-4.877485e-02,-7.498632e-01,1.765863e-01
32.620000,844,SS,5,4,5,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.150305e+00,2.840557e-01,-7.978493e-02,-2.766397e-02,-9.052577e-01,2.078437e-01
32.720000,845,SS,5,4,5,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.520697e+00,3.226669e-01,-8.910409e-02,-8.812717e-03,-1.042045e+00,2.338213e-01
32.820000,846,SS,5,4,5,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.846183e+00,3.544275e-01,-9.732862e-02,7.134225e-03,-1.161180e+00,2.574534e-01
32.920000,847,SS,5,4,5,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.140183e+00,3.796733e-01,-1.026254e-01,2.012703e-02,-1.268502e+00,2.811874e-01
33.020000,848,SS,5,4,5,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.396830e+00,3.979329e-01,-1.054347e-01,3.042665e-02,-1.361257e+00,3.044157e-01
33.120000,849,SS,5,4,5,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.607986e+00,4.098179e-01,-1.056531e-01,3.847247e-02,-1.435213e+00,3.256142e-01
33.220000,850,SS,5,4,5,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.775648e+00,4.151745e-01,-1.033493e-01,4.414270e-02,-1.491196e+00,3.448066e-01
33.320000,851,SS,5,4,5,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.903961e+00,4.139556e-01,-9.867080e-02,4.739699e-02,-1.531152e+00,3.623233e-01
33.420000,852,SS,5,4,5,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.008652e+00,4.060402e-01,-9.164585e-02,4.807047e-02,-1.562861e+00,3.800667e-01
33.520000,853,SS,5,4,5,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.071615e+00,3.928105e-01,-8.282645e-02,4.724202e-02,-1.577452e+00,3.950013e-01
33.620000,854,SS,5,4,5,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.095696e+00,3.749873e-01,-7.194532e-02,4.496852e-02,-1.575963e+00,4.069340e-01
33.720000,855,SS,5,4,5,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.083198e+00,3.527499e-01,-5.948237e-02,4.134336e-02,-1.559550e+00,4.158582e-01
33.820000,856,SS,5,4,5,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.047272e+00,3.261965e-01,-4.586792e-02,3.637604e-02,-1.534905e+00,4.231725e-01
33.920000,857,SS,5,4,5,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.027369e+00,3.168403e-01,-5.487608e-02,3.056618e-02,-1.563286e+00,3.153438e-01
34.020000,858,SS,5,4,5,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.952831e+00,2.936573e-01,-5.649964e-02,3.526853e-02,-1.567240e+00,2.371798e-01
34.120000,859,SS,5,4,5,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.843994e+00,2.656492e-01,-4.928136e-02,4.551660e-02,-1.548881e+00,1.822802e-01
34.220000,860,SS,5,4,5,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.713697e+00,2.357880e-01,-3.689873e-02,5.755519e-02,-1.515535e+00,1.406293e-01
34.320000,861,SS,5,4,5,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.574090e+00,2.042831e-01,-2.248321e-02,6.946373e-02,-1.475301e+00,1.077787e-01
34.420000,862,SS,5,4,5,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.414008e+00,1.723129e-01,-5.876917e-03,8.070263e-02,-1.422997e+00,7.968195e-02
34.520000,863,SS,5,4,5,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.234700e+00,1.398104e-01,1.302935e-02,9.052458e-02,-1.359537e+00,5.537415e-02
34.620000,864,SS,5,4,5,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.036990e+00,1.063351e-01,3.394457e-02,9.847048e-02,-1.285794e+00,3.425541e-02
34.720000,865,SS,5,4,5,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.828170e+00,7.151708e-02,5.614318e-02,1.044399e-01,-1.206141e+00,1.664400e-02
34.820000,866,SS,5,4,5,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.603904e+00,3.555816e-02,7.997582e-02,1.085255e-01,-1.118512e+00,1.661187e-03
34.920000,867,SS,5,4,5,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.362039e+00,-1.536743e-03,1.055388e-01,1.106411e-01,-1.021862e+00,-1.111796e-02
35.020000,868,SS,5,4,5,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.103665e+00,-3.995356e-02,1.322691e-01,1.107015e-01,-9.169893e-01,-2.168067e-02
35.120000,869,SS,5,4,5,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.830766e+00,-7.977354e-02,1.592025e-01,1.087250e-01,-8.051840e-01,-2.983684e-02
35.220000,870,SS,5,4,5,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.546201e+00,-1.209577e-01,1.849677e-01,1.048277e-01,-6.882233e-01,-3.530609e-02
35.320000,871,SS,5,4,5,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.247608e+00,-1.630709e-01,2.095366e-01,9.882733e-02,-5.646523e-01,-3.819987e-02
35.420000,872,SS,5,4,5,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.361423e-01,-2.059020e-01,2.316395e-01,9.048334e-02,-4.349826e-01,-3.826426e-02
35.520000,873,SS,5,4,5,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.129932e-01,-2.491745e-01,2.496092e-01,7.958670e-02,-2.997433e-01,-3.534015e-02
35.620000,874,SS,5,4,5,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.773098e-01,-2.926995e-01,2.606418e-01,6.599648e-02,-1.583120e-01,-2.956561e-02
35.720000,875,SS,5,4,5,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-6.787564e-02,-3.354328e-01,2.646518e-01,4.928273e-02,-1.135321e-02,-2.041582e-02
35.820000,876,SS,5,4,5,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-4.207147e-01,-3.765460e-01,2.607789e-01,2.896673e-02,1.410941e-01,-7.771066e-03
35.920000,877,SS,5,4,5,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-7.804625e-01,-4.148245e-01,2.494778e-01,4.161878e-03,3.006830e-01,9.401877e-03
36.020000,878,SS,5,4,5,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.150081e+00,-4.497036e-01,2.301833e-01,-2.672535e-02,4.717037e-01,3.292463e-02
36.120000,879,SS,5,4,5,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.530277e+00,-4.817831e-01,1.958952e-01,-6.363712e-02,6.538461e-01,6.079179e-02
36.220000,880,SS,5,4,5,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.905695e+00,-5.085386e-01,1.451956e-01,-1.034117e-01,8.362967e-01,8.831994e-02
36.320000,881,SS,5,4,5,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.272954e+00,-5.269802e-01,8.411584e-02,-1.448316e-01,1.019172e+00,1.159270e-01
36.420000,882,SS,5,4,5,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.628999e+00,-5.369421e-01,1.378556e-02,-1.865645e-01,1.201033e+00,1.429088e-01
36.520000,883,SS,5,4,5,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.986534e+00,-5.392129e-01,-6.493077e-02,-2.287020e-01,1.389969e+00,1.680325e-01
36.620000,884,SS,5,4,5,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.324817e+00,-5.327438e-01,-1.466699e-01,-2.678222e-01,1.572951e+00,1.903459e-01
36.720000,885,SS,5,4,5,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.636094e+00,-5.174927e-01,-2.268819e-01,-3.006762e-01,1.743644e+00,2.084959e-01
36.820000,886,SS,5,4,5,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.917912e+00,-4.938557e-01,-2.991456e-01,-3.253995e-01,1.899726e+00,2.227219e-01
36.920000,887,SS,5,4,5,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-4.180169e+00,-4.648188e-01,-3.605042e-01,-3.426641e-01,2.046579e+00,2.330473e-01
37.020000,888,SS,5,4,5,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-4.427385e+00,-4.331025e-01,-4.091007e-01,-3.523597e-01,2.185559e+00,2.389055e-01
37.120000,889,SS,5,4,5,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-4.635458e+00,-3.982450e-01,-4.386001e-01,-3.511142e-01,2.300485e+00,2.413524e-01
37.220000,890,SS,5,4,5,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-4.751855e+00,-3.585101e-01,-4.320035e-01,-3.271789e-01,2.331430e+00,1.828448e-01
37.320000,891,SS,5,4,5,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-4.750046e+00,-3.180360e-01,-3.675791e-01,-2.627111e-01,2.232830e+00,3.379089e-02
37.420000,892,SS,5,4,5,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-4.773026e+00,-2.881011e-01,-3.064929e-01,-1.947436e-01,2.157454e+00,-7.918861e-02
37.520000,893,SS,5,4,5,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-4.754097e+00,-2.572113e-01,-2.374556e-01,-1.293946e-01,2.069324e+00,-1.703584e-01
37.620000,894,SS,5,4,5,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-4.688850e+00,-2.288754e-01,-1.727019e-01,-7.195005e-02,1.968062e+00,-2.457730e-01
37.720000,895,SS,5,4,5,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-4.576507e+00,-2.018155e-01,-1.151863e-01,-2.392247e-02,1.854172e+00,-3.076522e-01
37.820000,896,SS,5,4,5,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-4.444907e+00,-1.830130e-01,-6.880777e-02,8.624896e-03,1.746933e+00,-3.577013e-01
37.920000,897,SS,5,4,5,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-4.300503e+00,-1.731562e-01,-3.316045e-02,2.504616e-02,1.651306e+00,-3.965053e-01
38.020000,898,SS,5,4,5,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-4.103782e+00,-1.601530e-01,-4.209546e-03,3.452985e-02,1.541351e+00,-4.227771e-01
38.120000,899,SS,5,4,5,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.858580e+00,-1.443001e-01,1.689017e-02,3.837805e-02,1.418912e+00,-4.365640e-01
38.220000,900,SS,5,4,5,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.566785e+00,-1.249904e-01,3.091926e-02,3.796977e-02,1.284630e+00,-4.380186e-01
38.320000,901,SS,5,4,5,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.251814e+00,-1.127304e-01,3.767609e-02,2.826437e-02,1.154193e+00,-4.294814e-01
38.420000,902,SS,5,4,5,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.890470e+00,-9.512013e-02,4.172501e-02,1.673229e-02,1.011824e+00,-4.093169e-01
38.520000,903,SS,5,4,5,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.483254e+00,-7.238875e-02,4.259496e-02,4.661186e-03,8.571960e-01,-3.780540e-01
38.620000,904,SS,5,4,5,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.030497e+00,-4.458233e-02,4.174827e-02,-7.392631e-03,6.902267e-01,-3.362941e-01
38.720000,905,SS,5,4,5,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.532455e+00,-1.215068e-02,3.980031e-02,-1.899319e-02,5.108546e-01,-2.847645e-01
38.820000,906,SS,5,4,5,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-9.889499e-01,2.449413e-02,3.763559e-02,-2.994261e-02,3.189008e-01,-2.241709e-01
38.920000,907,SS,5,4,5,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.997388e-01,6.483751e-02,3.706672e-02,-4.066723e-02,1.145406e-01,-1.551535e-01
39.020000,908,SS,5,4,5,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.532096e-01,1.120238e-01,7.845755e-02,3.349075e-02,6.176585e-02,-1.249543e-01
39.120000,909,SS,5,4,5,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.754044e-01,1.342276e-01,8.529058e-02,6.893508e-02,2.360289e-02,-1.152340e-01
39.220000,910,SS,5,4,5,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.055897e-01,1.427252e-01,8.483629e-02,8.134222e-02,-1.040391e-02,-1.080041e-01
39.320000,911,SS,5,4,5,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-4.064849e-02,1.464179e-01,7.952483e-02,8.555708e-02,-4.319543e-02,-1.008877e-01
39.420000,912,DS_terminal,5,5,5,-2.127476e-01,-7.887406e-01,4.217576e-01,-7.515644e-01,1.744065e-01,-2.513148e-01,-3.486716e-01,-2.949013e-01,3.183564e-01,-1.681029e-01,-5.511693e-02,-1.977914e-01
39.520000,913,DS_terminal,5,5,5,1.946103e-01,2.575887e-01,-9.087076e-03,2.422069e-01,-2.368326e-01,4.287675e-02,1.993753e-01,1.531935e-01,-3.678520e-03,2.007375e-02,-3.964532e-02,3.153651e-02
39.620000,914,DS_terminal,5,5,5,2.483881e-01,2.705783e-01,-3.374021e-02,2.266084e-01,-2.134217e-01,9.110361e-02,3.010601e-01,1.878154e-01,-2.183682e-02,5.905539e-02,-9.777728e-02,1.071600e-01
39.720000,915,DS_terminal,5,5,5,2.229846e-01,1.866205e-01,-1.282077e-02,1.149769e-01,-1.485745e-01,7.162577e-02,2.748839e-01,2.039051e-01,-5.566308e-02,1.186681e-01,-1.274861e-01,9.928856e-02
39.820000,916,DS_terminal,5,5,5,2.107423e-01,1.487632e-01,-1.818695e-02,1.003354e-01,-1.458914e-01,6.096611e-02,2.399734e-01,1.613702e-01,-4.262522e-02,9.505827e-02,-1.112768e-01,8.382613e-02
39.920000,917,DS_terminal,5,5,5,1.925760e-01,1.243451e-01,-2.574317e-02,9.587478e-02,-1.411066e-01,5.023951e-02,2.033272e-01,1.275854e-01,-3.057346e-02,7.275757e-02,-9.249810e-02,6.826551e-02
40.020000,918,DS_terminal,5,5,5,1.662552e-01,9.422210e-02,-2.510442e-02,8.046103e-02,-1.271301e-01,3.257837e-02,1.515663e-01,9.553697e-02,-2.431983e-02,5.462247e-02,-7.321941e-02,4.602612e-02
40.120000,919,DS_terminal,5,5,5,1.381174e-01,6.641345e-02,-2.226672e-02,6.351163e-02,-1.119600e-01,1.557407e-02,1.040791e-01,6.953304e-02,-1.932552e-02,4.083105e-02,-5.633917e-02,2.468620e-02
40.220000,920,DS_terminal,5,5,5,1.140578e-01,4.641867e-02,-2.028453e-02,5.071321e-02,-9.907083e-02,3.778639e-03,6.957446e-02,5.080237e-02,-1.525902e-02,3.053360e-02,-4.277519e-02,9.471497e-03
40.320000,921,DS_terminal,5,5,5,9.863958e-02,3.361046e-02,-1.855275e-02,4.109209e-02,-8.903742e-02,-1.463453e-03,4.970501e-02,3.828929e-02,-1.251996e-02,2.317534e-02,-3.397852e-02,3.039833e-03
40.420000,922,DS_terminal,5,5,5,1.087951e-01,3.092253e-02,-1.548026e-02,3.350386e-02,-8.725031e-02,8.752685e-03,6.365503e-02,3.489012e-02,-8.052157e-03,1.874753e-02,-3.842133e-02,1.982263e-02
40.520000,923,DS_terminal,5,5,5,1.489404e-01,3.939529e-02,-9.926060e-03,2.698657e-02,-9.497243e-02,3.793026e-02,1.184175e-01,4.138609e-02,3.977206e-04,1.628616e-02,-5.831510e-02,6.530683e-02
40.620000,924,DS_terminal,5,5,5,1.417275e-01,3.587511e-02,-9.354560e-03,2.303628e-02,-8.797085e-02,3.890326e-02,1.146285e-01,3.724227e-02,2.567634e-05,1.408735e-02,-5.495182e-02,6.611760e-02
40.720000,925,DS_terminal,5,5,5,1.280573e-01,3.083800e-02,-9.275228e-03,1.956494e-02,-7.911074e-02,3.546791e-02,1.032572e-01,3.235134e-02,-1.135822e-03,1.245460e-02,-4.939124e-02,6.030340e-02
40.820000,926,DS_terminal,5,5,5,1.124939e-01,2.591133e-02,-9.394766e-03,1.688668e-02,-7.037803e-02,3.068971e-02,9.027419e-02,2.766312e-02,-1.874479e-03,1.092710e-02,-4.333409e-02,5.224029e-02
40.920000,927,DS_terminal,5,5,5,9.682043e-02,2.130666e-02,-9.395715e-03,1.468825e-02,-6.207570e-02,2.549459e-02,7.688828e-02,2.316734e-02,-2.287648e-03,9.331822e-03,-3.728555e-02,4.345882e-02
41.020000,928,DS_terminal,5,5,5,8.150039e-02,1.693681e-02,-9.155406e-03,1.270435e-02,-5.420924e-02,2.008819e-02,6.339741e-02,1.884607e-02,-2.531107e-03,7.693916e-03,-3.137318e-02,3.444549e-02
41.120000,929,DS_terminal,5,5,5,6.631681e-02,1.282451e-02,-8.826578e-03,1.096998e-02,-4.664339e-02,1.442792e-02,4.963449e-02,1.477066e-02,-2.854754e-03,6.170502e-03,-2.543168e-02,2.514095e-02
41.220000,930,DS_terminal,5,5,5,5.111612e-02,9.101610e-03,-8.581247e-03,9.584520e-03,-3.924971e-02,8.557276e-03,3.554179e-02,1.107818e-02,-3.473535e-03,4.922544e-03,-1.933120e-02,1.556010e-02
41.320000,931,DS_terminal,5,5,5,3.632166e-02,6.065041e-03,-8.493551e-03,8.613620e-03,-3.207087e-02,2.859026e-03,2.175285e-02,8.047886e-03,-4.447392e-03,4.086840e-03,-1.325177e-02,6.243656e-03
41.420000,932,DS_terminal,5,5,5,2.413018e-02,4.312167e-03,-8.425408e-03,8.026792e-03,-2.577824e-02,-1.375576e-03,1.089668e-02,6.215666e-03,-5.463587e-03,3.732282e-03,-8.262138e-03,-8.202992e-04
41.520000,933,DS_terminal,5,5,5,1.748582e-02,4.156014e-03,-8.129301e-03,7.652606e-03,-2.142776e-02,-2.706567e-03,6.169887e-03,5.837634e-03,-5.986341e-03,3.750363e-03,-5.798891e-03,-3.335274e-03
41.620000,934,DS_terminal,5,5,5,1.464298e-02,4.887404e-03,-7.769692e-03,7.442246e-03,-1.849606e-02,-2.232745e-03,5.391921e-03,6.292616e-03,-6.225750e-03,4.034550e-03,-5.039528e-03,-2.982370e-03
41.720000,935,DS_terminal,5,5,5,1.272070e-02,5.890434e-03,-7.563002e-03,7.437284e-03,-1.603093e-02,-1.476182e-03,5.333381e-03,7.058626e-03,-6.556182e-03,4.544453e-03,-4.619198e-03,-2.158159e-03
41.820000,936,DS_terminal,5,5,5,1.103008e-02,7.009767e-03,-7.502220e-03,7.611921e-03,-1.383157e-02,-7.811827e-04,5.267727e-03,7.986258e-03,-7.001826e-03,5.205878e-03,-4.219986e-03,-1.412318e-03
41.920000,937,DS_terminal,5,5,5,9.509551e-03,8.178161e-03,-7.538967e-03,7.918784e-03,-1.189357e-02,-1.798160e-04,5.142866e-03,8.995797e-03,-7.525140e-03,5.950721e-03,-3.822632e-03,-7.940114e-04
42.020000,938,DS_terminal,5,5,5,8.178042e-03,9.314774e-03,-7.631025e-03,8.304638e-03,-1.023023e-02,3.252723e-04,4.980848e-03,9.998173e-03,-8.087717e-03,6.717751e-03,-3.444735e-03,-2.983992e-04
42.120000,939,DS_terminal,5,5,5,7.065272e-03,1.030723e-02,-7.733057e-03,8.701643e-03,-8.855039e-03,7.262152e-04,4.800133e-03,1.087608e-02,-8.636308e-03,7.433530e-03,-3.104666e-03,7.796851e-05
42.220000,940,DS_terminal,5,5,5,6.188787e-03,1.102005e-02,-7.786968e-03,9.022609e-03,-7.771666e-03,1.006136e-03,4.599437e-03,1.149215e-02,-9.096170e-03,8.007353e-03,-2.814559e-03,3.290732e-04
42.320000,941,DS_terminal,5,5,5,5.547497e-03,1.133355e-02,-7.730365e-03,9.177961e-03,-6.966635e-03,1.151140e-03,4.370395e-03,1.172678e-02,-9.385299e-03,8.350523e-03,-2.582298e-03,4.509813e-04
42.420000,942,DS_terminal,5,5,5,5.122259e-03,1.118540e-02,-7.519718e-03,9.105294e-03,-6.406507e-03,1.162126e-03,4.110956e-03,1.151786e-02,-9.443907e-03,8.406987e-03,-2.411543e-03,4.525384e-04
42.520000,943,DS_terminal,5,5,5,4.878222e-03,1.058816e-02,-7.147113e-03,8.788750e-03,-6.041697e-03,1.056711e-03,3.826596e-03,1.087689e-02,-9.256210e-03,8.171744e-03,-2.298538e-03,3.553794e-04
42.620000,944,DS_terminal,5,5,5,4.769901e-03,9.617593e-03,-6.638028e-03,8.256914e-03,-5.815785e-03,8.632751e-04,3.525029e-03,9.877120e-03,-8.850269e-03,7.686145e-03,-2.230918e-03,1.872700e-04
42.720000,945,DS_terminal,5,5,5,4.749369e-03,8.383122e-03,-6.036033e-03,7.565015e-03,-5.675659e-03,6.129046e-04,3.212427e-03,8.624483e-03,-8.280871e-03,7.017521e-03,-2.191132e-03,-2.466109e-05
42.820000,946,DS_terminal,5,5,5,4.774256e-03,6.996909e-03,-5.386639e-03,6.774373e-03,-5.578301e-03,3.332507e-04,2.892928e-03,7.227648e-03,-7.609009e-03,6.237147e-03,-2.161808e-03,-2.578861e-04
42.920000,947,DS_terminal,5,5,5,4.812277e-03,5.553558e-03,-4.727459e-03,5.938428e-03,-5.493030e-03,4.569606e-05,2.569644e-03,5.778364e-03,-6.887807e-03,5.405843e-03,-2.129545e-03,-4.956182e-04
43.020000,948,DS_terminal,5,5,5,4.866138e-03,3.986203e-03,-4.026591e-03,5.018102e-03,-5.435505e-03,-2.772399e-04,2.203998e-03,4.215669e-03,-6.063646e-03,4.477814e-03,-2.094204e-03,-7.674399e-04
43.120000,949,DS_terminal,5,5,5,5.184011e-03,1.641334e-03,-2.992036e-03,3.613027e-03,-5.607575e-03,-7.366155e-04,1.863495e-03,1.907713e-03,-4.664945e-03,2.993260e-03,-2.199340e-03,-1.126377e-03
43.220000,950,DS_terminal,5,5,5,5.492583e-03,-6.018803e-04,-1.984473e-03,2.234049e-03,-5.758799e-03,-1.144413e-03,1.589852e-03,-3.000338e-04,-3.262729e-03,1.534962e-03,-2.316455e-03,-1.425901e-03
43.320000,951,DS_terminal,5,5,5,5.716770e-03,-2.616643e-03,-1.062889e-03,9.660859e-04,-5.845163e-03,-1.503325e-03,1.313890e-03,-2.281811e-03,-1.957185e-03,1.998784e-04,-2.398265e-03,-1.687007e-03
43.420000,952,DS_terminal,5,5,5,5.861181e-03,-4.380684e-03,-2.348061e-04,-1.737004e-04,-5.871575e-03,-1.811262e-03,1.041236e-03,-4.015740e-03,-7.652118e-04,-9.945875e-04,-2.446186e-03,-1.908788e-03
