t_s,phase,phase_raw,step_index,Hdot_s_planned_x_Nm,Hdot_s_planned_y_Nm,Hdot_s_planned_z_Nm,Hdot_s_realized_x_Nm,Hdot_s_realized_y_Nm,Hdot_s_realized_z_Nm,hw_x_Nms,hw_y_Nms,hw_z_Nms,tauw_x_Nm,tauw_y_Nm,tauw_z_Nm,tauw_norm_Nm,tauw_saturated,theta_s_x_deg,theta_s_y_deg,theta_s_z_deg,theta_s_geodesic_deg
26.610000,DS,DS_interstep,3,,,,2.838916e-01,-1.453816e-01,1.083445e+00,3.261442e-02,7.259086e-01,-1.116839e+00,-3.054109e-01,1.356157e-01,-1.067299e+00,1.118389e+00,0,0.023734,0.307274,-0.405446,5.092809e-01
26.620000,DS,DS_interstep,3,,,,3.854936e-01,-1.976064e-01,1.386318e+00,3.059368e-02,7.268058e-01,-1.123629e+00,-4.038427e-01,1.866967e-01,-1.369205e+00,1.439676e+00,0,0.023860,0.307014,-0.404933,5.087216e-01
26.630000,DS,DS_interstep,3,,,,4.428240e-01,-2.517330e-01,1.556267e+00,2.830607e-02,7.279691e-01,-1.131261e+00,-4.572340e-01,2.399515e-01,-1.537714e+00,1.622099e+00,0,0.023982,0.306755,-0.404425,5.081667e-01
26.640000,DS,DS_interstep,3,,,,4.637693e-01,-2.982349e-01,1.612265e+00,2.593450e-02,7.293615e-01,-1.139164e+00,-4.740500e-01,2.857687e-01,-1.591938e+00,1.685424e+00,0,0.024099,0.306496,-0.403920,5.076140e-01
26.650000,DS,DS_interstep,3,,,,4.593938e-01,-3.284906e-01,1.581270e+00,2.360401e-02,7.309028e-01,-1.146903e+00,-4.658568e-01,3.155446e-01,-1.559197e+00,1.657615e+00,0,0.024212,0.306239,-0.403419,5.070655e-01
26.660000,DS,DS_interstep,3,,,,4.421556e-01,-3.420584e-01,1.504954e+00,2.137533e-02,7.325109e-01,-1.154253e+00,-4.455157e-01,3.289403e-01,-1.481628e+00,1.581742e+00,0,0.024323,0.305982,-0.402921,5.065194e-01
26.670000,DS,DS_interstep,3,,,,4.220268e-01,-3.383650e-01,1.412996e+00,1.925863e-02,7.341010e-01,-1.161141e+00,-4.231390e-01,3.253694e-01,-1.389114e+00,1.488136e+00,0,0.024431,0.305727,-0.402425,5.059760e-01
26.680000,DS,DS_interstep,3,,,,4.053926e-01,-3.209036e-01,1.327003e+00,1.723229e-02,7.356056e-01,-1.167599e+00,-4.050890e-01,3.082549e-01,-1.303240e+00,1.399126e+00,0,0.024538,0.305472,-0.401932,5.054350e-01
26.690000,DS,DS_interstep,3,,,,3.959272e-01,-2.937396e-01,1.258889e+00,1.525667e-02,7.369767e-01,-1.173720e+00,-3.949662e-01,2.815967e-01,-1.235839e+00,1.327627e+00,0,0.024642,0.305219,-0.401442,5.048976e-01
26.700000,DS,DS_interstep,3,,,,3.946116e-01,-2.612836e-01,1.213977e+00,1.328826e-02,7.381883e-01,-1.179621e+00,-3.935420e-01,2.496944e-01,-1.192010e+00,1.279887e+00,0,0.024745,0.304967,-0.400956,5.043639e-01
26.710000,DS,DS_interstep,3,,,,4.007839e-01,-2.262352e-01,1.192233e+00,1.128786e-02,7.392271e-01,-1.185419e+00,-3.999594e-01,2.151476e-01,-1.171508e+00,1.256458e+00,0,0.024845,0.304716,-0.400473,5.038330e-01
26.720000,DS,DS_interstep,3,,,,4.125644e-01,-1.906636e-01,1.190369e+00,9.226458e-03,7.400898e-01,-1.191214e+00,-4.121823e-01,1.799403e-01,-1.170840e+00,1.254248e+00,0,0.024944,0.304467,-0.399993,5.033058e-01
26.730000,DS,DS_interstep,3,,,,4.270740e-01,-1.560987e-01,1.201899e+00,7.090110e-03,7.407804e-01,-1.197071e+00,-4.271917e-01,1.455251e-01,-1.183319e+00,1.266457e+00,0,0.025041,0.304218,-0.399518,5.027825e-01
26.740000,DS,DS_interstep,3,,,,4.408477e-01,-1.238872e-01,1.218499e+00,4.882817e-03,7.413093e-01,-1.203013e+00,-4.414023e-01,1.131942e-01,-1.200440e+00,1.284019e+00,0,0.025135,0.303971,-0.399046,5.022627e-01
26.750000,DS,DS_interstep,3,,,,4.505979e-01,-9.492547e-02,1.231707e+00,2.625409e-03,7.416914e-01,-1.209021e+00,-4.514478e-01,8.383323e-02,-1.213644e+00,1.297600e+00,0,0.025227,0.303725,-0.398577,5.017459e-01
26.760000,DS,DS_interstep,3,,,,4.540937e-01,-6.952510e-02,1.235310e+00,3.499617e-04,7.419433e-01,-1.215044e+00,-4.550783e-01,5.780204e-02,-1.216740e+00,1.300344e+00,0,0.025317,0.303480,-0.398112,5.012327e-01
26.770000,DS,DS_interstep,3,,,,4.507139e-01,-4.732094e-02,1.226818e+00,-1.908535e-03,7.420803e-01,-1.221020e+00,-4.517106e-01,3.482965e-02,-1.207381e+00,1.289583e+00,0,0.025406,0.303236,-0.397650,5.007225e-01
26.780000,DS,DS_interstep,3,,,,4.413584e-01,-2.751859e-02,1.207469e+00,-4.119926e-03,7.421144e-01,-1.226894e+00,-4.423118e-01,1.422817e-02,-1.186999e+00,1.266810e+00,0,0.025492,0.302992,-0.397191,5.002146e-01
26.790000,DS,DS_interstep,3,,,,4.277696e-01,-9.296805e-03,1.180648e+00,-6.263064e-03,7.420535e-01,-1.232628e+00,-4.286830e-01,-4.742017e-03,-1.159154e+00,1.235892e+00,0,0.025576,0.302749,-0.396735,4.997097e-01
26.800000,DS,DS_interstep,3,,,,4.118639e-01,7.891644e-03,1.150379e+00,-8.326559e-03,7.419035e-01,-1.238206e+00,-4.127752e-01,-2.258258e-02,-1.127982e+00,1.201348e+00,0,0.025658,0.302506,-0.396280,4.992054e-01
26.810000,DS,DS_interstep,3,,,,3.952140e-01,2.425188e-02,1.119969e+00,-1.030691e-02,7.416690e-01,-1.243628e+00,-3.961668e-01,-3.948755e-02,-1.096836e+00,1.166858e+00,0,0.025738,0.302263,-0.395828,4.987035e-01
26.820000,DS,DS_interstep,3,,,,3.788639e-01,3.969283e-02,1.091548e+00,-1.220577e-02,7.413551e-01,-1.248905e+00,-3.798887e-01,-5.537515e-02,-1.067848e+00,1.134760e+00,0,0.025817,0.302020,-0.395378,4.982031e-01
26.830000,DS,DS_interstep,3,,,,3.633564e-01,5.398741e-02,1.066049e+00,-1.402741e-02,7.409678e-01,-1.254052e+00,-3.644619e-01,-7.003565e-02,-1.041922e+00,1.106047e+00,0,0.025893,0.301777,-0.394929,4.977034e-01
26.840000,DS,DS_interstep,3,,,,3.488541e-01,6.688026e-02,1.043474e+00,-1.577679e-02,7.405146e-01,-1.259084e+00,-3.500269e-01,-8.323125e-02,-1.019030e+00,1.080680e+00,0,0.025968,0.301534,-0.394482,4.972053e-01
26.850000,DS,DS_interstep,3,,,,3.352784e-01,7.816914e-02,1.023214e+00,-1.745837e-02,7.400037e-01,-1.264014e+00,-3.364861e-01,-9.477382e-02,-9.985292e-01,1.057953e+00,0,0.026041,0.301290,-0.394037,4.967081e-01
26.860000,DS,DS_interstep,3,,,,3.224288e-01,8.773510e-02,1.004349e+00,-1.907557e-02,7.394440e-01,-1.268848e+00,-3.236261e-01,-1.045542e-01,-9.794743e-01,1.036839e+00,0,0.026112,0.301047,-0.393594,4.962130e-01
26.870000,DS,DS_interstep,3,,,,3.100723e-01,9.555177e-02,9.858856e-01,-2.063060e-02,7.388443e-01,-1.273589e+00,-3.112073e-01,-1.125520e-01,-9.608534e-01,1.016247e+00,0,0.026182,0.300803,-0.393152,4.957181e-01
26.880000,DS,DS_interstep,3,,,,2.980017e-01,1.016746e-01,9.669271e-01,-2.212463e-02,7.382132e-01,-1.278234e+00,-2.990216e-01,-1.188259e-01,-9.417576e-01,9.952090e-01,0,0.026249,0.300559,-0.392711,4.952238e-01
26.890000,DS,DS_interstep,3,,,,2.860674e-01,1.062235e-01,9.467757e-01,-2.355809e-02,7.375588e-01,-1.282777e+00,-2.869232e-01,-1.234973e-01,-9.214821e-01,9.729881e-01,0,0.026316,0.300314,-0.392272,4.947306e-01
26.900000,DS,DS_interstep,3,,,,2.741880e-01,1.093608e-01,9.249799e-01,-2.493105e-02,7.368883e-01,-1.287211e+00,-2.748384e-01,-1.267295e-01,-8.995722e-01,9.491189e-01,0,0.026380,0.300069,-0.391834,4.942380e-01
26.910000,DS,DS_interstep,3,,,,2.623455e-01,1.112693e-01,9.013359e-01,-2.624356e-02,7.362080e-01,-1.291525e+00,-2.627584e-01,-1.287063e-01,-8.758234e-01,9.234034e-01,0,0.026444,0.299824,-0.391398,4.937470e-01
26.920000,DS,DS_interstep,3,,,,2.505710e-01,1.121332e-01,8.758591e-01,-2.749583e-02,7.355231e-01,-1.295712e+00,-2.507249e-01,-1.296134e-01,-8.502510e-01,8.958735e-01,0,0.026506,0.299579,-0.390962,4.932559e-01
26.930000,DS,DS_interstep,3,,,,2.389271e-01,1.121236e-01,8.487358e-01,-2.868846e-02,7.348383e-01,-1.299762e+00,-2.388104e-01,-1.296241e-01,-8.230414e-01,8.667352e-01,0,0.026566,0.299333,-0.390528,4.927658e-01
26.940000,DS,DS_interstep,3,,,,2.274903e-01,1.113895e-01,8.202698e-01,-2.982249e-02,7.341571e-01,-1.303670e+00,-2.271002e-01,-1.288902e-01,-7.944984e-01,8.363103e-01,0,0.026626,0.299088,-0.390095,4.922770e-01
26.950000,DS,DS_interstep,3,,,,2.163367e-01,1.100544e-01,7.908311e-01,-3.089935e-02,7.334827e-01,-1.307429e+00,-2.156779e-01,-1.275384e-01,-7.649914e-01,8.049813e-01,0,0.026685,0.298841,-0.389664,4.917886e-01
26.960000,DS,DS_interstep,3,,,,2.055322e-01,1.082169e-01,7.608129e-01,-3.192085e-02,7.328177e-01,-1.311038e+00,-2.046150e-01,-1.256709e-01,-7.349121e-01,7.731470e-01,0,0.026742,0.298595,-0.389233,4.913008e-01
26.970000,DS,DS_interstep,3,,,,1.951271e-01,1.059538e-01,7.305981e-01,-3.288905e-02,7.321642e-01,-1.314496e+00,-1.939659e-01,-1.233677e-01,-7.046419e-01,7.411900e-01,0,0.026799,0.298348,-0.388804,4.908139e-01
26.980000,DS,DS_interstep,3,,,,1.851543e-01,1.033250e-01,7.005372e-01,-3.380621e-02,7.315242e-01,-1.317803e+00,-1.837660e-01,-1.206918e-01,-6.745295e-01,7.094551e-01,0,0.026855,0.298101,-0.388375,4.903270e-01
26.990000,DS,DS_interstep,3,,,,1.756302e-01,1.003780e-01,6.709347e-01,-3.467465e-02,7.308992e-01,-1.320961e+00,-1.740332e-01,-1.176936e-01,-6.448779e-01,6.782380e-01,0,0.026910,0.297854,-0.387948,4.898416e-01
27.000000,DS,DS_interstep,3,,,,1.665572e-01,9.715216e-02,6.420433e-01,-3.549675e-02,7.302905e-01,-1.323975e+00,-1.647703e-01,-1.144147e-01,-6.159381e-01,6.477806e-01,0,0.026964,0.297607,-0.387521,4.893562e-01
27.010000,DS,DS_interstep,3,,,,1.579271e-01,9.368195e-02,6.140629e-01,-3.627479e-02,7.296996e-01,-1.326848e+00,-1.559690e-01,-1.108916e-01,-5.879086e-01,6.182716e-01,0,0.027018,0.297359,-0.387096,4.888718e-01
27.020000,DS,DS_interstep,3,,,,1.497241e-01,8.999921e-02,5.871430e-01,-3.701102e-02,7.291273e-01,-1.329586e+00,-1.476127e-01,-1.071575e-01,-5.609380e-01,5.898506e-01,0,0.027071,0.297111,-0.386671,4.883874e-01
27.030000,DS,DS_interstep,3,,,,1.419277e-01,8.613444e-02,5.613872e-01,-3.770754e-02,7.285747e-01,-1.332195e+00,-1.396799e-01,-1.032438e-01,-5.351294e-01,5.626129e-01,0,0.027123,0.296864,-0.386248,4.879051e-01
27.040000,DS,DS_interstep,3,,,,1.345154e-01,8.211737e-02,5.368589e-01,-3.836637e-02,7.280424e-01,-1.334681e+00,-1.321468e-01,-9.918111e-02,-5.105457e-01,5.366159e-01,0,0.027175,0.296616,-0.385825,4.874223e-01
27.050000,DS,DS_interstep,3,,,,1.274640e-01,7.797714e-02,5.135869e-01,-3.898938e-02,7.275310e-01,-1.337051e+00,-1.249889e-01,-9.499882e-02,-4.872157e-01,5.118849e-01,0,0.027226,0.296368,-0.385403,4.869402e-01
27.060000,DS,DS_interstep,3,,,,1.207511e-01,7.374203e-02,4.915707e-01,-3.957832e-02,7.270410e-01,-1.339309e+00,-1.181821e-01,-9.072537e-02,-4.651389e-01,4.884182e-01,0,0.027277,0.296119,-0.384982,4.864583e-01
27.070000,DS,DS_interstep,3,,,,1.143556e-01,6.943912e-02,4.707861e-01,-4.013484e-02,7.265727e-01,-1.341464e+00,-1.117040e-01,-8.638776e-02,-4.442915e-01,4.661926e-01,0,0.027327,0.295871,-0.384562,4.859777e-01
27.080000,DS,DS_interstep,3,,,,1.082581e-01,6.509390e-02,4.511897e-01,-4.066049e-02,7.261263e-01,-1.343520e+00,-1.055336e-01,-8.201127e-02,-4.246306e-01,4.451678e-01,0,0.027377,0.295623,-0.384142,4.854972e-01
27.090000,DS,DS_interstep,3,,,,1.024408e-01,6.072991e-02,4.327234e-01,-4.115670e-02,7.257019e-01,-1.345483e+00,-9.965186e-02,-7.761912e-02,-4.060984e-01,4.252895e-01,0,0.027427,0.295374,-0.383723,4.850169e-01
27.100000,DS,DS_interstep,3,,,,9.688785e-02,5.636851e-02,4.153180e-01,-4.162483e-02,7.252995e-01,-1.347359e+00,-9.404143e-02,-7.323227e-02,-3.886262e-01,4.064936e-01,0,0.027476,0.295126,-0.383305,4.845379e-01
27.110000,DS,DS_interstep,3,,,,9.158448e-02,5.202874e-02,3.988967e-01,-4.206617e-02,7.249189e-01,-1.349152e+00,-8.868643e-02,-6.886929e-02,-3.721380e-01,3.887093e-01,0,0.027525,0.294877,-0.382888,4.840592e-01
27.120000,DS,DS_interstep,3,,,,8.651738e-02,4.772726e-02,3.833785e-01,-4.248191e-02,7.245599e-01,-1.350868e+00,-8.357236e-02,-6.454641e-02,-3.565532e-01,3.718612e-01,0,0.027573,0.294628,-0.382471,4.835804e-01
27.130000,DS,DS_interstep,3,,,,8.167423e-02,4.347851e-02,3.686807e-01,-4.287321e-02,7.242223e-01,-1.352509e+00,-7.868590e-02,-6.027759e-02,-3.417895e-01,3.558721e-01,0,0.027621,0.294379,-0.382055,4.831024e-01
27.140000,DS,DS_interstep,3,,,,7.704367e-02,3.929481e-02,3.547214e-01,-4.324112e-02,7.239058e-01,-1.354080e+00,-7.401476e-02,-5.607473e-02,-3.277656e-01,3.406653e-01,0,0.027669,0.294131,-0.381639,4.826251e-01
27.150000,DS,DS_interstep,3,,,,7.261509e-02,3.518661e-02,3.414216e-01,-4.358669e-02,7.236098e-01,-1.355584e+00,-6.954758e-02,-5.194786e-02,-3.144027e-01,3.261664e-01,0,0.027716,0.293882,-0.381224,4.821478e-01
27.160000,DS,DS_interstep,3,,,,6.837866e-02,3.116274e-02,3.287072e-01,-4.391087e-02,7.233341e-01,-1.357025e+00,-6.527384e-02,-4.790544e-02,-3.016271e-01,3.123052e-01,0,0.027763,0.293633,-0.380810,4.816714e-01
27.170000,DS,DS_interstep,3,,,,6.432524e-02,2.723063e-02,3.165099e-01,-4.421458e-02,7.230782e-01,-1.358404e+00,-6.118388e-02,-4.395463e-02,-2.893709e-01,2.990167e-01,0,0.027810,0.293384,-0.380396,4.811951e-01
27.180000,DS,DS_interstep,3,,,,6.044636e-02,2.339664e-02,3.047690e-01,-4.449871e-02,7.228415e-01,-1.359723e+00,-5.726880e-02,-4.010149e-02,-2.775734e-01,2.862426e-01,0,0.027856,0.293135,-0.379983,4.807194e-01
27.190000,DS,DS_interstep,3,,,,5.673425e-02,1.966618e-02,2.934312e-01,-4.476407e-02,7.226236e-01,-1.360986e+00,-5.352051e-02,-3.635126e-02,-2.661816e-01,2.739316e-01,0,0.027902,0.292886,-0.379570,4.802438e-01
27.200000,DS,DS_interstep,3,,,,5.318178e-02,1.604399e-02,2.824520e-01,-4.501149e-02,7.224240e-01,-1.362194e+00,-4.993167e-02,-3.270853e-02,-2.551509e-01,2.620401e-01,0,0.027948,0.292637,-0.379157,4.797682e-01
27.210000,DS,DS_interstep,3,,,,4.978246e-02,1.253427e-02,2.717946e-01,-4.524171e-02,7.222420e-01,-1.363348e+00,-4.649566e-02,-2.917742e-02,-2.444448e-01,2.505323e-01,0,0.027994,0.292388,-0.378745,4.792934e-01
27.220000,DS,DS_interstep,3,,,,4.653041e-02,9.140795e-03,2.614306e-01,-4.545547e-02,7.220771e-01,-1.364450e+00,-4.320656e-02,-2.576167e-02,-2.340348e-01,2.393799e-01,0,0.028040,0.292139,-0.378334,4.788194e-01
27.230000,DS,DS_interstep,3,,,,4.342030e-02,5.867029e-03,2.513389e-01,-4.565349e-02,7.219286e-01,-1.365501e+00,-4.005905e-02,-2.246477e-02,-2.238997e-01,2.285617e-01,0,0.028085,0.291890,-0.377923,4.783454e-01
27.240000,DS,DS_interstep,3,,,,4.044728e-02,2.716178e-03,2.415053e-01,-4.583644e-02,7.217961e-01,-1.366503e+00,-3.704837e-02,-1.928998e-02,-2.140252e-01,2.180630e-01,0,0.028130,0.291641,-0.377512,4.778714e-01
27.250000,DS,DS_interstep,3,,,,3.760697e-02,-3.087632e-04,2.319213e-01,-4.600499e-02,7.216788e-01,-1.367457e+00,-3.417023e-02,-1.624041e-02,-2.044029e-01,2.078747e-01,0,0.028175,0.291392,-0.377102,4.773982e-01
27.260000,DS,DS_interstep,3,,,,3.489531e-02,-3.205002e-03,2.225837e-01,-4.615979e-02,7.215761e-01,-1.368364e+00,-3.142072e-02,-1.331898e-02,-1.950294e-01,1.979927e-01,0,0.028220,0.291143,-0.376692,4.769250e-01
27.270000,DS,DS_interstep,3,,,,3.230855e-02,-5.969939e-03,2.134931e-01,-4.630146e-02,7.214874e-01,-1.369225e+00,-2.879625e-02,-1.052844e-02,-1.859050e-01,1.884164e-01,0,0.028264,0.290895,-0.376282,4.764524e-01
27.280000,DS,DS_interstep,3,,,,2.984313e-02,-8.601187e-03,2.046531e-01,-4.643061e-02,7.214120e-01,-1.370041e+00,-2.629346e-02,-7.871371e-03,-1.770335e-01,1.791484e-01,0,0.028309,0.290646,-0.375873,4.759801e-01
27.290000,DS,DS_interstep,3,,,,2.749569e-02,-1.109659e-02,1.960694e-01,-4.654783e-02,7.213492e-01,-1.370815e+00,-2.390914e-02,-5.350105e-03,-1.684202e-01,1.701929e-01,0,0.028353,0.290397,-0.375464,4.755077e-01
27.300000,DS,DS_interstep,3,,,,2.526294e-02,-1.345426e-02,1.877489e-01,-4.665370e-02,7.212983e-01,-1.371547e+00,-2.164018e-02,-2.966731e-03,-1.600719e-01,1.615553e-01,0,0.028397,0.290148,-0.375056,4.750361e-01
27.310000,DS,DS_interstep,3,,,,2.314167e-02,-1.567260e-02,1.796988e-01,-4.674878e-02,7.212586e-01,-1.372238e+00,-1.948355e-02,-7.230378e-04,-1.519956e-01,1.532410e-01,0,0.028441,0.289899,-0.374647,4.745637e-01
27.320000,DS,DS_interstep,3,,,,2.112870e-02,-1.775034e-02,1.719261e-01,-4.683362e-02,7.212294e-01,-1.372890e+00,-1.743621e-02,1.379523e-03,-1.441981e-01,1.452550e-01,0,0.028485,0.289651,-0.374239,4.740927e-01
27.330000,DS,DS_interstep,3,,,,1.922087e-02,-1.968658e-02,1.644368e-01,-4.690875e-02,7.212100e-01,-1.373505e+00,-1.549512e-02,3.339880e-03,-1.366853e-01,1.376013e-01,0,0.028529,0.289402,-0.373832,4.736220e-01
27.340000,DS,DS_interstep,3,,,,1.741500e-02,-2.148084e-02,1.572356e-01,-4.697469e-02,7.211998e-01,-1.374084e+00,-1.365722e-02,5.157376e-03,-1.294618e-01,1.302823e-01,0,0.028573,0.289154,-0.373424,4.731511e-01
27.350000,DS,DS_interstep,3,,,,1.570789e-02,-2.313304e-02,1.503255e-01,-4.703193e-02,7.211979e-01,-1.374628e+00,-1.191942e-02,6.831802e-03,-1.225305e-01,1.232983e-01,0,0.028617,0.288905,-0.373017,4.726804e-01
27.360000,DS,DS_interstep,3,,,,1.409637e-02,-2.464358e-02,1.437078e-01,-4.708097e-02,7.212036e-01,-1.375138e+00,-1.027859e-02,8.363426e-03,-1.158923e-01,1.166474e-01,0,0.028660,0.288657,-0.372610,4.722102e-01
27.370000,DS,DS_interstep,3,,,,1.257721e-02,-2.601332e-02,1.373817e-01,-4.712228e-02,7.212163e-01,-1.375617e+00,-8.731584e-03,9.753013e-03,-1.095466e-01,1.103260e-01,0,0.028704,0.288409,-0.372204,4.717409e-01
27.380000,DS,DS_interstep,3,,,,1.114724e-02,-2.724362e-02,1.313443e-01,-4.715629e-02,7.212353e-01,-1.376066e+00,-7.275239e-03,1.100183e-02,-1.034902e-01,1.043273e-01,0,0.028747,0.288161,-0.371798,4.712716e-01
27.390000,DS,DS_interstep,3,,,,9.803263e-03,-2.833633e-02,1.255909e-01,-4.718347e-02,7.212598e-01,-1.376486e+00,-5.906386e-03,1.211168e-02,-9.771841e-02,9.864312e-02,0,0.028791,0.287912,-0.371392,4.708017e-01
27.400000,DS,DS_interstep,3,,,,8.542128e-03,-2.929377e-02,1.201149e-01,-4.720422e-02,7.212891e-01,-1.376878e+00,-4.621867e-03,1.308485e-02,-9.222456e-02,9.326277e-02,0,0.028834,0.287664,-0.370986,4.703324e-01
27.410000,DS,DS_interstep,3,,,,7.360720e-03,-3.011876e-02,1.149081e-01,-4.721895e-02,7.213227e-01,-1.377244e+00,-3.418549e-03,1.392413e-02,-8.700033e-02,8.817384e-02,0,0.028877,0.287417,-0.370580,4.698638e-01
27.420000,DS,DS_interstep,3,,,,6.255973e-03,-3.081458e-02,1.099608e-01,-4.722805e-02,7.213598e-01,-1.377586e+00,-2.293336e-03,1.463281e-02,-8.203602e-02,8.336238e-02,0,0.028921,0.287169,-0.370175,4.693953e-01
27.430000,DS,DS_interstep,3,,,,5.224884e-03,-3.138493e-02,1.052621e-01,-4.723191e-02,7.213998e-01,-1.377903e+00,-1.243188e-03,1.521460e-02,-7.732070e-02,7.881320e-02,0,0.028964,0.286921,-0.369770,4.689269e-01
27.440000,DS,DS_interstep,3,,,,4.264521e-03,-3.183391e-02,1.008002e-01,-4.723087e-02,7.214421e-01,-1.378199e+00,-2.651238e-04,1.567366e-02,-7.284252e-02,7.451018e-02,0,0.029007,0.286673,-0.369365,4.684584e-01
27.450000,DS,DS_interstep,3,,,,3.372031e-03,-3.216601e-02,9.656254e-02,-4.722529e-02,7.214861e-01,-1.378473e+00,6.437629e-04,1.601449e-02,-6.858896e-02,7.043666e-02,0,0.029050,0.286426,-0.368960,4.679906e-01
27.460000,DS,DS_interstep,3,,,,2.544645e-03,-3.238599e-02,9.253623e-02,-4.721550e-02,7.215312e-01,-1.378726e+00,1.486298e-03,1.624195e-02,-6.454706e-02,6.657577e-02,0,0.029094,0.286179,-0.368556,4.675237e-01
27.470000,DS,DS_interstep,3,,,,1.779685e-03,-3.249895e-02,8.870811e-02,-4.720181e-02,7.215769e-01,-1.378961e+00,2.265220e-03,1.636117e-02,-6.070370e-02,6.291072e-02,0,0.029137,0.285931,-0.368151,4.670553e-01
27.480000,DS,DS_interstep,3,,,,1.074561e-03,-3.251015e-02,8.506510e-02,-4.718454e-02,7.216227e-01,-1.379177e+00,2.983180e-03,1.637751e-02,-5.704578e-02,5.942511e-02,0,0.029180,0.285684,-0.367747,4.665883e-01
27.490000,DS,DS_interstep,3,,,,4.267777e-04,-3.242508e-02,8.159434e-02,-4.716396e-02,7.216681e-01,-1.379376e+00,3.642732e-03,1.629652e-02,-5.356049e-02,5.610323e-02,0,0.029223,0.285437,-0.367343,4.661214e-01
27.500000,DS,DS_interstep,3,,,,-1.660725e-04,-3.224931e-02,7.828342e-02,-4.714038e-02,7.217127e-01,-1.379558e+00,4.246342e-03,1.612387e-02,-5.023542e-02,5.293022e-02,0,0.029266,0.285190,-0.366939,4.656544e-01
27.510000,DS,DS_interstep,3,,,,-7.063076e-04,-3.198853e-02,7.512050e-02,-4.711404e-02,7.217559e-01,-1.379725e+00,4.796384e-03,1.586531e-02,-4.705873e-02,4.989226e-02,0,0.029309,0.284943,-0.366536,4.651883e-01
27.520000,DS,DS_interstep,3,,,,-1.196161e-03,-3.164842e-02,7.209443e-02,-4.708521e-02,7.217975e-01,-1.379876e+00,5.295144e-03,1.552662e-02,-4.401929e-02,4.697672e-02,0,0.029352,0.284696,-0.366132,4.647214e-01
27.530000,DS,DS_interstep,3,,,,-1.637789e-03,-3.123468e-02,6.919485e-02,-4.705413e-02,7.218369e-01,-1.380012e+00,5.744824e-03,1.511356e-02,-4.110677e-02,4.417227e-02,0,0.029396,0.284449,-0.365729,4.642554e-01
27.540000,DS,DS_interstep,3,,,,-2.033268e-03,-3.075293e-02,6.641226e-02,-4.702104e-02,7.218740e-01,-1.380135e+00,6.147550e-03,1.463183e-02,-3.831168e-02,4.146888e-02,0,0.029439,0.284203,-0.365326,4.637899e-01
27.550000,DS,DS_interstep,3,,,,-2.384613e-03,-3.020870e-02,6.373805e-02,-4.698616e-02,7.219083e-01,-1.380244e+00,6.505372e-03,1.408703e-02,-3.562541e-02,3.885787e-02,0,0.029482,0.283956,-0.364923,4.633239e-01
27.560000,DS,DS_interstep,3,,,,-2.693770e-03,-2.960739e-02,6.116450e-02,-4.694971e-02,7.219397e-01,-1.380340e+00,6.820276e-03,1.348464e-02,-3.304025e-02,3.633194e-02,0,0.029525,0.283710,-0.364520,4.628584e-01
27.570000,DS,DS_interstep,3,,,,-2.962634e-03,-2.895427e-02,5.868479e-02,-4.691189e-02,7.219677e-01,-1.380424e+00,7.094188e-03,1.282996e-02,-3.054939e-02,3.388511e-02,0,0.029568,0.283464,-0.364118,4.623938e-01
27.580000,DS,DS_interstep,3,,,,-3.193047e-03,-2.825439e-02,5.629294e-02,-4.687291e-02,7.219923e-01,-1.380496e+00,7.328980e-03,1.212812e-02,-2.814686e-02,3.151271e-02,0,0.029611,0.283217,-0.363715,4.619278e-01
27.590000,DS,DS_interstep,3,,,,-3.386807e-03,-2.751263e-02,5.398382e-02,-4.683293e-02,7.220131e-01,-1.380556e+00,7.526475e-03,1.138403e-02,-2.582751e-02,2.921137e-02,0,0.029654,0.282971,-0.363313,4.614632e-01
27.600000,DS,DS_interstep,3,,,,-3.545674e-03,-2.673364e-02,5.175300e-02,-4.679215e-02,7.220300e-01,-1.380605e+00,7.688456e-03,1.060239e-02,-2.358692e-02,2.697899e-02,0,0.029697,0.282725,-0.362911,4.609986e-01
27.610000,DS,DS_interstep,3,,,,-3.671374e-03,-2.592185e-02,4.959678e-02,-4.675073e-02,7.220428e-01,-1.380643e+00,7.816669e-03,9.787667e-03,-2.142138e-02,2.481480e-02,0,0.029741,0.282479,-0.362509,4.605341e-01
27.620000,DS,DS_interstep,3,,,,-3.765602e-03,-2.508146e-02,4.751204e-02,-4.670882e-02,7.220514e-01,-1.380670e+00,7.912830e-03,8.944091e-03,-1.932775e-02,2.271941e-02,0,0.029784,0.282233,-0.362107,4.600696e-01
27.630000,DS,DS_interstep,3,,,,-3.830028e-03,-2.421643e-02,4.549618e-02,-4.666660e-02,7.220557e-01,-1.380688e+00,7.978625e-03,8.075649e-03,-1.730344e-02,2.069501e-02,0,0.029827,0.281987,-0.361705,4.596051e-01
27.640000,DS,DS_interstep,3,,,,-3.866296e-03,-2.333049e-02,4.354705e-02,-4.662419e-02,7.220555e-01,-1.380695e+00,8.015715e-03,7.186087e-03,-1.534626e-02,1.874565e-02,0,0.029870,0.281742,-0.361303,4.591412e-01
27.650000,SS,SS,4,6.682294e-01,-1.461251e+00,4.999960e+00,,,,-5.790211e-02,7.096367e-01,-1.430448e+00,-5.700535e-01,4.542456e-01,-2.600931e+00,2.701137e+00,0,0.030244,0.279274,-0.357404,4.545836e-01
