t_M7,tau_M7,v_mag_M7,a_mag_M7,t_preM7,tau_preM7,v_mag_preM7,a_mag_preM7
7.6755073320000005,0.844,0.04655166775717597,0.05272455244314341,5.064,0.844,0.07055838609538549,0.12112664540669375
7.6846015350000005,0.8450000000000001,0.046075639660084045,0.0526046573994563,5.07,0.8450000000000001,0.06983687007060921,0.12085120476718583
7.693695738000001,0.8460000000000001,0.045600719635806294,0.052482395769416566,5.0760000000000005,0.8460000000000001,0.06911703355235142,0.12057032725524038
7.702789941000001,0.8470000000000001,0.045126929461112415,0.05235776085513465,5.082,0.847,0.06839890954767235,0.12028399748347517
7.711884143999999,0.8479999999999999,0.04465429097628739,0.05223074597080676,5.088,0.848,0.06768253115990452,0.1199922000922696
7.720978346999999,0.8489999999999999,0.04418282608509388,0.052101344443107316,5.094,0.8490000000000001,0.06696793158858937,0.11969491975067503
7.730072549999999,0.8499999999999999,0.043712556754726316,0.05196954961159898,5.1000000000000005,0.8500000000000001,0.06625514412941683,0.11939214115734774
7.739166752999999,0.8509999999999999,0.0432435050157675,0.051835354829155036,5.106,0.851,0.06554420217415084,0.1190838490415238
7.748260955999999,0.8519999999999999,0.042775692962140524,0.05169875346240168,5.112,0.852,0.06483513921056311,0.11877002816403646
7.757355158999999,0.8529999999999999,0.04230914275106157,0.05155973889217546,5.118,0.8530000000000001,0.06412798882235633,0.11845066331836522
7.7664493619999995,0.8539999999999999,0.04184387660298643,0.051418304514003,5.124,0.854,0.06342278468908528,0.11812573933173327
7.7755435649999995,0.8549999999999999,0.04137991680155558,0.05127444373859383,5.13,0.855,0.0627195605860762,0.11779524106624789
7.784637768,0.856,0.04091728569353973,0.05112814999235827,5.136,0.856,0.06201835038434102,0.1174591534200875
7.793731971,0.857,0.040456005688778066,0.05097941671794701,5.142,0.8570000000000001,0.06131918805048375,0.11711746132873753
7.802826174,0.858,0.0399960992601165,0.05082823737480838,5.148,0.858,0.06062210764660819,0.11677014976627492
7.811920377,0.859,0.039537588943344124,0.05067460543977163,5.154,0.859,0.05992714333022116,0.11641720374670637
7.82101458,0.86,0.03908049733711796,0.050518514407656846,5.16,0.86,0.05923432935411836,0.11605860832536982
7.830108783,0.861,0.038624847102898555,0.0503599577919048,5.166,0.8610000000000001,0.058543700066287355,0.11569434860038191
7.839202986,0.862,0.03817066096486958,0.050198929125240585,5.172,0.862,0.05785528990978331,0.11532440971415966
7.848297189,0.863,0.03771796170985785,0.050035421960357665,5.178,0.863,0.05716913342261239,0.1149487768549982
7.857391392,0.864,0.03726677218725248,0.049869429870638804,5.184,0.864,0.056485265237604665,0.11456743525872055
7.866485595,0.865,0.03681711530891523,0.04970094645090348,5.19,0.8650000000000001,0.05580372008227956,0.1141803702103977
7.875579798,0.866,0.036369014049086816,0.04952996531819001,5.196,0.866,0.05512453277870791,0.11378756704614637
7.8846740010000005,0.867,0.0359224914442951,0.049356480112572466,5.202,0.867,0.054447738243363804,0.11338901115500241
7.893768204000001,0.868,0.03547757059324671,0.04918048449800937,5.208,0.868,0.05377337148696934,0.1129846879808739
7.902862407000001,0.869,0.035034274656725456,0.04900197216323881,5.214,0.8690000000000001,0.053101467614337025,0.11257458302459553
7.911956610000001,0.8700000000000001,0.034592626857477445,0.04882093682270604,5.22,0.87,0.052432061824192466,0.11215868184606101
7.921050813000001,0.8710000000000001,0.0341526504800919,0.04863737221753525,5.226,0.871,0.05176518940900101,0.11173697006645596
7.930145016000001,0.8720000000000001,0.03371436887087921,0.04845127211654911,5.232,0.872,0.05110088575477652,0.11130943337059455
7.939239219000001,0.8730000000000001,0.03327780543773879,0.04826263031733084,5.238,0.8730000000000001,0.0504391863408834,0.11087605750936842
7.948333422000001,0.8740000000000001,0.03284298365002051,0.04807144064733793,5.244,0.874,0.04978012673982837,0.11043682830229976
7.957427625000001,0.8750000000000001,0.03240992703838177,0.04787769696506751,5.25,0.875,0.0491237426170383,0.10999173164021876
