tick,t_s,phase,step_index,Hdot_s_x,Hdot_s_y,Hdot_s_z,Hdot_s_source,tau_w_x,tau_w_y,tau_w_z,dq_joint_norm,T_kin,L_com_norm,hw_norm,settle_exit
397,13.99,DS,1,-0.00381,-0.05251,0.14008,realized,0.00078,0.03937,-0.12087,0.001919,2.3605e-05,0.015047,1.034953,0
398,14.0,DS,1,-0.0035,-0.05109,0.13682,realized,0.00047,0.03795,-0.11759,0.001873,2.2418e-05,0.014676,1.035505,0
399,14.01,DS,1,-0.00321,-0.04971,0.13359,realized,0.00018,0.03656,-0.11436,0.001827,2.1288e-05,0.014312,1.036039,0
400,14.02,DS,1,-0.00293,-0.04835,0.13042,realized,-0.0001,0.0352,-0.11118,0.001783,2.0213e-05,0.013955,1.036556,0
401,14.03,DS,1,-0.00268,-0.04703,0.12729,realized,-0.00035,0.03387,-0.10804,0.001739,1.919e-05,0.013604,1.037056,0
402,14.04,DS,1,-0.00245,-0.04573,0.12422,realized,-0.00057,0.03257,-0.10496,0.001696,1.8217e-05,0.01326,1.037539,0
403,14.05,DS,1,-0.00225,-0.04447,0.1212,realized,-0.00078,0.0313,-0.10193,0.001655,1.7291e-05,0.012923,1.038006,0
404,14.06,DS,1,-0.00206,-0.04325,0.11824,realized,-0.00097,0.03008,-0.09896,0.001614,1.6411e-05,0.012592,1.038457,0
405,14.07,DS,1,-0.00189,-0.04206,0.11534,realized,-0.00113,0.02888,-0.09606,0.001575,1.5573e-05,0.012268,1.038892,0
406,14.08,DS,1,-0.00175,-0.04091,0.1125,realized,-0.00128,0.02773,-0.09321,0.001537,1.4777e-05,0.011951,1.039312,0
407,14.09,DS,1,-0.00162,-0.03979,0.10972,realized,-0.00141,0.0266,-0.09043,0.001499,1.402e-05,0.01164,1.039718,0
408,14.1,DS,1,-0.0015,-0.03871,0.10701,realized,-0.00152,0.02552,-0.08771,0.001463,1.33e-05,0.011337,1.040108,0
409,14.11,DS,1,-0.0014,-0.03766,0.10436,realized,-0.00162,0.02446,-0.08506,0.001428,1.2616e-05,0.01104,1.040485,0
410,14.12,DS,1,-0.00131,-0.03664,0.10178,realized,-0.00171,0.02345,-0.08247,0.001394,1.1965e-05,0.01075,1.040848,0
411,14.13,DS,1,-0.00123,-0.03566,0.09927,realized,-0.00179,0.02246,-0.07995,0.001361,1.1347e-05,0.010466,1.041197,0
412,14.14,DS,1,-0.00117,-0.03471,0.09681,realized,-0.00186,0.02151,-0.0775,0.001328,1.0759e-05,0.01019,1.041534,0
413,14.15,DS,1,-0.00111,-0.03379,0.09443,realized,-0.00192,0.02058,-0.07511,0.001297,1.0201e-05,0.00992,1.041858,0
414,14.16,DS,1,-0.00105,-0.03289,0.0921,realized,-0.00197,0.01969,-0.07278,0.001266,9.67e-06,0.009657,1.042169,0
415,14.17,DS,1,-0.001,-0.03203,0.08984,realized,-0.00203,0.01882,-0.07051,0.001235,9.166e-06,0.009401,1.042469,0
416,14.18,DS,1,-0.00095,-0.03119,0.08764,realized,-0.00207,0.01798,-0.06831,0.001206,8.687e-06,0.009151,1.042757,0
417,14.19,DS,1,-0.0009,-0.03037,0.0855,realized,-0.00212,0.01716,-0.06617,0.001176,8.232e-06,0.008907,1.043033,0
418,14.2,DS,1,-0.00086,-0.02958,0.08342,realized,-0.00217,0.01637,-0.06408,0.001148,7.799e-06,0.00867,1.043299,0
419,14.21,DS,1,-0.00081,-0.02881,0.08139,realized,-0.00222,0.0156,-0.06205,0.00112,7.388e-06,0.008439,1.043554,0
420,14.22,DS,1,-0.00076,-0.02806,0.07941,realized,-0.00227,0.01484,-0.06007,0.001092,6.998e-06,0.008214,1.043798,0
421,14.23,DS,1,-0.00071,-0.02733,0.07749,realized,-0.00232,0.01411,-0.05815,0.001065,6.628e-06,0.007995,1.044032,0
422,14.24,DS,1,-0.00065,-0.02661,0.07562,realized,-0.00238,0.01339,-0.05627,0.001038,6.276e-06,0.007782,1.044256,0
423,14.25,DS,1,-0.00059,-0.02592,0.07379,realized,-0.00244,0.01269,-0.05444,0.001012,5.942e-06,0.007575,1.044471,0
424,14.26,DS,1,-0.00053,-0.02523,0.072,realized,-0.0025,0.01201,-0.05265,0.000986,5.626e-06,0.007373,1.044676,0
425,14.27,DS,1,-0.00046,-0.02456,0.07026,realized,-0.00257,0.01134,-0.05091,0.000961,5.325e-06,0.007177,1.044872,0
426,14.28,DS,1,-0.0004,-0.02391,0.06856,realized,-0.00264,0.01068,-0.0492,0.000937,5.04e-06,0.006986,1.045059,0
427,14.29,DS,1,-0.00032,-0.02327,0.0669,realized,-0.00271,0.01004,-0.04754,0.000913,4.769e-06,0.006799,1.045237,0
428,14.3,DS,1,-0.00025,-0.02264,0.06527,realized,-0.00279,0.00941,-0.04591,0.00089,4.513e-06,0.006618,1.045406,0
429,14.31,DS,1,-0.00017,-0.02202,0.06368,realized,-0.00287,0.00879,-0.04432,0.000867,4.269e-06,0.006442,1.045567,0
430,14.32,DS,1,-9e-05,-0.02141,0.06213,realized,-0.00295,0.00818,-0.04276,0.000844,4.039e-06,0.006269,1.045719,0
431,14.33,DS,1,-1e-05,-0.02082,0.0606,realized,-0.00304,0.00758,-0.04123,0.000823,3.82e-06,0.006102,1.045864,0
432,14.34,DS,1,8e-05,-0.02023,0.05911,realized,-0.00312,0.007,-0.03974,0.000801,3.613e-06,0.005938,1.046001,0
433,14.35,DS,1,0.00016,-0.01966,0.05764,realized,-0.00321,0.00642,-0.03827,0.000781,3.417e-06,0.005779,1.046129,0
434,14.36,DS,1,0.00024,-0.01909,0.05621,realized,-0.00329,0.00585,-0.03683,0.00076,3.231e-06,0.005624,1.04625,0
435,14.37,DS,1,0.00033,-0.01854,0.0548,realized,-0.00338,0.0053,-0.03542,0.000741,3.055e-06,0.005473,1.046364,0
436,14.38,DS,1,0.00041,-0.01799,0.05343,realized,-0.00346,0.00475,-0.03404,0.000721,2.888e-06,0.005325,1.04647,0
437,14.39,DS,1,0.00049,-0.01746,0.05207,realized,-0.00354,0.00422,-0.03268,0.000703,2.73e-06,0.005181,1.046569,0
438,14.4,DS,1,0.00057,-0.01694,0.05075,realized,-0.00362,0.00369,-0.03135,0.000684,2.58e-06,0.00504,1.046661,0
439,14.41,DS,1,0.00065,-0.01643,0.04945,realized,-0.0037,0.00318,-0.03005,0.000666,2.438e-06,0.004903,1.046746,0
440,14.42,DS,1,0.00072,-0.01593,0.04817,realized,-0.00378,0.00268,-0.02877,0.000649,2.304e-06,0.004769,1.046824,0
441,14.43,DS,1,0.00079,-0.01544,0.04692,realized,-0.00385,0.00219,-0.02752,0.000631,2.177e-06,0.004639,1.046896,0
442,14.44,DS,1,0.00086,-0.01496,0.0457,realized,-0.00392,0.00171,-0.02629,0.000615,2.057e-06,0.004511,1.046961,0
443,14.45,DS,1,0.00092,-0.0145,0.0445,realized,-0.00398,0.00124,-0.02509,0.000598,1.943e-06,0.004387,1.047019,0
444,14.46,DS,1,0.00098,-0.01404,0.04333,realized,-0.00404,0.00079,-0.02391,0.000582,1.836e-06,0.004266,1.047072,0
445,14.47,DS,1,0.00104,-0.0136,0.04218,realized,-0.00409,0.00034,-0.02276,0.000567,1.734e-06,0.004147,1.047118,0
446,14.48,DS,1,0.00109,-0.01317,0.04105,realized,-0.00415,-9e-05,-0.02163,0.000551,1.638e-06,0.004032,1.047158,0
447,14.49,DS,1,0.00114,-0.01275,0.03995,realized,-0.00419,-0.00051,-0.02053,0.000536,1.547e-06,0.003919,1.047193,0
448,14.5,DS,1,0.00118,-0.01234,0.03888,realized,-0.00423,-0.00092,-0.01945,0.000522,1.461e-06,0.003809,1.047221,0
449,14.51,DS,1,0.00122,-0.01195,0.03783,realized,-0.00427,-0.00132,-0.01839,0.000508,1.379e-06,0.003702,1.047245,0
450,14.52,DS,1,0.00125,-0.01156,0.0368,realized,-0.00431,-0.0017,-0.01737,0.000494,1.302e-06,0.003598,1.047262,0
451,14.53,DS,1,0.00128,-0.01119,0.0358,realized,-0.00434,-0.00208,-0.01636,0.00048,1.229e-06,0.003496,1.047275,0
452,14.54,DS,1,0.00131,-0.01083,0.03482,realized,-0.00436,-0.00244,-0.01538,0.000467,1.16e-06,0.003397,1.047282,0
453,14.55,DS,1,0.00133,-0.01048,0.03387,realized,-0.00439,-0.00279,-0.01442,0.000455,1.095e-06,0.0033,1.047284,0
454,14.56,DS,1,0.00135,-0.01014,0.03294,realized,-0.0044,-0.00313,-0.01349,0.000442,1.034e-06,0.003206,1.047282,0
455,14.57,DS,1,0.00137,-0.00981,0.03203,realized,-0.00442,-0.00346,-0.01258,0.00043,9.76e-07,0.003114,1.047275,0
456,14.58,DS,1,0.00138,-0.00949,0.03115,realized,-0.00443,-0.00378,-0.0117,0.000418,9.21e-07,0.003025,1.047263,0
457,14.59,DS,1,0.00139,-0.00919,0.03029,realized,-0.00444,-0.00409,-0.01084,0.000407,8.69e-07,0.002938,1.047246,0
458,14.6,DS,1,0.0014,-0.00889,0.02946,realized,-0.00445,-0.00439,-0.01,0.000396,8.19e-07,0.002854,1.047225,0
459,14.61,DS,1,0.0014,-0.0086,0.02864,realized,-0.00446,-0.00468,-0.00918,0.000385,7.73e-07,0.002771,1.0472,0
460,14.62,DS,1,0.00141,-0.00832,0.02785,realized,-0.00446,-0.00496,-0.00839,0.000374,7.29e-07,0.002691,1.047171,0
461,14.63,DS,1,0.00141,-0.00805,0.02708,realized,-0.00447,-0.00523,-0.00761,0.000364,6.88e-07,0.002614,1.047138,0
462,14.64,DS,1,0.00141,-0.00779,0.02633,realized,-0.00447,-0.0055,-0.00686,0.000354,6.49e-07,0.002538,1.0471,0
463,14.65,DS,1,0.00141,-0.00753,0.0256,realized,-0.00447,-0.00575,-0.00613,0.000344,6.12e-07,0.002465,1.047059,1
464,14.66,SS,2,1.08344,-1.30481,4.56205,planned,-1.83621,0.46349,-2.65667,0.072139,0.001672969,0.052326,1.118921,0
465,14.76,SS,2,1.32257,-1.19072,4.98374,planned,-1.2719,0.18838,-2.25968,0.137665,0.007589434,0.105553,1.213014,0
466,14.86,SS,2,1.30961,-1.03041,4.99999,planned,-1.14315,0.27481,-2.19229,0.21581,0.019121938,0.160363,1.300624,0
467,14.96,SS,2,1.36035,-0.93327,5.0,planned,-1.04323,0.38941,-2.13681,0.285806,0.037496618,0.223848,1.391303,0
468,15.06,SS,2,1.32703,-0.867,5.0,planned,-0.87218,0.47294,-1.98516,0.346804,0.063892854,0.297404,1.47922,0
469,15.16,SS,2,1.23853,-0.86414,5.0,planned,-0.65282,0.57084,-1.75849,0.396442,0.098901636,0.380725,1.560233,0
470,15.26,SS,2,1.10755,-0.89446,5.0,planned,-0.43222,0.6647,-1.50936,0.434875,0.14294549,0.473299,1.631888,0
471,15.36,SS,2,0.93475,-0.96648,5.0,planned,-0.185,0.75815,-1.21642,0.463228,0.195822046,0.572427,1.692422,0
472,15.46,SS,2,0.72767,-1.07047,5.0,planned,0.06535,0.84544,-0.91082,0.484575,0.256934765,0.675115,1.740669,0
473,15.56,SS,2,0.49748,-1.19553,5.0,planned,0.307,0.92262,-0.60929,0.503401,0.325253988,0.777775,1.776742,0
474,15.66,SS,2,0.24334,-1.33962,5.0,planned,0.55506,0.99216,-0.29842,0.525226,0.399196178,0.876779,1.800838,0
475,15.76,SS,2,-0.01985,-1.48758,5.0,planned,0.77504,1.04665,-0.01929,0.556883,0.477086852,0.968627,1.814208,0
476,15.86,SS,2,-0.28552,-1.64205,5.0,planned,0.98298,1.09044,0.24302,0.604976,0.557099534,1.050049,1.81861,0
477,15.96,SS,2,-0.54442,-1.79576,5.0,planned,1.1575,1.12301,0.4648,0.675652,0.637886776,1.118386,1.816243,0
478,16.06,SS,2,-0.78819,-1.94311,5.0,planned,1.29275,1.14738,0.63217,0.774417,0.719163247,1.171552,1.809963,0
479,16.16,SS,2,-1.01517,-2.08042,5.0,planned,1.38696,1.17591,0.73687,0.908183,0.803012517,1.208428,1.803171,0
480,16.26,SS,2,-1.23027,-2.20184,5.0,planned,1.43756,1.23233,0.76028,1.090353,0.897060926,1.229083,1.799922,0
481,16.36,SS,2,-1.43747,-2.2923,5.0,planned,1.42187,1.37227,0.63307,1.35395,1.02422765,1.235666,1.806458,0
482,16.46,SS,2,-1.68163,-2.35332,5.0,planned,1.32527,1.81483,0.15615,1.803486,1.268219522,1.235653,1.836268,0
483,16.56,SS,2,-2.05855,-2.35607,5.0,planned,0.4563,3.90657,-3.04612,2.999598,2.224072892,1.260024,1.954512,0
484,16.66,SS,2,-3.08339,-2.28105,5.0,planned,-5.0,1.78221,-5.0,4.636461,4.197662656,1.421745,2.235383,0
485,16.76,SS,2,-3.35638,0.26037,5.0,planned,-4.05589,-4.3587,-5.0,1.590797,1.130173651,1.319312,2.389437,0
486,16.86,SS,2,-1.46124,1.56165,5.0,planned,5.0,-5.0,-1.1122,1.743108,1.146732436,1.073011,2.417,0
487,16.96,SS,2,1.1127,-0.61118,4.46679,planned,2.36723,-3.82761,-2.88829,3.955525,3.022315224,1.170262,2.400919,0
488,17.06,SS,2,3.50353,-2.59141,2.74624,planned,-5.0,1.99661,-5.0,1.857374,1.530283269,1.273898,2.62548,0
489,17.16,SS,2,3.43466,-2.25704,0.60999,planned,-0.94951,5.0,-0.62344,1.057996,1.14367228,1.067197,2.888865,0
490,17.26,SS,2,1.81558,-0.20368,0.81433,planned,2.60265,3.94151,1.81311,1.84701,1.311364517,1.003235,2.912249,0
491,17.36,SS,2,1.38013,1.19082,0.85775,planned,-5.0,5.0,-5.0,3.644699,2.543998705,0.984509,3.154368,0
492,17.46,SS,2,0.35943,3.2741,0.24151,planned,1.74666,-5.0,-0.25374,0.96064,0.892072247,0.81538,3.221398,0
493,17.56,SS,2,1.6874,1.28656,-0.76361,planned,3.71824,-1.68863,4.31519,0.863716,0.739887082,0.663569,3.062414,0
494,17.66,SS,2,2.73236,-0.16329,-1.92727,planned,3.2538,-0.85525,3.13919,1.265091,0.718190133,0.750577,2.883782,0
495,17.76,SS,2,3.52095,-0.7293,-2.58076,planned,1.15349,3.72164,-0.6354,1.139748,0.608001237,0.718744,2.948459,0
496,17.86,SS,2,3.8823,-0.6895,-3.4108,planned,5.0,2.74439,5.0,0.766142,0.41357723,0.691508,2.885227,0
497,17.96,SS,2,4.16499,0.21386,-3.21144,planned,4.53928,1.60598,5.0,0.662399,0.310558093,0.753916,2.778765,0
498,18.06,SS,2,4.84668,0.5473,-3.74645,planned,3.98358,1.82902,4.88296,0.590731,0.249441651,0.793967,2.698902,0
499,18.16,SS,2,4.99999,0.70435,-3.8928,planned,3.63365,1.99998,4.45937,0.487793,0.212529878,0.816184,2.661891,0
500,18.26,SS,2,5.0,0.93949,-3.719,planned,3.18857,1.86592,4.04211,0.405846,0.200290958,0.829768,2.660043,0
501,18.36,SS,2,5.0,1.35987,-3.66445,planned,2.72128,1.60384,3.5957,0.36943,0.208371609,0.841553,2.679348,0
502,18.46,SS,2,5.0,1.89755,-3.90856,planned,2.28319,1.34653,3.20512,0.359579,0.229837277,0.851389,2.710457,0
503,18.56,SS,2,5.0,2.4304,-4.11967,planned,1.84996,1.08511,2.80989,0.364197,0.259617467,0.858579,2.746674,0
504,18.66,SS,2,5.0,2.95226,-4.31462,planned,1.43107,0.82325,2.41935,0.376405,0.293644726,0.863009,2.782623,0
505,18.76,SS,2,5.0,3.41618,-4.5984,planned,1.04344,0.57209,2.04946,0.391751,0.328758212,0.864745,2.814507,0
506,18.86,SS,2,5.0,3.84359,-4.84649,planned,0.66997,0.32259,1.68226,0.407821,0.362387419,0.864198,2.83932,0
507,18.96,SS,2,5.0,4.17535,-4.99989,planned,0.33038,0.08771,1.3322,0.423306,0.39252505,0.862236,2.855156,0
508,19.06,SS,2,4.99998,4.46561,-4.99937,planned,-0.02318,-0.14744,0.94554,0.433645,0.417505765,0.858191,2.860843,0
509,19.16,SS,2,4.99997,4.73052,-4.99882,planned,-0.32234,-0.3606,0.60801,0.44348,0.436898772,0.851642,2.856419,0
510,19.26,SS,2,5.0,4.88435,-4.51763,planned,-0.56967,-0.54923,0.26309,0.452464,0.450485446,0.845163,2.843058,0
511,19.36,SS,2,5.0,4.99995,-4.01168,planned,-0.81739,-0.74429,-0.09232,0.458246,0.457588858,0.839149,2.820557,0
512,19.46,SS,2,4.99999,4.99999,-3.60868,planned,-1.03061,-0.92919,-0.41114,0.461454,0.458300325,0.833203,2.789688,0
513,19.56,SS,2,4.99995,4.99999,-3.22888,planned,-1.2291,-1.10228,-0.71252,0.46236,0.453116473,0.827336,2.751625,0
514,19.66,SS,2,4.9297,5.0,-3.0592,planned,-1.41721,-1.26786,-0.9812,0.462542,0.442672621,0.820579,2.707426,0
515,19.76,SS,2,4.82453,5.0,-2.98692,planned,-1.57633,-1.42285,-1.20526,0.462481,0.427787317,0.813183,2.658629,0
516,19.86,SS,2,4.70198,5.0,-2.96156,planned,-1.71458,-1.56362,-1.39982,0.462726,0.409368698,0.805094,2.607145,0
517,19.96,SS,2,4.56019,5.0,-2.98316,planned,-1.82974,-1.6868,-1.56165,0.463842,0.388368178,0.796125,2.555076,0
518,20.06,SS,2,4.39681,5.0,-3.05093,planned,-1.92191,-1.79152,-1.69,0.465925,0.365704617,0.78618,2.504575,0
519,20.16,SS,2,4.21006,5.0,-3.16213,planned,-1.99171,-1.87741,-1.78471,0.468795,0.342216119,0.775183,2.457722,0
520,20.26,SS,2,3.99913,5.0,-3.31622,planned,-2.03898,-1.9439,-1.84627,0.472092,0.318683894,0.763176,2.416441,0
521,20.36,SS,2,3.76732,5.0,-3.50493,planned,-2.066,-1.99227,-1.87911,0.47537,0.295793713,0.750305,2.382374,0
522,20.46,SS,2,3.55134,5.0,-3.67589,planned,-2.07299,-2.0237,-1.87973,0.478117,0.274028389,0.736555,2.356667,0
523,20.56,SS,2,3.35886,5.0,-3.8276,planned,-2.0617,-2.03961,-1.84923,0.479969,0.253755896,0.722029,2.339909,0
524,20.66,SS,2,3.16433,5.0,-3.98976,planned,-2.03678,-2.04351,-1.79396,0.480708,0.23523786,0.706864,2.332163,0
525,20.76,SS,2,2.96896,5.0,-4.16022,planned,-1.99951,-2.03686,-1.71562,0.480259,0.218634686,0.691186,2.333057,0
526,20.86,SS,2,2.77341,5.0,-4.3373,planned,-1.95156,-2.02098,-1.61658,0.478626,0.204014761,0.675135,2.341809,0
527,20.96,SS,2,2.57828,5.0,-4.51937,planned,-1.89475,-1.9971,-1.49967,0.475865,0.191363946,0.658848,2.357341,0
528,21.06,SS,2,2.38391,5.0,-4.70491,planned,-1.83071,-1.96638,-1.36759,0.472067,0.18059832,0.642457,2.378378,0
529,21.16,SS,2,2.20153,5.0,-4.88693,planned,-1.76158,-1.93017,-1.22503,0.467357,0.171594676,0.626133,2.403612,0
530,21.26,SS,2,2.07388,5.0,-4.99991,planned,-1.71224,-1.90643,-1.11948,0.462098,0.164197587,0.609867,2.432781,0
531,21.36,SS,2,2.02648,5.0,-4.99998,planned,-1.69625,-1.90822,-1.0792,0.456923,0.158342078,0.5935,2.467229,0
532,21.46,SS,2,1.98625,5.0,-4.99999,planned,-1.66873,-1.90627,-1.02037,0.451959,0.154018515,0.577144,2.506943,0
533,21.56,SS,2,1.90266,5.0,-4.99999,planned,-1.65512,-1.91434,-0.99099,0.447522,0.151282535,0.560646,2.551916,0
534,21.66,SS,2,1.80361,4.99996,-4.99993,planned,-1.64104,-1.92232,-0.96332,0.443669,0.150156015,0.544164,2.602398,0
535,21.76,SS,2,1.72434,5.0,-5.0,planned,-1.61925,-1.92458,-0.92278,0.4404,0.15063851,0.527837,2.657629,0
536,21.86,SS,2,1.65759,5.0,-5.0,planned,-1.59385,-1.92259,-0.87554,0.437673,0.152681505,0.511758,2.716817,0
537,21.96,SS,2,1.59144,5.0,-5.0,planned,-1.56724,-1.91815,-0.82604,0.435458,0.156221871,0.49603,2.779398,0
538,22.06,SS,2,1.56031,5.0,-5.0,planned,-1.53173,-1.90564,-0.76074,0.433614,0.161128611,0.48092,2.844436,0
539,22.16,SS,2,1.4673,5.0,-5.0,planned,-1.45672,-1.85995,-0.62592,0.431496,0.166916499,0.467066,2.908988,0
540,22.26,SS,2,1.2324,5.0,-5.0,planned,-1.35009,-1.78328,-0.43469,0.428671,0.172936451,0.454711,2.969311,0
541,22.36,SS,2,0.9936,5.0,-5.0,planned,-1.25274,-1.70751,-0.25762,0.425216,0.178851189,0.443798,3.024247,0
542,22.46,SS,2,0.75325,5.0,-5.0,planned,-1.15755,-1.63232,-0.08368,0.420878,0.184389841,0.434657,3.07359,0
543,22.56,SS,2,0.50857,5.0,-5.0,planned,-1.06308,-1.55829,0.08897,0.415742,0.189347251,0.427208,3.116889,0
544,22.66,SS,2,0.25572,5.0,-5.0,planned,-0.96846,-1.48413,0.26026,0.409823,0.193543257,0.421473,3.153837,0
545,22.76,SS,2,-0.00434,5.0,-5.0,planned,-0.87419,-1.41028,0.42914,0.403169,0.196839812,0.417429,3.184184,0
546,22.86,SS,2,-0.2666,4.99999,-5.0,planned,-0.78187,-1.33851,0.59351,0.395837,0.199150597,0.415043,3.207836,0
547,22.96,SS,2,-0.53998,4.99999,-5.0,planned,-0.6877,-1.26526,0.75695,0.387819,0.200393777,0.414275,3.224666,0
548,23.06,SS,2,-0.82923,4.99998,-5.0,planned,-0.59011,-1.18855,0.92031,0.379172,0.200497206,0.41494,3.23436,0
549,23.16,SS,2,-1.13768,4.99988,-5.0,planned,-0.48771,-1.10606,1.0837,0.369846,0.199396363,0.416985,3.236704,0
550,23.26,SS,2,-1.53941,4.73336,-5.0,planned,-0.34378,-0.97757,1.2786,0.359305,0.196736053,0.4202,3.230175,0
551,23.36,SS,2,-1.96449,4.31564,-5.0,planned,-0.1951,-0.83589,1.46545,0.348193,0.192429657,0.423692,3.213296,0
552,23.46,SS,2,-2.37042,3.90679,-5.0,planned,-0.05514,-0.69926,1.63641,0.336424,0.186587753,0.42744,3.186371,0
553,23.56,SS,2,-2.75687,3.50727,-5.0,planned,0.08005,-0.56747,1.79778,0.323977,0.179377326,0.431249,3.149811,0
554,23.66,SS,2,-3.12321,3.11843,-5.0,planned,0.20989,-0.44095,1.94885,0.31098,0.1709937,0.43487,3.103627,0
555,23.76,SS,2,-3.46821,2.74181,-5.0,planned,0.33365,-0.31998,2.08884,0.297504,0.161646699,0.438134,3.048182,0
556,23.86,SS,2,-3.79112,2.37866,-5.0,planned,0.45112,-0.2048,2.21773,0.283621,0.151558939,0.440898,2.983896,0
557,23.96,SS,2,-4.09142,2.03016,-5.0,planned,0.56204,-0.09557,2.3355,0.269408,0.140959157,0.443042,2.91123,0
558,24.06,SS,2,-4.36877,1.69738,-5.0,planned,0.66876,0.00706,2.44523,0.255083,0.130075778,0.444451,2.830657,0
559,24.16,SS,2,-4.62258,1.38129,-5.0,planned,0.77023,0.10327,2.54591,0.240835,0.11912937,0.445019,2.742641,0
560,24.26,SS,2,-4.85224,1.08271,-5.0,planned,0.86499,0.19307,2.63603,0.226726,0.108332571,0.444705,2.64775,0
561,24.36,SS,2,-4.99957,0.8201,-5.0,planned,0.94725,0.27039,2.70913,0.213017,0.097928959,0.443493,2.546883,0
562,24.46,SS,2,-4.99995,0.61286,-5.0,planned,1.01126,0.32901,2.75928,0.199964,0.088179058,0.441495,2.441464,0
563,24.56,SS,2,-4.99997,0.41559,-5.0,planned,1.07424,0.38412,2.80729,0.187502,0.079207732,0.43889,2.332248,0
564,24.66,SS,2,-4.99998,0.22889,-5.0,planned,1.13332,0.43521,2.84917,0.176087,0.071120479,0.435568,2.219614,0
565,24.76,SS,2,-4.99998,0.0535,-5.0,planned,1.18774,0.48229,2.88417,0.165946,0.064007946,0.431622,2.104169,0
566,24.86,SS,2,-4.99998,-0.11026,-5.0,planned,1.23765,0.52522,2.91277,0.157389,0.057948976,0.427135,1.986577,0
567,24.96,SS,2,-4.99999,-0.26206,-5.0,planned,1.28292,0.56389,2.93503,0.150762,0.053009275,0.422209,1.867594,0
568,25.06,SS,2,-4.99999,-0.40168,-5.0,planned,1.32349,0.59823,2.95109,0.146403,0.049241299,0.416965,1.748106,0
569,25.16,SS,2,-4.99999,-0.529,-5.0,planned,1.35928,0.62816,2.96109,0.144602,0.046684131,0.41154,1.629164,0
570,25.26,SS,2,-4.99999,-0.64403,-5.0,planned,1.39027,0.65366,2.96516,0.145533,0.045363457,0.406088,1.512039,0
571,25.36,SS,2,-4.99999,-0.74684,-5.0,planned,1.41643,0.67471,2.96347,0.149228,0.045291702,0.400774,1.39829,0
572,25.46,SS,2,-4.99999,-0.83763,-5.0,planned,1.43778,0.69131,2.95618,0.155566,0.04646838,0.39577,1.289855,0
573,25.57,DS,2,-0.89847,-5.0,5.0,realized,0.8996,4.96349,-4.96552,0.275895,0.061199875,0.438492,1.27948,0
574,25.58,DS,2,-2.68576,-5.0,4.76238,realized,3.38188,5.0,-4.93366,0.286836,0.069644724,0.436688,1.261153,0
575,25.59,DS,2,-2.24292,-5.0,5.0,realized,2.42839,5.0,-5.0,0.261664,0.06534222,0.412225,1.247223,0
576,25.6,DS,2,-1.6177,-5.0,5.0,realized,1.60331,5.0,-5.0,0.240855,0.056741217,0.38412,1.23713,0
577,25.61,DS,2,-1.19927,-5.0,5.0,realized,1.11534,4.85034,-5.0,0.228165,0.048362816,0.360184,1.230141,0
578,25.62,DS,2,-1.02842,-5.0,5.0,realized,0.93423,4.79987,-5.0,0.216534,0.041481174,0.342094,1.224896,0
579,25.63,DS,2,-1.02985,-5.0,5.0,realized,0.94956,4.80217,-4.98006,0.201036,0.03607103,0.328718,1.220524,0
580,25.64,DS,2,-1.1142,-5.0,5.0,realized,1.05605,4.82627,-4.96466,0.18072,0.031801191,0.318187,1.21667,0
581,25.65,DS,2,-1.21073,-5.0,5.0,realized,1.17493,4.85697,-4.95704,0.157578,0.028377643,0.308892,1.213311,0
582,25.66,DS,2,-1.27808,-5.0,5.0,realized,1.26076,4.88784,-4.9561,0.133505,0.025536367,0.299771,1.210598,0
583,25.67,DS,2,-1.32165,-5.0,5.0,realized,1.3203,4.9138,-4.95611,0.110639,0.023121563,0.290426,1.208653,0
584,25.68,DS,2,-1.35806,-5.0,5.0,realized,1.36959,4.93418,-4.95663,0.091569,0.021046987,0.280775,1.207542,0
585,25.69,DS,2,-1.38883,-5.0,5.0,realized,1.40942,4.95106,-4.95996,0.078208,0.019233789,0.270841,1.207324,0
586,25.7,DS,2,-1.41076,-5.0,5.0,realized,1.43735,4.96559,-4.96606,0.070845,0.017607793,0.260702,1.208063,0
587,25.71,DS,2,-1.54473,-5.0,4.5562,realized,1.57526,4.97804,-4.52986,0.068817,0.016126448,0.250602,1.207954,0
588,25.72,DS,2,-1.84751,-5.0,3.35853,realized,1.88043,4.9904,-3.34042,0.071045,0.014771398,0.241106,1.20381,0
589,25.73,DS,2,-1.92213,-5.0,2.7679,realized,1.95674,5.0,-2.75671,0.072804,0.013502312,0.232441,1.198206,0
590,25.74,DS,2,-1.9526,-5.0,2.43276,realized,1.98986,5.0,-2.42475,0.072467,0.012292599,0.224354,1.192068,0
591,25.75,DS,2,-1.96994,-5.0,2.26473,realized,2.00964,5.0,-2.25948,0.070028,0.011131727,0.21654,1.18598,0
592,25.76,DS,2,-1.81029,-4.70484,2.18405,realized,1.85242,4.72448,-2.18118,0.065743,0.010067387,0.208996,1.181174,0
593,25.77,DS,2,-1.68507,-4.39712,2.05806,realized,1.7304,4.4167,-2.05353,0.060421,0.009106159,0.201661,1.177305,0
594,25.78,DS,2,-1.62759,-4.16588,1.91456,realized,1.67529,4.18481,-1.90838,0.054733,0.008237284,0.19442,1.173898,0
595,25.79,DS,2,-1.59399,-3.97068,1.7883,realized,1.64337,3.98911,-1.7813,0.049084,0.007452048,0.18718,1.170831,0
