t,phase,step_idx,mask_ss,theta_s_deg,Hdot_s_x,Hdot_s_y,Hdot_s_z,tau_w_x,tau_w_y,tau_w_z,torso_ref_mode,e_ori_torso_deg,e_pos_torso_x,e_pos_torso_y,e_pos_torso_z,d_ee_to_target,e_ori_ee_deg,swing_arm,stance_a_idx,stance_b_idx,swing_to_idx,gait_phase_idx
6.010000,DS,0,0,0.108314117,0.324159821,-0.218571495,0.726997906,0.025395296,0.017975003,-0.058065618,ds_hold,0.108828950,-0.004197890,-0.006013653,-0.000416909,0.000000120,0.001772631,b,2,3,3,2
6.110000,DS,0,0,0.107296207,0.324031198,-0.217623693,0.736771704,0.024701996,0.016031286,-0.053410513,ds_hold,0.110971261,-0.004209299,-0.005982753,-0.000425098,0.000000098,0.001625936,b,2,3,3,2
6.210000,DS,0,0,0.106288591,0.324596817,-0.216229284,0.746737725,0.023162213,0.014570570,-0.048730817,ds_hold,0.112581982,-0.004224422,-0.005953545,-0.000431872,0.000000072,0.001420497,b,2,3,3,2
6.310000,DS,0,0,0.105291768,0.325423560,-0.214463599,0.755828216,0.021393992,0.013298903,-0.044291768,ds_hold,0.113747310,-0.004242309,-0.005926253,-0.000437237,0.000000052,0.001192364,b,2,3,3,2
6.410000,DS,0,0,0.104306282,0.326291605,-0.212451458,0.763544344,0.019655098,0.012077581,-0.040067075,ds_hold,0.114549320,-0.004261989,-0.005900920,-0.000441283,0.000000046,0.000975651,b,2,3,3,2
6.510000,DS,0,0,0.103332657,0.327076822,-0.210267610,0.769781988,0.018062637,0.010869990,-0.036041373,ds_hold,0.115060917,-0.004282562,-0.005877463,-0.000444163,0.000000055,0.000806561,b,2,3,3,2
6.610000,DS,0,0,0.102371330,0.327685393,-0.207986951,0.774569751,0.016685247,0.009661161,-0.032170364,ds_hold,0.115344163,-0.004303256,-0.005855709,-0.000446065,0.000000067,0.000710401,b,2,3,3,2
6.710000,DS,0,0,0.101422602,0.328056487,-0.205687977,0.778026761,0.015552915,0.008387597,-0.028300531,ds_hold,0.115449308,-0.004323471,-0.005835433,-0.000447194,0.000000075,0.000681673,b,2,3,3,2
6.810000,DS,0,0,0.100486618,0.328168944,-0.203443047,0.780356738,0.014632316,0.006974743,-0.024265441,ds_hold,0.115414517,-0.004342795,-0.005816383,-0.000447751,0.000000079,0.000685042,b,2,3,3,2
6.910000,DS,0,0,0.099563355,0.328037585,-0.201313175,0.781818297,0.013804835,0.005472297,-0.020152413,ds_hold,0.115266540,-0.004361007,-0.005798312,-0.000447913,0.000000077,0.000684683,b,2,3,3,2
7.010000,DS,0,0,0.098652634,0.327702200,-0.199346473,0.782688007,0.012959572,0.004077185,-0.016392124,ds_hold,0.115022809,-0.004378058,-0.005781002,-0.000447821,0.000000070,0.000662157,b,2,3,3,2
7.110000,DS,0,0,0.097754139,0.327210563,-0.197575110,0.783232361,0.012140997,0.002894194,-0.013297179,ds_hold,0.114694814,-0.004394042,-0.005764301,-0.000447583,0.000000061,0.000614841,b,2,3,3,2
7.210000,DS,0,0,0.096867466,0.326609529,-0.196008605,0.783682592,0.011450380,0.001877436,-0.010807248,ds_hold,0.114290934,-0.004409142,-0.005748127,-0.000447270,0.000000050,0.000550136,b,2,3,3,2
7.310000,DS,0,0,0.095992181,0.325948350,-0.194634272,0.784203876,0.010911310,0.000976732,-0.008752068,ds_hold,0.113817869,-0.004423575,-0.005732447,-0.000446919,0.000000041,0.000479984,b,2,3,3,2
7.410000,DS,0,0,0.095127858,0.325276124,-0.193427186,0.784879621,0.010486190,0.000177718,-0.007006585,ds_hold,0.113281535,-0.004437556,-0.005717262,-0.000446536,0.000000033,0.000415773,b,2,3,3,2
7.510000,DS,0,0,0.094274115,0.324633262,-0.192358600,0.785724693,0.010122203,-0.000518825,-0.005491375,ds_hold,0.112687817,-0.004451260,-0.005702581,-0.000446109,0.000000027,0.000364862,b,2,3,3,2
7.610000,DS,0,0,0.093430620,0.324046334,-0.191400785,0.786710824,0.009774452,-0.001108992,-0.004162262,ds_hold,0.112043026,-0.004464817,-0.005688418,-0.000445614,0.000000023,0.000329392,b,2,3,3,2
7.710000,DS,0,0,0.092597090,0.323527763,-0.190530323,0.787789635,0.009414054,-0.001588183,-0.003009055,ds_hold,0.111354018,-0.004478309,-0.005674779,-0.000445023,0.000000020,0.000307239,b,2,3,3,2
7.810000,DS,0,0,0.091773289,0.323078283,-0.189730036,0.788909573,0.009029448,-0.001953709,-0.002046076,ds_hold,0.110628029,-0.004491780,-0.005661667,-0.000444313,0.000000019,0.000294236,b,2,3,3,2
7.910000,DS,0,0,0.090959013,0.322690263,-0.188989389,0.790026493,0.008623094,-0.002210111,-0.001288588,ds_hold,0.109872376,-0.004505247,-0.005649074,-0.000443464,0.000000018,0.000286214,b,2,3,3,2
8.010000,DS,0,0,0.090154080,0.322351012,-0.188303530,0.791108594,0.008204936,-0.002372297,-0.000730481,ds_hold,0.109094157,-0.004518709,-0.005636984,-0.000442467,0.000000017,0.000280042,b,2,3,3,2
8.110000,DS,0,0,0.089358325,0.322045878,-0.187671444,0.792137006,0.007786468,-0.002462574,-0.000341218,ds_hold,0.108300006,-0.004532159,-0.005625377,-0.000441320,0.000000017,0.000273847,b,2,3,3,2
8.210000,DS,0,0,0.088571592,0.321760923,-0.187093947,0.793103488,0.007377909,-0.002504313,-0.000079029,ds_hold,0.107495934,-0.004545588,-0.005614227,-0.000440030,0.000000016,0.000266820,b,2,3,3,2
8.310000,DS,0,0,0.087793733,0.321484753,-0.186572129,0.794006906,0.006987532,-0.002517072,0.000095190,ds_hold,0.106687242,-0.004558985,-0.005603508,-0.000438605,0.000000015,0.000258891,b,2,3,3,2
8.410000,DS,0,0,0.087024603,0.321209358,-0.186106405,0.794850017,0.006621508,-0.002514858,0.000211355,ds_hold,0.105878501,-0.004572342,-0.005593190,-0.000437061,0.000000015,0.000250386,b,2,3,3,2
8.510000,DS,0,0,0.086264061,0.320930162,-0.185696100,0.795637290,0.006283796,-0.002506569,0.000289865,ds_hold,0.105073572,-0.004585652,-0.005583246,-0.000435413,0.000000014,0.000241764,b,2,3,3,2
8.610000,DS,0,0,0.085511970,0.320645558,-0.185339394,0.796373688,0.005976159,-0.002497274,0.000343864,ds_hold,0.104275654,-0.004598909,-0.005573649,-0.000433675,0.000000013,0.000233443,b,2,3,3,2
8.710000,DS,0,0,0.084768193,0.320356182,-0.185033517,0.797064111,0.005698428,-0.002489534,0.000381760,ds_hold,0.103487344,-0.004612106,-0.005564376,-0.000431862,0.000000013,0.000225717,b,2,3,3,2
