t_s,tick,phase,step_index,Hdot_s_x_Nm,Hdot_s_y_Nm,Hdot_s_z_Nm,Hdot_s_proxy_x_Nm,Hdot_s_proxy_y_Nm,Hdot_s_proxy_z_Nm,hw_x_Nms,hw_y_Nms,hw_z_Nms,theta_s_x_deg,theta_s_y_deg,theta_s_z_deg,Ltot_x_Nms,Ltot_y_Nms,Ltot_z_Nms,rcom_x_m,rcom_y_m,rcom_z_m,rref_x_m,rref_y_m,rref_z_m,tauw_x_Nm,tauw_y_Nm,tauw_z_Nm,torso_pos_x_m,torso_pos_y_m,torso_pos_z_m,torso_pos_ref_x_m,torso_pos_ref_y_m,torso_pos_ref_z_m,torso_ori_err_deg,swing_dist_m,swing_active,swing_arm
5.520000,64,DS_interstep,0,,,,,,,-1.820008e-01,2.833892e-01,-4.004178e-01,-0.071488,0.088024,-0.111786,-3.319312e-06,9.644053e-06,-1.466714e-06,0.160888,-0.554664,-0.350340,0.160888,-0.554664,-0.350340,-1.600015e-01,-1.879128e+00,2.243621e+00,0.300366,-0.752062,-0.335783,0.185954,-0.809823,-0.335482,0.035691,0.004632,0,b
5.530000,65,DS_interstep,0,,,,,,,-2.054805e-01,2.641283e-01,-3.774306e-01,-0.071244,0.087971,-0.111660,,,,0.160934,-0.554753,-0.350353,0.160934,-0.554753,-0.350353,-4.697821e+00,-3.849481e+00,4.593620e+00,0.300407,-0.752102,-0.335786,0.185954,-0.809823,-0.335482,0.037346,0.003702,0,b
5.540000,66,DS_interstep,0,,,,,,,-2.296074e-01,2.433698e-01,-3.524126e-01,-0.070978,0.087898,-0.111502,,,,0.160969,-0.554886,-0.350388,0.160969,-0.554886,-0.350388,-4.827544e+00,-4.149181e+00,5.000000e+00,0.300437,-0.752181,-0.335814,0.185954,-0.809823,-0.335482,0.040624,0.002803,0,b
5.550000,67,DS_interstep,0,,,,,,,-2.118578e-01,2.350848e-01,-3.273957e-01,-0.070715,0.087809,-0.111325,,,,0.160993,-0.555047,-0.350440,0.160993,-0.555047,-0.350440,3.547699e+00,-1.654637e+00,5.000000e+00,0.300460,-0.752298,-0.335862,0.185954,-0.809823,-0.335482,0.044446,0.002052,0,b
5.560000,68,DS_interstep,0,,,,,,,-1.943015e-01,2.272400e-01,-3.023800e-01,-0.070461,0.087707,-0.111139,,,,0.161009,-0.555221,-0.350496,0.161009,-0.555221,-0.350496,3.509223e+00,-1.566664e+00,5.000000e+00,0.300478,-0.752446,-0.335918,0.185954,-0.809823,-0.335482,0.048026,0.001467,0,b
5.570000,69,DS_interstep,0,,,,,,,-1.731491e-01,2.206207e-01,-2.773655e-01,-0.070214,0.087598,-0.110950,,,,0.161017,-0.555400,-0.350552,0.161017,-0.555400,-0.350552,4.228636e+00,-1.321632e+00,5.000000e+00,0.300490,-0.752616,-0.335978,0.185954,-0.809823,-0.335482,0.051264,0.001029,0,b
5.580000,70,DS_interstep,0,,,,,,,-1.529755e-01,2.138726e-01,-2.523522e-01,-0.069970,0.087485,-0.110762,,,,0.161018,-0.555580,-0.350606,0.161018,-0.555580,-0.350606,4.033081e+00,-1.347459e+00,5.000000e+00,0.300495,-0.752800,-0.336037,0.185954,-0.809823,-0.335482,0.054049,0.000712,0,b
5.590000,71,DS_interstep,0,,,,,,,-1.338367e-01,2.069441e-01,-2.273402e-01,-0.069724,0.087372,-0.110576,,,,0.161013,-0.555756,-0.350655,0.161013,-0.555756,-0.350655,3.826329e+00,-1.383589e+00,5.000000e+00,0.300493,-0.752992,-0.336093,0.185954,-0.809823,-0.335482,0.056296,0.000485,0,b
5.600000,72,DS_interstep,0,,,,,,,-1.162692e-01,1.996731e-01,-2.023384e-01,-0.069475,0.087262,-0.110395,,,,0.161004,-0.555927,-0.350697,0.161004,-0.555927,-0.350697,3.512267e+00,-1.452151e+00,4.998211e+00,0.300482,-0.753185,-0.336143,0.185954,-0.809823,-0.335482,0.057960,0.000325,0,b
5.610000,73,DS_interstep,0,,,,,,,-1.001825e-01,1.920791e-01,-1.773592e-01,-0.069218,0.087155,-0.110218,,,,0.160990,-0.556090,-0.350731,0.160990,-0.556090,-0.350731,3.216269e+00,-1.516852e+00,4.993932e+00,0.300463,-0.753376,-0.336186,0.185954,-0.809823,-0.335482,0.059082,0.000214,0,b
5.620000,74,DS_interstep,0,,,,,,,-8.549208e-02,1.841821e-01,-1.523873e-01,-0.068952,0.087053,-0.110046,,,,0.160971,-0.556245,-0.350758,0.160971,-0.556245,-0.350758,2.937173e+00,-1.577509e+00,4.992716e+00,0.300433,-0.753562,-0.336220,0.185954,-0.809823,-0.335482,0.059810,0.000138,0,b
5.630000,75,DS_interstep,0,,,,,,,-7.205329e-02,1.760200e-01,-1.274099e-01,-0.068678,0.086954,-0.109878,,,,0.160947,-0.556390,-0.350777,0.160947,-0.556390,-0.350777,2.686985e+00,-1.630613e+00,4.994074e+00,0.300393,-0.753741,-0.336244,0.185954,-0.809823,-0.335482,0.060392,0.000086,0,b
5.640000,76,DS_interstep,0,,,,,,,-6.296061e-02,1.729116e-01,-1.173802e-01,-0.068394,0.086859,-0.109713,,,,0.160918,-0.556527,-0.350788,0.160918,-0.556527,-0.350788,1.817877e+00,-6.199259e-01,2.004712e+00,0.300344,-0.753911,-0.336260,0.185954,-0.809823,-0.335482,0.061144,0.000052,0,b
5.650000,77,DS_interstep,0,,,,,,,-5.474797e-02,1.704892e-01,-1.125659e-01,-0.068102,0.086765,-0.109553,,,,0.160885,-0.556655,-0.350793,0.160885,-0.556655,-0.350793,1.641952e+00,-4.827651e-01,9.616960e-01,0.300292,-0.754072,-0.336269,0.185954,-0.809823,-0.335482,0.062296,0.000031,0,b
5.660000,78,DS_interstep,0,,,,,,,-4.797355e-02,1.689465e-01,-1.125130e-01,-0.067804,0.086672,-0.109396,,,,0.160850,-0.556775,-0.350792,0.160850,-0.556775,-0.350792,1.354381e+00,-3.068387e-01,9.460691e-03,0.300237,-0.754222,-0.336271,0.185954,-0.809823,-0.335482,0.063931,0.000021,0,b
5.670000,79,DS_interstep,0,,,,,,,-4.234407e-02,1.681976e-01,-1.160556e-01,-0.067500,0.086580,-0.109244,,,,0.160813,-0.556886,-0.350786,0.160813,-0.556886,-0.350786,1.125453e+00,-1.480857e-01,-7.096656e-01,0.300181,-0.754362,-0.336268,0.185954,-0.809823,-0.335482,0.065975,0.000017,0,b
5.680000,80,DS_interstep,0,,,,,,,-3.786273e-02,1.681295e-01,-1.222294e-01,-0.067193,0.086488,-0.109095,,,,0.160775,-0.556991,-0.350775,0.160775,-0.556991,-0.350775,8.958728e-01,-1.193993e-02,-1.235959e+00,0.300127,-0.754492,-0.336260,0.185954,-0.809823,-0.335482,0.068295,0.000017,0,b
5.690000,81,DS_interstep,0,,,,,,,-3.448340e-02,1.685736e-01,-1.299871e-01,-0.066882,0.086396,-0.108950,,,,0.160736,-0.557087,-0.350761,0.160736,-0.557087,-0.350761,6.755090e-01,9.051097e-02,-1.552815e+00,0.300074,-0.754612,-0.336248,0.185954,-0.809823,-0.335482,0.070782,0.000018,0,b
5.700000,82,DS_interstep,0,,,,,,,-3.201107e-02,1.692913e-01,-1.382396e-01,-0.066570,0.086305,-0.108809,,,,0.160698,-0.557178,-0.350743,0.160698,-0.557178,-0.350743,4.941349e-01,1.452131e-01,-1.651851e+00,0.300023,-0.754723,-0.336232,0.185954,-0.809823,-0.335482,0.073386,0.000019,0,b
5.710000,83,DS_interstep,0,,,,,,,-3.022142e-02,1.701697e-01,-1.463559e-01,-0.066256,0.086215,-0.108670,,,,0.160661,-0.557262,-0.350723,0.160661,-0.557262,-0.350723,3.576211e-01,1.773780e-01,-1.624684e+00,0.299975,-0.754826,-0.336214,0.185954,-0.809823,-0.335482,0.076112,0.000020,0,b
5.720000,84,DS_interstep,0,,,,,,,-2.899103e-02,1.712951e-01,-1.543352e-01,-0.065942,0.086125,-0.108534,,,,0.160624,-0.557341,-0.350700,0.160624,-0.557341,-0.350700,2.457807e-01,2.267962e-01,-1.597373e+00,0.299929,-0.754921,-0.336193,0.185954,-0.809823,-0.335482,0.078995,0.000021,0,b
5.730000,85,DS_interstep,0,,,,,,,-2.832164e-02,1.726370e-01,-1.621203e-01,-0.065628,0.086035,-0.108400,,,,0.160587,-0.557414,-0.350675,0.160587,-0.557414,-0.350675,1.335916e-01,2.701039e-01,-1.558593e+00,0.299885,-0.755010,-0.336170,0.185954,-0.809823,-0.335482,0.082072,0.000021,0,b
5.740000,86,DS_interstep,0,,,,,,,-2.821332e-02,1.741760e-01,-1.697011e-01,-0.065316,0.085946,-0.108269,,,,0.160552,-0.557483,-0.350648,0.160552,-0.557483,-0.350648,2.137845e-02,3.095400e-01,-1.517838e+00,0.299844,-0.755092,-0.336144,0.185954,-0.809823,-0.335482,0.085364,0.000021,0,b
5.750000,87,DS_interstep,0,,,,,,,-2.867187e-02,1.758544e-01,-1.770077e-01,-0.065004,0.085857,-0.108140,,,,0.160518,-0.557548,-0.350620,0.160518,-0.557548,-0.350620,-9.199693e-02,3.374285e-01,-1.463052e+00,0.299805,-0.755169,-0.336117,0.185954,-0.809823,-0.335482,0.088874,0.000020,0,b
5.760000,88,DS_interstep,0,,,,,,,-2.968428e-02,1.776249e-01,-1.839855e-01,-0.064695,0.085769,-0.108013,,,,0.160485,-0.557609,-0.350591,0.160485,-0.557609,-0.350591,-2.027782e-01,3.558617e-01,-1.397370e+00,0.299769,-0.755240,-0.336089,0.185954,-0.809823,-0.335482,0.092579,0.000019,0,b
5.770000,89,DS_interstep,0,,,,,,,-3.122569e-02,1.794366e-01,-1.905782e-01,-0.064389,0.085681,-0.107887,,,,0.160453,-0.557666,-0.350561,0.160453,-0.557666,-0.350561,-3.085905e-01,3.641331e-01,-1.320402e+00,0.299735,-0.755307,-0.336059,0.185954,-0.809823,-0.335482,0.096439,0.000017,0,b
5.780000,90,DS_interstep,0,,,,,,,-3.326602e-02,1.812507e-01,-1.967583e-01,-0.064085,0.085595,-0.107764,,,,0.160423,-0.557720,-0.350530,0.160423,-0.557720,-0.350530,-4.083946e-01,3.646143e-01,-1.237980e+00,0.299702,-0.755369,-0.336029,0.185954,-0.809823,-0.335482,0.100400,0.000016,0,b
5.790000,91,DS_interstep,0,,,,,,,-3.576577e-02,1.830371e-01,-2.025190e-01,-0.063785,0.085510,-0.107643,,,,0.160395,-0.557771,-0.350499,0.160395,-0.557771,-0.350499,-5.003008e-01,3.591040e-01,-1.154127e+00,0.299672,-0.755428,-0.335997,0.185954,-0.809823,-0.335482,0.104404,0.000014,0,b
5.800000,92,DS_interstep,0,,,,,,,-3.867902e-02,1.847779e-01,-2.078779e-01,-0.063489,0.085425,-0.107523,,,,0.160368,-0.557819,-0.350468,0.160368,-0.557819,-0.350468,-5.830303e-01,3.500012e-01,-1.073843e+00,0.299643,-0.755482,-0.335965,0.185954,-0.809823,-0.335482,0.108392,0.000013,0,b
5.810000,93,DS_interstep,0,,,,,,,-4.196240e-02,1.864670e-01,-2.128816e-01,-0.063196,0.085342,-0.107405,,,,0.160344,-0.557864,-0.350437,0.160344,-0.557864,-0.350437,-6.570857e-01,3.396891e-01,-1.002838e+00,0.299616,-0.755534,-0.335933,0.185954,-0.809823,-0.335482,0.112308,0.000012,0,b
5.820000,94,DS_interstep,0,,,,,,,-4.557697e-02,1.881017e-01,-2.175870e-01,-0.062908,0.085261,-0.107288,,,,0.160321,-0.557906,-0.350406,0.160321,-0.557906,-0.350406,-7.233585e-01,3.288163e-01,-9.432439e-01,0.299591,-0.755582,-0.335900,0.185954,-0.809823,-0.335482,0.116102,0.000011,0,b
5.830000,95,DS_interstep,0,,,,,,,-4.948918e-02,1.896803e-01,-2.220546e-01,-0.062624,0.085180,-0.107174,,,,0.160300,-0.557946,-0.350376,0.160300,-0.557946,-0.350376,-7.829269e-01,3.176103e-01,-8.957232e-01,0.299567,-0.755628,-0.335868,0.185954,-0.809823,-0.335482,0.119731,0.000010,0,b
5.840000,96,DS_interstep,0,,,,,,,-5.366979e-02,1.912006e-01,-2.263411e-01,-0.062345,0.085101,-0.107060,,,,0.160280,-0.557984,-0.350346,0.160280,-0.557984,-0.350346,-8.366450e-01,3.059666e-01,-8.595424e-01,0.299545,-0.755670,-0.335835,0.185954,-0.809823,-0.335482,0.123162,0.000010,0,b
5.850000,97,DS_interstep,0,,,,,,,-5.809249e-02,1.926597e-01,-2.304960e-01,-0.062071,0.085023,-0.106949,,,,0.160262,-0.558019,-0.350317,0.160262,-0.558019,-0.350317,-8.851082e-01,2.937396e-01,-8.332660e-01,0.299524,-0.755710,-0.335803,0.185954,-0.809823,-0.335482,0.126369,0.000009,0,b
5.860000,98,DS_interstep,0,,,,,,,-6.273241e-02,1.940539e-01,-2.345593e-01,-0.061801,0.084946,-0.106839,,,,0.160246,-0.558052,-0.350289,0.160246,-0.558052,-0.350289,-9.285956e-01,2.807807e-01,-8.149824e-01,0.299505,-0.755748,-0.335771,0.185954,-0.809823,-0.335482,0.129334,0.000009,0,b
5.870000,99,DS_interstep,0,,,,,,,-6.756479e-02,1.953791e-01,-2.385603e-01,-0.061537,0.084870,-0.106730,,,,0.160232,-0.558083,-0.350262,0.160232,-0.558083,-0.350262,-9.671382e-01,2.669815e-01,-8.025642e-01,0.299487,-0.755783,-0.335740,0.185954,-0.809823,-0.335482,0.132046,0.000008,0,b
5.880000,100,DS_interstep,0,,,,,,,-7.256421e-02,1.966307e-01,-2.425174e-01,-0.061278,0.084795,-0.106623,,,,0.160219,-0.558112,-0.350236,0.160219,-0.558112,-0.350236,-1.000592e+00,2.522762e-01,-7.938276e-01,0.299471,-0.755816,-0.335710,0.185954,-0.809823,-0.335482,0.134500,0.000008,0,b
5.890000,101,DS_interstep,0,,,,,,,-7.770408e-02,1.978040e-01,-2.464385e-01,-0.061024,0.084721,-0.106517,,,,0.160208,-0.558138,-0.350210,0.160208,-0.558138,-0.350210,-1.028736e+00,2.366436e-01,-7.866803e-01,0.299456,-0.755847,-0.335680,0.185954,-0.809823,-0.335482,0.136699,0.000008,0,b
5.900000,102,DS_interstep,0,,,,,,,-8.295675e-02,1.988946e-01,-2.503223e-01,-0.060776,0.084648,-0.106413,,,,0.160198,-0.558163,-0.350186,0.160198,-0.558163,-0.350186,-1.051347e+00,2.201062e-01,-7.792412e-01,0.299443,-0.755875,-0.335651,0.185954,-0.809823,-0.335482,0.138646,0.000008,0,b
5.910000,103,DS_interstep,0,,,,,,,-8.829377e-02,1.998983e-01,-2.541594e-01,-0.060533,0.084576,-0.106311,,,,0.160190,-0.558186,-0.350163,0.160190,-0.558186,-0.350163,-1.068270e+00,2.027277e-01,-7.699370e-01,0.299431,-0.755901,-0.335624,0.185954,-0.809823,-0.335482,0.140350,0.000007,0,b
5.920000,104,DS_interstep,0,,,,,,,-9.368640e-02,2.008113e-01,-2.579344e-01,-0.060296,0.084504,-0.106210,,,,0.160182,-0.558206,-0.350141,0.160182,-0.558206,-0.350141,-1.079445e+00,1.846103e-01,-7.575673e-01,0.299420,-0.755925,-0.335597,0.185954,-0.809823,-0.335482,0.141823,0.000007,0,b
5.930000,105,DS_interstep,0,,,,,,,-9.910616e-02,2.016307e-01,-2.616281e-01,-0.060065,0.084433,-0.106110,,,,0.160177,-0.558225,-0.350121,0.160177,-0.558225,-0.350121,-1.084924e+00,1.658905e-01,-7.413345e-01,0.299411,-0.755948,-0.335572,0.185954,-0.809823,-0.335482,0.143075,0.000007,0,b
5.940000,106,DS_interstep,0,,,,,,,-1.045253e-01,2.023543e-01,-2.652191e-01,-0.059839,0.084362,-0.106012,,,,0.160172,-0.558243,-0.350101,0.160172,-0.558243,-0.350101,-1.084865e+00,1.467339e-01,-7.208385e-01,0.299404,-0.755968,-0.335548,0.185954,-0.809823,-0.335482,0.144121,0.000007,0,b
5.950000,107,DS_interstep,0,,,,,,,-1.099175e-01,2.029808e-01,-2.686859e-01,-0.059618,0.084292,-0.105914,,,,0.160169,-0.558258,-0.350083,0.160169,-0.558258,-0.350083,-1.079521e+00,1.273278e-01,-6.960414e-01,0.299398,-0.755986,-0.335525,0.185954,-0.809823,-0.335482,0.144973,0.000007,0,b
5.960000,108,DS_interstep,0,,,,,,,-1.152580e-01,2.035100e-01,-2.720084e-01,-0.059403,0.084222,-0.105819,,,,0.160167,-0.558272,-0.350066,0.160167,-0.558272,-0.350066,-1.069223e+00,1.078734e-01,-6.672095e-01,0.299393,-0.756003,-0.335504,0.185954,-0.809823,-0.335482,0.145643,0.000007,0,b
5.970000,109,DS_interstep,0,,,,,,,-1.205239e-01,2.039427e-01,-2.751690e-01,-0.059194,0.084152,-0.105724,,,,0.160166,-0.558284,-0.350050,0.160166,-0.558284,-0.350050,-1.054363e+00,8.857722e-02,-6.348427e-01,0.299390,-0.756018,-0.335484,0.185954,-0.809823,-0.335482,0.146145,0.000006,0,b
5.980000,110,DS_interstep,0,,,,,,,-1.256945e-01,2.042807e-01,-2.781531e-01,-0.058989,0.084083,-0.105630,,,,0.160165,-0.558295,-0.350036,0.160165,-0.558295,-0.350036,-1.035377e+00,6.964260e-02,-5.995996e-01,0.299388,-0.756031,-0.335466,0.185954,-0.809823,-0.335482,0.146489,0.000006,0,b
5.990000,111,DS_interstep,0,,,,,,,-1.307517e-01,2.045268e-01,-2.809503e-01,-0.058790,0.084014,-0.105538,,,,0.160166,-0.558304,-0.350023,0.160166,-0.558304,-0.350023,-1.012732e+00,5.126148e-02,-5.622262e-01,0.299387,-0.756043,-0.335449,0.185954,-0.809823,-0.335482,0.146686,0.000006,0,b
6.000000,112,DS_interstep,0,,,,,,,-1.356796e-01,2.046846e-01,-2.835536e-01,-0.058596,0.083945,-0.105446,,,,0.160168,-0.558312,-0.350011,0.160168,-0.558312,-0.350011,-9.869081e-01,3.360750e-02,-5.234924e-01,0.299387,-0.756053,-0.335434,0.185954,-0.809823,-0.335482,0.146748,0.000006,0,b
6.010000,113,DS_interstep,0,,,,,,,-1.404647e-01,2.047585e-01,-2.859600e-01,-0.058407,0.083875,-0.105355,,,,0.160170,-0.558319,-0.350000,0.160170,-0.558319,-0.350000,-9.584078e-01,1.682377e-02,-4.841314e-01,0.299387,-0.756062,-0.335420,0.185954,-0.809823,-0.335482,0.146682,0.000006,0,b
6.020000,114,DS_interstep,0,,,,,,,-1.450966e-01,2.047531e-01,-2.881694e-01,-0.058223,0.083806,-0.105265,,,,0.160173,-0.558324,-0.349991,0.160173,-0.558324,-0.349991,-9.278217e-01,9.837713e-04,-4.447414e-01,0.299389,-0.756070,-0.335408,0.185954,-0.809823,-0.335482,0.146500,0.000006,0,b
6.030000,115,DS_interstep,0,,,,,,,-1.495673e-01,2.046738e-01,-2.901842e-01,-0.058043,0.083737,-0.105176,,,,0.160176,-0.558329,-0.349983,0.160176,-0.558329,-0.349983,-8.956260e-01,-1.382335e-02,-4.058680e-01,0.299392,-0.756076,-0.335397,0.185954,-0.809823,-0.335482,0.146209,0.000005,0,b
6.040000,116,DS_interstep,0,,,,,,,-1.538709e-01,2.045259e-01,-2.920095e-01,-0.057867,0.083668,-0.105087,,,,0.160180,-0.558332,-0.349976,0.160180,-0.558332,-0.349976,-8.622500e-01,-2.753989e-02,-3.679641e-01,0.299395,-0.756081,-0.335388,0.185954,-0.809823,-0.335482,0.145817,0.000005,0,b
6.050000,117,DS_interstep,0,,,,,,,-1.580035e-01,2.043150e-01,-2.936518e-01,-0.057696,0.083599,-0.104999,,,,0.160185,-0.558335,-0.349970,0.160185,-0.558335,-0.349970,-8.280779e-01,-4.013445e-02,-3.313929e-01,0.299399,-0.756085,-0.335380,0.185954,-0.809823,-0.335482,0.145333,0.000005,0,b
6.060000,118,DS_interstep,0,,,,,,,-1.619627e-01,2.040468e-01,-2.951192e-01,-0.057529,0.083530,-0.104911,,,,0.160190,-0.558336,-0.349965,0.160190,-0.558336,-0.349965,-7.934438e-01,-5.159795e-02,-2.964307e-01,0.299403,-0.756088,-0.335373,0.185954,-0.809823,-0.335482,0.144765,0.000005,0,b
6.070000,119,DS_interstep,0,,,,,,,-1.657477e-01,2.037269e-01,-2.964209e-01,-0.057366,0.083460,-0.104824,,,,0.160195,-0.558336,-0.349961,0.160195,-0.558336,-0.349961,-7.586521e-01,-6.193604e-02,-2.632953e-01,0.299408,-0.756090,-0.335367,0.185954,-0.809823,-0.335482,0.144120,0.000005,0,b
6.080000,120,DS_interstep,0,,,,,,,-1.693606e-01,2.033611e-01,-2.975682e-01,-0.057206,0.083391,-0.104737,,,,0.160200,-0.558336,-0.349958,0.160200,-0.558336,-0.349958,-7.242483e-01,-7.112660e-02,-2.324298e-01,0.299413,-0.756091,-0.335363,0.185954,-0.809823,-0.335482,0.143405,0.000005,0,b
6.090000,121,DS_interstep,0,,,,,,,-1.728042e-01,2.029548e-01,-2.985732e-01,-0.057050,0.083321,-0.104651,,,,0.160206,-0.558335,-0.349956,0.160206,-0.558335,-0.349956,-6.904552e-01,-7.921794e-02,-2.039797e-01,0.299419,-0.756090,-0.335360,0.185954,-0.809823,-0.335482,0.142628,0.000004,0,b
6.100000,122,DS_interstep,0,,,,,,,-1.760821e-01,2.025133e-01,-2.994476e-01,-0.056897,0.083251,-0.104565,,,,0.160212,-0.558333,-0.349955,0.160212,-0.558333,-0.349955,-6.573140e-01,-8.628249e-02,-1.778747e-01,0.299424,-0.756090,-0.335358,0.185954,-0.809823,-0.335482,0.141795,0.000004,0,b
6.110000,123,DS_interstep,0,,,,,,,-1.791976e-01,2.020413e-01,-3.002028e-01,-0.056748,0.083181,-0.104480,,,,0.160218,-0.558330,-0.349955,0.160218,-0.558330,-0.349955,-6.248974e-01,-9.237460e-02,-1.540396e-01,0.299430,-0.756088,-0.335358,0.185954,-0.809823,-0.335482,0.140913,0.000004,0,b
6.120000,124,DS_interstep,0,,,,,,,-1.821547e-01,2.015435e-01,-3.008495e-01,-0.056601,0.083111,-0.104394,,,,0.160224,-0.558327,-0.349956,0.160224,-0.558327,-0.349956,-5.932242e-01,-9.755032e-02,-1.323398e-01,0.299436,-0.756085,-0.335358,0.185954,-0.809823,-0.335482,0.139988,0.000004,0,b
6.130000,125,DS_interstep,0,,,,,,,-1.849571e-01,2.010241e-01,-3.013976e-01,-0.056457,0.083041,-0.104309,,,,0.160230,-0.558323,-0.349958,0.160230,-0.558323,-0.349958,-5.623097e-01,-1.018642e-01,-1.126252e-01,0.299443,-0.756082,-0.335360,0.185954,-0.809823,-0.335482,0.139027,0.000004,0,b
6.140000,126,DS_interstep,0,,,,,,,-1.876085e-01,2.004872e-01,-3.018562e-01,-0.056316,0.082970,-0.104224,,,,0.160237,-0.558318,-0.349960,0.160237,-0.558318,-0.349960,-5.321496e-01,-1.053705e-01,-9.472999e-02,0.299449,-0.756078,-0.335362,0.185954,-0.809823,-0.335482,0.138036,0.000004,0,b
6.150000,127,DS_interstep,0,,,,,,,-1.901127e-01,1.999366e-01,-3.022335e-01,-0.056178,0.082899,-0.104139,,,,0.160243,-0.558313,-0.349963,0.160243,-0.558313,-0.349963,-5.027349e-01,-1.081233e-01,-7.848678e-02,0.299455,-0.756074,-0.335366,0.185954,-0.809823,-0.335482,0.137021,0.000004,0,b
6.160000,128,DS_interstep,0,,,,,,,-1.924733e-01,1.993757e-01,-3.025370e-01,-0.056042,0.082828,-0.104055,,,,0.160249,-0.558308,-0.349967,0.160249,-0.558308,-0.349967,-4.740501e-01,-1.101755e-01,-6.373141e-02,0.299461,-0.756068,-0.335370,0.185954,-0.809823,-0.335482,0.135988,0.000003,0,b
6.170000,129,DS_interstep,0,,,,,,,-1.946940e-01,1.988079e-01,-3.027734e-01,-0.055908,0.082757,-0.103970,,,,0.160255,-0.558301,-0.349971,0.160255,-0.558301,-0.349971,-4.460786e-01,-1.115783e-01,-5.030855e-02,0.299468,-0.756063,-0.335375,0.185954,-0.809823,-0.335482,0.134943,0.000003,0,b
6.180000,130,DS_interstep,0,,,,,,,-1.967782e-01,1.982360e-01,-3.029487e-01,-0.055777,0.082685,-0.103886,,,,0.160261,-0.558295,-0.349977,0.160261,-0.558295,-0.349977,-4.188023e-01,-1.123813e-01,-3.807459e-02,0.299474,-0.756056,-0.335381,0.185954,-0.809823,-0.335482,0.133891,0.000003,0,b
6.190000,131,DS_interstep,0,,,,,,,-1.987294e-01,1.976630e-01,-3.030680e-01,-0.055647,0.082613,-0.103801,,,,0.160267,-0.558288,-0.349982,0.160267,-0.558288,-0.349982,-3.922039e-01,-1.126313e-01,-2.689944e-02,0.299480,-0.756050,-0.335388,0.185954,-0.809823,-0.335482,0.132836,0.000003,0,b
6.200000,132,DS_interstep,0,,,,,,,-2.005507e-01,1.970913e-01,-3.031362e-01,-0.055519,0.082541,-0.103717,,,,0.160273,-0.558280,-0.349989,0.160273,-0.558280,-0.349989,-3.662667e-01,-1.123733e-01,-1.666727e-02,0.299487,-0.756042,-0.335395,0.185954,-0.809823,-0.335482,0.131784,0.000003,0,b
6.210000,133,DS_interstep,0,,,,,,,-2.022455e-01,1.965232e-01,-3.031574e-01,-0.055394,0.082469,-0.103633,,,,0.160279,-0.558273,-0.349995,0.160279,-0.558273,-0.349995,-3.409747e-01,-1.116491e-01,-7.276322e-03,0.299493,-0.756035,-0.335404,0.185954,-0.809823,-0.335482,0.130739,0.000003,0,b
6.220000,134,DS_interstep,0,,,,,,,-2.038169e-01,1.959609e-01,-3.031354e-01,-0.055269,0.082396,-0.103548,,,,0.160284,-0.558265,-0.350003,0.160284,-0.558265,-0.350003,-3.163133e-01,-1.104983e-01,1.361680e-03,0.299499,-0.756026,-0.335413,0.185954,-0.809823,-0.335482,0.129704,0.000003,0,b
6.230000,135,DS_interstep,0,,,,,,,-2.052680e-01,1.954063e-01,-3.030737e-01,-0.055146,0.082323,-0.103464,,,,0.160290,-0.558256,-0.350011,0.160290,-0.558256,-0.350011,-2.922686e-01,-1.089581e-01,9.322635e-03,0.299505,-0.756018,-0.335422,0.185954,-0.809823,-0.335482,0.128684,0.000002,0,b
6.240000,136,DS_interstep,0,,,,,,,-2.066018e-01,1.948612e-01,-3.029752e-01,-0.055025,0.082250,-0.103380,,,,0.160295,-0.558247,-0.350019,0.160295,-0.558247,-0.350019,-2.688273e-01,-1.070630e-01,1.667131e-02,0.299510,-0.756009,-0.335432,0.185954,-0.809823,-0.335482,0.127680,0.000002,0,b
6.250000,137,DS_interstep,0,,,,,,,-2.078213e-01,1.943273e-01,-3.028427e-01,-0.054905,0.082177,-0.103296,,,,0.160300,-0.558238,-0.350027,0.160300,-0.558238,-0.350027,-2.459768e-01,-1.048455e-01,2.346274e-02,0.299516,-0.756000,-0.335443,0.185954,-0.809823,-0.335482,0.126697,0.000002,0,b
6.260000,138,DS_interstep,0,,,,,,,-2.089294e-01,1.938059e-01,-3.026789e-01,-0.054786,0.082104,-0.103211,,,,0.160305,-0.558229,-0.350036,0.160305,-0.558229,-0.350036,-2.237049e-01,-1.023359e-01,2.974358e-02,0.299521,-0.755990,-0.335454,0.185954,-0.809823,-0.335482,0.125735,0.000002,0,b
6.270000,139,DS_interstep,0,,,,,,,-2.099289e-01,1.932984e-01,-3.024860e-01,-0.054668,0.082030,-0.103127,,,,0.160309,-0.558220,-0.350046,0.160309,-0.558220,-0.350046,-2.020002e-01,-9.956260e-02,3.555340e-02,0.299527,-0.755981,-0.335466,0.185954,-0.809823,-0.335482,0.124799,0.000002,0,b
6.280000,140,DS_interstep,0,,,,,,,-2.108227e-01,1.928060e-01,-3.022662e-01,-0.054551,0.081956,-0.103043,,,,0.160314,-0.558210,-0.350055,0.160314,-0.558210,-0.350055,-1.808512e-01,-9.655228e-02,4.092593e-02,0.299532,-0.755971,-0.335478,0.185954,-0.809823,-0.335482,0.123889,0.000002,0,b
