tick,t_s,phase,step_index,Hdot_s_x,Hdot_s_y,Hdot_s_z,Hdot_s_source,tau_w_x,tau_w_y,tau_w_z,dq_joint_norm,T_kin,L_com_norm,hw_norm,settle_exit
199,7.41,SS,1,0.8268,-1.04687,0.73198,planned,0.16949,0.91223,-1.37348,0.295059,0.471061961,0.197745,2.764754,0
200,7.51,SS,1,0.80982,-0.99378,0.54334,planned,0.1683,0.86112,-1.28548,0.29906,0.500612643,0.197332,2.850504,0
201,7.61,SS,1,0.78961,-0.93805,0.34912,planned,0.16624,0.80699,-1.19299,0.302328,0.529012464,0.196453,2.93204,0
202,7.71,SS,1,0.76634,-0.88043,0.15111,planned,0.1633,0.75017,-1.09661,0.304892,0.555989875,0.195148,3.009099,0
203,7.81,SS,1,0.74291,-0.82167,-0.04617,planned,0.15905,0.69139,-0.99737,0.306776,0.581302374,0.193461,3.081464,0
204,7.91,SS,1,0.71712,-0.76192,-0.24365,planned,0.15372,0.63033,-0.89527,0.308009,0.60470772,0.19142,3.148932,0
205,8.01,SS,1,0.68866,-0.70175,-0.43996,planned,0.14751,0.56752,-0.79095,0.308622,0.625981377,0.189065,3.211319,0
206,8.11,SS,1,0.65768,-0.64177,-0.63347,planned,0.14039,0.50326,-0.68496,0.308647,0.644920453,0.186439,3.268467,0
207,8.21,SS,1,0.62435,-0.58249,-0.82254,planned,0.13237,0.43794,-0.57791,0.308111,0.661345175,0.18358,3.320244,0
208,8.31,SS,1,0.5898,-0.52076,-1.0103,planned,0.12324,0.37148,-0.46967,0.30699,0.67508705,0.180503,3.366532,0
209,8.41,SS,1,0.55549,-0.45197,-1.20133,planned,0.11284,0.30232,-0.35882,0.305345,0.685988676,0.17724,3.407132,0
210,8.51,SS,1,0.51927,-0.3853,-1.38291,planned,0.10169,0.23327,-0.24874,0.303233,0.693958968,0.173829,3.441954,0
211,8.61,SS,1,0.48119,-0.32125,-1.55367,planned,0.08967,0.16402,-0.13942,0.300689,0.698932081,0.170292,3.470966,0
212,8.71,SS,1,0.44133,-0.26023,-1.71217,planned,0.07701,0.09402,-0.0304,0.2978,0.700870081,0.166685,3.49411,0
213,8.81,SS,1,0.39981,-0.20277,-1.85729,planned,0.06393,0.02313,0.07829,0.294689,0.699763872,0.16308,3.511312,0
214,8.91,SS,1,0.3588,-0.13259,-2.01238,planned,0.05036,-0.05146,0.19015,0.291417,0.695556569,0.159508,3.522373,0
215,9.01,SS,1,0.31736,-0.06106,-2.16116,planned,0.03681,-0.125,0.29991,0.288031,0.688288096,0.156016,3.527212,0
216,9.11,SS,1,0.27496,0.004,-2.29248,planned,0.02266,-0.19453,0.40388,0.284342,0.678057734,0.152506,3.526058,0
217,9.21,SS,1,0.23179,0.06251,-2.40435,planned,0.00777,-0.26308,0.50498,0.280291,0.664984539,0.148927,3.519076,0
218,9.31,SS,1,0.1879,0.1144,-2.49546,planned,-0.00735,-0.33065,0.60339,0.275923,0.649212709,0.145316,3.506321,0
219,9.41,SS,1,0.14361,0.1636,-2.57158,planned,-0.02283,-0.39741,0.6993,0.27119,0.630888057,0.141648,3.487872,0
220,9.51,SS,1,0.10058,0.23539,-2.67047,planned,-0.03812,-0.47027,0.80112,0.266206,0.610066005,0.137966,3.463437,0
221,9.61,SS,1,0.05733,0.29785,-2.74511,planned,-0.05313,-0.53769,0.89533,0.260954,0.587004394,0.134299,3.433163,0
222,9.71,SS,1,0.01409,0.35066,-2.79493,planned,-0.06822,-0.60253,0.9843,0.255432,0.56196266,0.130606,3.397316,0
223,9.81,SS,1,-0.02902,0.39363,-2.81911,planned,-0.08283,-0.6643,1.06801,0.249641,0.535211222,0.126904,3.356101,0
224,9.91,SS,1,-0.07182,0.42651,-2.81733,planned,-0.09695,-0.72295,1.14626,0.243574,0.507028127,0.123202,3.309739,0
225,10.01,SS,1,-0.11364,0.4723,-2.82621,planned,-0.11012,-0.78403,1.22626,0.237245,0.477594352,0.119521,3.258161,0
226,10.11,SS,1,-0.15415,0.52612,-2.83949,planned,-0.12222,-0.84419,1.30432,0.230646,0.447148939,0.115898,3.201366,0
227,10.21,SS,1,-0.19324,0.56666,-2.82456,planned,-0.13365,-0.89823,1.37349,0.223779,0.416037577,0.112327,3.139702,0
228,10.31,SS,1,-0.23067,0.5939,-2.78142,planned,-0.14423,-0.94739,1.43508,0.216658,0.384590157,0.108796,3.073543,0
229,10.41,SS,1,-0.26624,0.60786,-2.7102,planned,-0.15381,-0.99145,1.48904,0.209295,0.353123582,0.105314,3.003246,0
230,10.51,SS,1,-0.29971,0.60857,-2.6113,planned,-0.16239,-1.03038,1.53527,0.201713,0.321939118,0.101881,2.929176,0
231,10.61,SS,1,-0.33164,0.64452,-2.56586,planned,-0.16902,-1.07586,1.58934,0.193884,0.291139213,0.098526,2.85107,0
232,10.71,SS,1,-0.36067,0.66698,-2.49595,planned,-0.17448,-1.11197,1.6313,0.185863,0.261053897,0.095274,2.769315,0
233,10.81,SS,1,-0.38643,0.67355,-2.39827,planned,-0.1791,-1.14109,1.66301,0.177674,0.231981302,0.092059,2.684484,0
234,10.91,SS,1,-0.4088,0.66474,-2.27333,planned,-0.18255,-1.1631,1.68471,0.169381,0.204183481,0.088869,2.59709,0
235,11.01,SS,1,-0.42769,0.64105,-2.12226,planned,-0.18491,-1.17802,1.69631,0.161044,0.177885319,0.085683,2.507659,0
236,11.11,SS,1,-0.44393,0.62399,-1.98276,planned,-0.18581,-1.19098,1.70475,0.152659,0.153212295,0.082488,2.416441,0
237,11.21,SS,1,-0.45801,0.62876,-1.88284,planned,-0.1849,-1.2039,1.71316,0.144206,0.130242411,0.079287,2.32349,0
238,11.31,SS,1,-0.46781,0.61704,-1.7583,planned,-0.18294,-1.20566,1.7068,0.135844,0.109156124,0.076054,2.229445,0
239,11.41,SS,1,-0.47321,0.58978,-1.61091,planned,-0.1801,-1.19841,1.68768,0.127578,0.090074746,0.072726,2.13505,0
240,11.51,SS,1,-0.47426,0.5482,-1.44214,planned,-0.17623,-1.18223,1.65602,0.119528,0.07306809,0.069285,2.040995,0
241,11.61,SS,1,-0.471,0.49343,-1.25404,planned,-0.17139,-1.15722,1.6119,0.111801,0.058156978,0.065714,1.947974,0
242,11.71,SS,1,-0.4671,0.47641,-1.13883,planned,-0.16456,-1.13599,1.5725,0.104201,0.045229512,0.062014,1.855988,0
243,11.81,SS,1,-0.45968,0.46018,-1.03265,planned,-0.15627,-1.10496,1.52061,0.096861,0.034248107,0.058173,1.765568,0
244,11.91,SS,1,-0.44745,0.43095,-0.91157,planned,-0.14717,-1.06261,1.45284,0.089772,0.02515423,0.054151,1.677616,0
245,12.01,SS,1,-0.43047,0.39058,-0.77799,planned,-0.13704,-1.00988,1.37027,0.083042,0.017838471,0.049944,1.592997,0
246,12.11,SS,1,-0.40887,0.34086,-0.63486,planned,-0.12584,-0.94696,1.27314,0.076748,0.012149272,0.045556,1.512564,0
247,12.21,SS,1,-0.38152,0.29105,-0.49516,planned,-0.11371,-0.87575,1.16361,0.070899,0.007897188,0.040996,1.437078,0
248,12.31,SS,1,-0.34433,0.26736,-0.39445,planned,-0.10107,-0.80135,1.04763,0.065329,0.004861761,0.036286,1.367026,0
249,12.41,SS,1,-0.30275,0.23828,-0.2931,planned,-0.08692,-0.71459,0.91512,0.06002,0.002832883,0.031458,1.30332,0
250,12.51,SS,1,-0.25678,0.2059,-0.19488,planned,-0.07131,-0.61747,0.76786,0.054912,0.001588923,0.026586,1.246886,0
251,12.61,SS,1,-0.20644,0.17244,-0.10377,planned,-0.05417,-0.50997,0.60583,0.049952,0.000910262,0.02183,1.198639,0
252,12.71,SS,1,-0.15166,0.14011,-0.02404,planned,-0.03542,-0.39257,0.42952,0.045111,0.000593348,0.01756,1.159484,0
253,12.81,SS,1,-0.09238,0.11114,0.0398,planned,-0.01439,-0.26712,0.24098,0.040813,0.00046618,0.014527,1.130229,0
254,12.91,SS,1,-0.02845,0.08732,0.08237,planned,0.0084,-0.12974,0.04118,0.036741,0.000403413,0.013999,1.111753,0
255,13.02,DS,1,0.25829,0.09071,0.55143,realized,-0.25348,-0.10501,-0.52794,0.111486,0.008098518,0.160986,1.113664,0
256,13.03,DS,1,1.5564,1.86236,-0.45483,realized,-1.18719,-1.96766,0.63081,0.122882,0.015200156,0.232067,1.105788,0
257,13.04,DS,1,-0.3756,0.60195,-1.59055,realized,0.6138,-0.67137,1.71277,0.140134,0.01709702,0.244276,1.09666,0
258,13.05,DS,1,-1.78801,0.2526,-2.9228,realized,1.91129,-0.29098,2.9876,0.163379,0.01596031,0.223978,1.083135,0
259,13.06,DS,1,-2.3837,0.07836,-3.19104,realized,2.4314,-0.09454,3.22318,0.178166,0.013702747,0.191358,1.069305,0
260,13.07,DS,1,-2.42277,0.20232,-3.27326,realized,2.42622,-0.20683,3.28826,0.179222,0.011280226,0.15628,1.055103,0
261,13.08,DS,1,-2.15518,0.28614,-3.0264,realized,2.13489,-0.28569,3.03623,0.168476,0.009051931,0.125134,1.041894,0
262,13.09,DS,1,-1.75957,0.37243,-2.73441,realized,1.72866,-0.37196,2.74522,0.149289,0.007136042,0.100253,1.02973,0
263,13.1,DS,1,-1.34139,0.38978,-2.36002,realized,1.30763,-0.39166,2.37512,0.126703,0.005646762,0.082895,1.01905,0
264,13.11,DS,1,-1.00029,0.3264,-1.99343,realized,0.97271,-0.33197,2.01493,0.104639,0.004556353,0.0718,1.01,0
265,13.12,DS,1,-0.75088,0.23053,-1.67759,realized,0.73198,-0.2396,1.70479,0.083825,0.003715349,0.063939,1.002459,0
266,13.13,DS,1,-0.512,0.19085,-1.38823,realized,0.49457,-0.20174,1.4173,0.065167,0.003069816,0.057829,0.996161,0
267,13.14,DS,1,-0.27149,0.17173,-1.07297,realized,0.25088,-0.18321,1.10127,0.051107,0.00260809,0.053307,0.991149,0
268,13.15,DS,1,-0.03527,0.14423,-0.71704,realized,0.01188,-0.15601,0.74398,0.045188,0.002319564,0.050337,0.987606,0
269,13.16,DS,1,0.16141,0.101,-0.37852,realized,-0.18428,-0.11326,0.40452,0.046738,0.002158104,0.04854,0.985513,0
270,13.17,DS,1,0.30509,0.04578,-0.08661,realized,-0.32521,-0.05855,0.11198,0.051277,0.002067991,0.047502,0.98473,0
271,13.18,DS,1,0.39846,-0.01182,0.14765,realized,-0.41489,-0.00131,-0.12286,0.055355,0.002005061,0.046923,0.985048,0
272,13.19,DS,1,0.44868,-0.0647,0.32195,realized,-0.46116,0.05133,-0.29764,0.057637,0.001943347,0.046599,0.986222,0
273,13.2,DS,1,0.46359,-0.10849,0.43772,realized,-0.47215,0.09495,-0.41372,0.057974,0.001872501,0.046429,0.988001,0
274,13.21,DS,1,0.45237,-0.14023,0.50008,realized,-0.45737,0.12657,-0.47624,0.056652,0.001790805,0.046456,0.990137,0
275,13.22,DS,1,0.42699,-0.16241,0.52949,realized,-0.42917,0.14875,-0.50583,0.054039,0.001699891,0.046763,0.992471,0
276,13.23,DS,1,0.39801,-0.17605,0.5427,realized,-0.39826,0.16252,-0.51937,0.050506,0.00160242,0.047443,0.994914,0
277,13.24,DS,1,0.37303,-0.18265,0.55151,realized,-0.37222,0.16937,-0.52871,0.046353,0.001500915,0.048551,0.997426,0
278,13.25,DS,1,0.35592,-0.18432,0.56252,realized,-0.35475,0.17138,-0.54039,0.041792,0.00139761,0.050089,1.0,0
279,13.26,DS,1,0.34755,-0.18271,0.57801,realized,-0.34648,0.17013,-0.55665,0.037005,0.001294936,0.052017,1.002644,0
280,13.27,DS,1,0.34755,-0.17879,0.59841,realized,-0.34688,0.16657,-0.57786,0.032197,0.001195707,0.054267,1.00537,0
281,13.28,DS,1,0.35473,-0.17286,0.62239,realized,-0.35464,0.16096,-0.60263,0.027631,0.001102997,0.056736,1.008185,0
282,13.29,DS,1,0.36709,-0.16504,0.64752,realized,-0.36766,0.15338,-0.62845,0.023635,0.001019686,0.059298,1.011087,0
283,13.3,DS,1,0.38199,-0.15539,0.67047,realized,-0.38317,0.14385,-0.65194,0.020561,0.000947811,0.061809,1.014062,0
284,13.31,DS,1,0.39645,-0.14415,0.68787,realized,-0.3981,0.13261,-0.66965,0.018644,0.000888005,0.064126,1.017081,0
285,13.32,DS,1,0.40774,-0.13175,0.69713,realized,-0.40968,0.12005,-0.67895,0.017831,0.000839372,0.066136,1.020108,0
286,13.33,DS,1,0.41404,-0.11869,0.69716,realized,-0.41607,0.10673,-0.67881,0.017772,0.000799862,0.067772,1.023103,0
287,13.34,DS,1,0.41481,-0.10543,0.68877,realized,-0.41681,0.09313,-0.67007,0.018027,0.000766949,0.069015,1.02603,0
288,13.35,DS,1,0.41065,-0.09226,0.67398,realized,-0.41257,0.0796,-0.65484,0.018257,0.000738253,0.069885,1.028864,0
289,13.36,DS,1,0.40279,-0.07936,0.65531,realized,-0.40464,0.06634,-0.63572,0.018272,0.00071191,0.070421,1.031588,0
290,13.37,DS,1,0.39266,-0.06688,0.63529,realized,-0.39447,0.05354,-0.61529,0.017999,0.000686674,0.070671,1.0342,0
291,13.38,DS,1,0.38144,-0.05495,0.61583,realized,-0.38326,0.04134,-0.59549,0.017436,0.000661856,0.07068,1.036702,0
292,13.39,DS,1,0.36996,-0.04375,0.59822,realized,-0.37184,0.02989,-0.5776,0.016618,0.00063719,0.070484,1.039106,0
293,13.4,DS,1,0.3587,-0.03342,0.58311,realized,-0.36063,0.01936,-0.56229,0.015602,0.000612691,0.070112,1.041422,0
294,13.41,DS,1,0.3478,-0.02411,0.5707,realized,-0.34979,0.00988,-0.54972,0.014454,0.000588525,0.069583,1.043667,0
295,13.42,DS,1,0.33726,-0.01593,0.56085,realized,-0.33928,0.00155,-0.53976,0.013242,0.000564914,0.068915,1.045853,0
296,13.43,DS,1,0.32693,-0.00894,0.5532,realized,-0.32894,-0.00556,-0.53203,0.012035,0.00054207,0.06812,1.047992,0
297,13.44,DS,1,0.31665,-0.00317,0.54731,realized,-0.3186,-0.01145,-0.5261,0.010898,0.000520148,0.067209,1.050096,0
298,13.45,DS,1,0.30626,0.00142,0.54271,realized,-0.3081,-0.01612,-0.52148,0.00989,0.000499232,0.066194,1.052172,0
299,13.46,DS,1,0.29567,0.00487,0.53895,realized,-0.29735,-0.01965,-0.51773,0.009055,0.000479329,0.065085,1.054229,0
300,13.47,DS,1,0.28481,0.00727,0.53565,realized,-0.28631,-0.0221,-0.51444,0.008419,0.000460384,0.063896,1.056269,0
301,13.48,DS,1,0.27372,0.00872,0.53249,realized,-0.275,-0.0236,-0.51131,0.00798,0.000442295,0.062637,1.058296,0
302,13.49,DS,1,0.26246,0.00935,0.52922,realized,-0.26349,-0.02426,-0.50807,0.007712,0.000424935,0.061323,1.060312,0
303,13.5,DS,1,0.25112,0.00927,0.52567,realized,-0.25191,-0.02419,-0.50457,0.007572,0.000408172,0.059966,1.062317,0
304,13.51,DS,1,0.23984,0.00861,0.5217,realized,-0.24037,-0.02353,-0.50066,0.00751,0.000391883,0.058579,1.064311,1
305,13.52,SS,2,0.93076,-1.40552,4.91991,planned,-0.68782,0.77603,-2.43075,0.069053,0.000854599,0.040281,1.125258,0
306,13.62,SS,2,1.04578,-1.45436,4.99979,planned,-0.9631,1.32958,-3.69478,0.099918,0.006254774,0.078341,1.261893,0
307,13.72,SS,2,1.03644,-1.32226,4.99998,planned,-1.16024,1.76853,-4.74284,0.174444,0.0250663,0.114362,1.459741,0
308,13.82,SS,2,0.96558,-1.17205,4.99999,planned,-1.20726,2.10556,-5.0,0.265548,0.065145763,0.157677,1.698567,0
309,13.92,SS,2,0.82549,-0.99352,4.99999,planned,-0.99891,2.23352,-5.0,0.370533,0.130492159,0.203108,1.944284,0
310,14.02,SS,2,0.66842,-0.8496,4.99999,planned,-0.86694,2.39178,-5.0,0.478569,0.222223999,0.248206,2.194806,0
311,14.12,SS,2,0.49978,-0.75102,4.99999,planned,-0.76032,2.51688,-5.0,0.580455,0.338337611,0.296978,2.450037,0
312,14.22,SS,2,0.30285,-0.68768,5.0,planned,-0.67108,2.60488,-5.0,0.67188,0.474192752,0.345859,2.709163,0
313,14.32,SS,2,0.08319,-0.65552,5.0,planned,-0.61832,2.66427,-5.0,0.749602,0.62338923,0.392715,2.971723,0
314,14.42,SS,2,-0.15987,-0.63983,5.0,planned,-0.60508,2.69104,-5.0,0.811716,0.77857202,0.435017,3.237316,0
315,14.52,SS,2,-0.42209,-0.60992,5.0,planned,-0.64143,2.66797,-5.0,0.857606,0.93250256,0.469469,3.505378,0
316,14.62,SS,2,-0.70202,-0.54071,4.99999,planned,-0.86854,2.60762,-5.0,0.887003,1.082704246,0.501363,3.775593,0
317,14.72,SS,2,-1.01185,-0.33752,4.99999,planned,-1.09998,2.45516,-5.0,0.900645,1.220928643,0.529475,4.047372,0
318,14.82,SS,2,-1.36726,0.01944,4.97434,planned,-0.92776,2.02328,-3.7477,0.895641,1.3292046,0.565627,4.297204,0
319,14.92,SS,2,-1.80871,0.58293,4.40213,planned,-0.42636,1.37244,-2.07513,0.900438,1.388203932,0.578003,4.468498,0
320,15.02,SS,2,-2.1373,1.13588,3.76878,planned,-0.07682,0.7766,-0.5929,0.906499,1.391774433,0.575131,4.561922,0
321,15.12,SS,2,-2.36678,1.70249,3.05518,planned,0.33263,0.17754,0.99077,0.902305,1.338721748,0.567511,4.583083,0
322,15.22,SS,2,-2.50163,2.21183,2.43768,planned,0.50172,-0.52821,2.02076,0.896262,1.23379706,0.533271,4.52987,0
323,15.32,SS,2,-2.53757,2.64864,1.62979,planned,0.74122,-1.18124,3.2051,0.869551,1.086512475,0.495426,4.415069,0
324,15.42,SS,2,-2.52086,2.97414,0.89364,planned,0.91607,-1.81421,4.16182,0.825918,0.910778248,0.444693,4.240135,0
325,15.52,SS,2,-2.44646,3.21251,0.02566,planned,1.01538,-2.39026,4.92559,0.761942,0.722365862,0.386462,4.014536,0
326,15.62,SS,2,-2.29958,3.29701,-0.75393,planned,0.90682,-2.80577,5.0,0.68329,0.540721137,0.32258,3.767329,0
327,15.72,SS,2,-2.09978,3.24591,-1.52321,planned,0.75252,-3.12566,4.95667,0.587077,0.380100205,0.268688,3.511651,0
328,15.82,SS,2,-1.89359,3.07295,-2.22155,planned,0.66266,-3.34857,4.96267,0.492152,0.249959846,0.233207,3.248651,0
329,15.92,SS,2,-1.67821,2.79125,-2.84088,planned,0.54679,-3.41068,4.91721,0.418243,0.155319995,0.223362,2.982241,0
330,16.02,SS,2,-1.46703,2.44887,-3.28198,planned,0.55739,-3.28658,4.90753,0.372659,0.09318688,0.226397,2.715681,0
331,16.12,SS,2,-1.26133,2.0614,-3.51119,planned,0.69109,-2.93428,4.92717,0.352098,0.056827251,0.227107,2.451426,0
332,16.22,SS,2,-1.04716,1.64753,-3.51054,planned,0.93735,-2.33956,4.92479,0.339218,0.037123346,0.213171,2.192693,0
333,16.32,SS,2,-0.81543,1.23075,-3.2517,planned,0.76426,-1.27419,3.21828,0.324188,0.027215117,0.196012,1.985664,0
334,16.42,SS,2,-0.59321,0.86313,-2.98346,planned,0.6784,-0.81199,2.82921,0.287042,0.020237869,0.149905,1.832695,0
335,16.52,SS,2,-0.45319,0.67699,-2.46169,planned,0.64004,-0.6596,2.46169,0.264128,0.014886015,0.124708,1.700178,0
336,16.62,SS,2,-0.36006,0.5124,-2.11541,planned,0.53252,-0.55304,2.12217,0.244618,0.010942975,0.102817,1.584569,0
337,16.72,SS,2,-0.29005,0.37217,-1.79585,planned,0.44402,-0.49003,1.81927,0.228029,0.008162156,0.082282,1.483709,0
338,16.82,SS,2,-0.23392,0.2481,-1.49063,planned,0.36437,-0.436,1.53913,0.214181,0.006280312,0.06472,1.395848,0
339,16.92,SS,2,-0.18627,0.13496,-1.21365,planned,0.28985,-0.38539,1.27708,0.202583,0.005053919,0.049736,1.32006,0
340,17.02,SS,2,-0.14561,0.03243,-0.96149,planned,0.22098,-0.33519,1.03521,0.193034,0.004281645,0.037075,1.255508,0
341,17.13,DS,2,0.64468,0.39066,0.96489,realized,-0.62641,-0.40337,-0.94068,0.20226,0.014480172,0.114654,1.258849,0
342,17.14,DS,2,1.48238,4.25999,-5.0,realized,-1.00277,-3.92574,5.0,0.208397,0.022554522,0.152943,1.228182,0
343,17.15,DS,2,0.02649,2.65193,-5.0,realized,0.16921,-2.6865,5.0,0.224327,0.023600843,0.147971,1.199877,0
344,17.16,DS,2,-1.46583,1.01252,-5.0,realized,1.51989,-1.16329,5.0,0.233641,0.021175113,0.128072,1.174501,0
345,17.17,DS,2,-2.28264,-0.08118,-5.0,realized,2.27246,-0.07371,5.0,0.232661,0.017779669,0.108343,1.151508,0
346,17.18,DS,2,-2.51819,-0.67368,-5.0,realized,2.48662,0.55241,5.0,0.223031,0.014470571,0.094919,1.13023,0
347,17.19,DS,2,-2.4172,-0.91777,-5.0,realized,2.38583,0.83644,4.97297,0.205662,0.011562618,0.088394,1.110179,0
348,17.2,DS,2,-2.19338,-0.95575,-5.0,realized,2.17251,0.9089,4.96187,0.181163,0.009118283,0.086579,1.090818,0
349,17.21,DS,2,-1.96572,-0.87864,-5.0,realized,1.95908,0.8578,4.96155,0.152437,0.007172577,0.087232,1.071762,0
350,17.22,DS,2,-1.79054,-0.77444,-5.0,realized,1.79742,0.77146,4.96646,0.123329,0.005730583,0.088684,1.05285,0
351,17.23,DS,2,-1.687,-0.70336,-5.0,realized,1.70514,0.71219,4.97291,0.097019,0.004734092,0.089166,1.034116,0
352,17.24,DS,2,-0.85074,-0.6309,-2.20781,realized,0.87692,0.64868,2.18409,0.080176,0.004153197,0.085354,1.026927,0
353,17.25,DS,2,-0.46902,-0.50258,-0.53606,realized,0.49956,0.50954,0.52665,0.076893,0.003763821,0.079919,1.026133,0
354,17.26,DS,2,-0.26977,-0.46742,0.62896,realized,0.30032,0.47022,-0.63399,0.080532,0.003464463,0.073028,1.029925,0
355,17.27,DS,2,-0.11125,-0.44883,1.53027,realized,0.14044,0.44975,-1.53488,0.084639,0.003208655,0.065849,1.037304,0
356,17.28,DS,2,0.01631,-0.43588,2.17383,realized,0.0104,0.43452,-2.17716,0.086334,0.002969431,0.059475,1.04726,0
357,17.29,DS,2,0.1131,-0.42286,2.57047,realized,-0.08904,0.41917,-2.57163,0.085384,0.002739822,0.054523,1.05881,0
358,17.3,DS,2,0.1711,-0.41121,2.74385,realized,-0.14907,0.40545,-2.74232,0.081786,0.002520526,0.051149,1.071062,0
359,17.31,DS,2,0.19838,-0.40471,2.7484,realized,-0.17796,0.39748,-2.74442,0.074211,0.002305979,0.049247,1.083345,0
360,17.32,DS,2,0.24761,-0.41083,2.7357,realized,-0.22946,0.40258,-2.72952,0.0659,0.002107964,0.048105,1.095634,0
361,17.33,DS,2,0.2978,-0.39815,2.68145,realized,-0.28159,0.38892,-2.67364,0.057986,0.001929276,0.047533,1.107706,0
362,17.34,DS,2,0.34798,-0.3719,2.61131,realized,-0.33343,0.36225,-2.60278,0.05111,0.001769107,0.047408,1.119461,0
363,17.35,DS,2,0.39819,-0.33724,2.54123,realized,-0.38508,0.32759,-2.53268,0.04557,0.00162502,0.047641,1.130877,0
364,17.36,DS,2,0.44764,-0.29727,2.47614,realized,-0.43576,0.28791,-2.46807,0.040701,0.001490988,0.048119,1.141961,0
365,17.37,DS,2,0.50193,-0.25434,2.41328,realized,-0.49146,0.24523,-2.40545,0.035846,0.001361504,0.048582,1.152716,0
366,17.38,DS,2,0.55548,-0.21465,2.32756,realized,-0.54671,0.20537,-2.31905,0.031472,0.001237218,0.048785,1.16305,0
367,17.39,DS,2,0.60345,-0.17736,2.2162,realized,-0.59621,0.16786,-2.20677,0.02798,0.001119328,0.048589,1.17286,0
368,17.4,DS,2,0.64264,-0.14295,2.08272,realized,-0.63663,0.1332,-2.07224,0.025632,0.001009072,0.04796,1.182055,0
369,17.41,DS,2,0.6719,-0.1115,1.93472,realized,-0.66681,0.10151,-1.92312,0.024444,0.000907282,0.046938,1.190577,0
370,17.42,DS,2,0.69195,-0.0824,1.78095,realized,-0.68751,0.07219,-1.76829,0.024168,0.000814298,0.045611,1.198402,0
371,17.43,DS,2,0.70402,-0.05505,1.6291,realized,-0.69998,0.04464,-1.61545,0.024414,0.000730045,0.04409,1.205537,0
372,17.44,DS,2,0.70942,-0.02896,1.48524,realized,-0.70559,0.01836,-1.47071,0.024809,0.00065416,0.042482,1.212015,0
373,17.45,DS,2,0.70953,-0.00372,1.35381,realized,-0.70575,-0.00706,-1.33855,0.025081,0.000586103,0.040885,1.217886,0
374,17.46,DS,2,0.70556,0.02104,1.23754,realized,-0.70172,-0.03198,-1.2217,0.025073,0.000525245,0.039368,1.223213,0
375,17.47,DS,2,0.69856,0.04552,1.13765,realized,-0.69459,-0.05663,-1.12136,0.024718,0.000470938,0.037977,1.228063,0
376,17.48,DS,2,0.68937,0.06979,1.05414,realized,-0.68523,-0.08108,-1.03752,0.024018,0.000422548,0.036728,1.232505,0
377,17.49,DS,2,0.67861,0.09378,0.98601,realized,-0.67428,-0.10526,-0.96917,0.023022,0.00037948,0.035614,1.236603,0
378,17.5,DS,2,0.66685,0.11737,0.93157,realized,-0.66232,-0.12905,-0.91459,0.021803,0.000341176,0.034611,1.240416,0
379,17.51,DS,2,0.65441,0.14034,0.8886,realized,-0.64969,-0.15225,-0.87154,0.020441,0.000307111,0.033687,1.243994,0
380,17.52,DS,2,0.64141,0.16241,0.85463,realized,-0.63652,-0.17456,-0.83751,0.019012,0.000276802,0.032807,1.247375,0
381,17.53,DS,2,0.62785,0.18332,0.82724,realized,-0.6228,-0.19574,-0.81006,0.017586,0.000249799,0.031936,1.250592,0
382,17.54,DS,2,0.61374,0.20289,0.80417,realized,-0.60854,-0.2156,-0.78692,0.016216,0.000225695,0.031049,1.253665,0
383,17.55,DS,2,0.59908,0.221,0.78349,realized,-0.59374,-0.23401,-0.76616,0.014943,0.00020412,0.030126,1.256606,0
384,17.56,DS,2,0.58392,0.23757,0.76364,realized,-0.57844,-0.25089,-0.74621,0.013788,0.000184751,0.029156,1.259424,0
385,17.57,DS,2,0.56831,0.25259,0.74346,realized,-0.5627,-0.2662,-0.72589,0.012759,0.000167307,0.028136,1.26212,0
386,17.58,DS,2,0.55234,0.26605,0.72213,realized,-0.54661,-0.27996,-0.7044,0.011847,0.000151552,0.027067,1.264692,0
387,17.59,DS,2,0.5361,0.27799,0.69916,realized,-0.53024,-0.29218,-0.68124,0.01104,0.00013729,0.025957,1.267136,0
388,17.6,DS,2,0.51968,0.28845,0.67431,realized,-0.5137,-0.3029,-0.65618,0.010318,0.000124359,0.024816,1.269447,0
389,17.61,DS,2,0.50316,0.29748,0.64755,realized,-0.49704,-0.31217,-0.62921,0.009663,0.000112627,0.023653,1.27162,0
390,17.62,DS,2,0.48659,0.30513,0.61902,realized,-0.48034,-0.32003,-0.60045,0.009062,0.000101985,0.022481,1.27365,0
391,17.63,DS,2,0.47005,0.31145,0.58898,realized,-0.46366,-0.32655,-0.57017,0.008502,9.2343e-05,0.021312,1.275534,0
392,17.64,DS,2,0.45357,0.3165,0.55773,realized,-0.44704,-0.33176,-0.53869,0.007979,8.362e-05,0.020156,1.277267,0
393,17.65,DS,2,0.4372,0.32032,0.52566,realized,-0.43051,-0.33573,-0.50638,0.007488,7.5744e-05,0.019021,1.27885,0
394,17.66,DS,2,0.42097,0.32298,0.49314,realized,-0.41412,-0.33851,-0.47362,0.007029,6.8649e-05,0.017916,1.280282,0
395,17.67,DS,2,0.40492,0.32451,0.46055,realized,-0.3979,-0.34015,-0.44081,0.006603,6.2271e-05,0.016847,1.281566,0
396,17.68,DS,2,0.38908,0.32499,0.42825,realized,-0.38189,-0.34071,-0.40829,0.00621,5.6551e-05,0.015818,1.282705,0
