t,phase,step_idx,mask_ss,theta_s_deg,Hdot_s_x,Hdot_s_y,Hdot_s_z,tau_w_x,tau_w_y,tau_w_z,torso_ref_mode,e_ori_torso_deg,e_pos_torso_x,e_pos_torso_y,e_pos_torso_z,d_ee_to_target,e_ori_ee_deg,swing_arm,stance_a_idx,stance_b_idx,swing_to_idx,gait_phase_idx
3.700000,DS,0,0,0.135560068,nan,nan,nan,0.000000000,0.000000000,0.000000000,ds_hold,0.227349943,-0.003578578,-0.003920903,0.001145229,0.000011706,0.114225953,b,2,3,3,2
3.710000,DS,0,0,0.135254590,nan,nan,nan,0.000000000,0.000000000,0.000000000,ds_hold,0.230331501,-0.003611835,-0.003948621,0.001187350,0.000011330,0.112406057,b,2,3,3,2
3.720000,DS,0,0,0.134961830,nan,nan,nan,0.000000000,0.000000000,0.000000000,ds_hold,0.232973066,-0.003640256,-0.003973993,0.001227300,0.000010950,0.110248071,b,2,3,3,2
3.730000,DS,0,0,0.134681307,nan,nan,nan,0.000000000,0.000000000,0.000000000,ds_hold,0.235278210,-0.003664086,-0.003997108,0.001265021,0.000010564,0.107800055,b,2,3,3,2
3.740000,DS,0,0,0.134412506,nan,nan,nan,0.000000000,0.000000000,0.000000000,ds_hold,0.237254398,-0.003683583,-0.004018057,0.001300469,0.000010175,0.105108186,b,2,3,3,2
3.750000,DS,0,0,0.134154875,nan,nan,nan,0.000000000,0.000000000,0.000000000,ds_hold,0.238912569,-0.003699010,-0.004036930,0.001333615,0.000009783,0.102216310,b,2,3,3,2
3.760000,DS,0,0,0.133907832,nan,nan,nan,0.000000000,0.000000000,0.000000000,ds_hold,0.240266603,-0.003710641,-0.004053816,0.001364447,0.000009390,0.099165461,b,2,3,3,2
3.770000,DS,0,0,0.133670775,nan,nan,nan,0.000000000,0.000000000,0.000000000,ds_hold,0.241332745,-0.003718756,-0.004068809,0.001392968,0.000008998,0.095993544,b,2,3,3,2
3.780000,DS,0,0,0.133443080,nan,nan,nan,0.000000000,0.000000000,0.000000000,ds_hold,0.242128993,-0.003723640,-0.004082005,0.001419197,0.000008608,0.092735135,b,2,3,3,2
3.790000,DS,0,0,0.133224117,nan,nan,nan,0.000000000,0.000000000,0.000000000,ds_hold,0.242674519,-0.003725579,-0.004093500,0.001443165,0.000008224,0.089421427,b,2,3,3,2
3.800000,DS,0,0,0.133013256,nan,nan,nan,0.000000000,0.000000000,0.000000000,ds_hold,0.242989126,-0.003724855,-0.004103392,0.001464917,0.000007845,0.086080306,b,2,3,3,2
3.810000,DS,0,0,0.132809872,nan,nan,nan,0.000000000,0.000000000,0.000000000,ds_hold,0.243092780,-0.003721747,-0.004111777,0.001484508,0.000007475,0.082736527,b,2,3,3,2
3.820000,DS,0,0,0.132613357,nan,nan,nan,0.000000000,0.000000000,0.000000000,ds_hold,0.243005225,-0.003716523,-0.004118751,0.001502003,0.000007116,0.079411962,b,2,3,3,2
3.830000,DS,0,0,0.132423122,nan,nan,nan,0.000000000,0.000000000,0.000000000,ds_hold,0.242745672,-0.003709441,-0.004124408,0.001517471,0.000006767,0.076125866,b,2,3,3,2
3.840000,DS,0,0,0.132238607,nan,nan,nan,0.000000000,0.000000000,0.000000000,ds_hold,0.242332577,-0.003700744,-0.004128836,0.001530991,0.000006431,0.072895120,b,2,3,3,2
3.850000,DS,0,0,0.132059280,nan,nan,nan,0.000000000,0.000000000,0.000000000,ds_hold,0.241783482,-0.003690659,-0.004132121,0.001542639,0.000006109,0.069734436,b,2,3,3,2
3.860000,DS,0,0,0.131884642,nan,nan,nan,0.000000000,0.000000000,0.000000000,ds_hold,0.241114911,-0.003679396,-0.004134342,0.001552500,0.000005801,0.066656499,b,2,3,3,2
3.870000,DS,0,0,0.131714227,nan,nan,nan,0.000000000,0.000000000,0.000000000,ds_hold,0.240342312,-0.003667148,-0.004135574,0.001560653,0.000005507,0.063672061,b,2,3,3,2
3.880000,DS,0,0,0.131547606,nan,nan,nan,0.000000000,0.000000000,0.000000000,ds_hold,0.239480035,-0.003654090,-0.004135884,0.001567180,0.000005229,0.060789953,b,2,3,3,2
3.890000,DS,0,0,0.131384379,nan,nan,nan,0.000000000,0.000000000,0.000000000,ds_hold,0.238541401,-0.003640383,-0.004135337,0.001572162,0.000004966,0.058017218,b,2,3,3,2
3.900000,DS,0,0,0.131224183,nan,nan,nan,0.000000000,0.000000000,0.000000000,ds_hold,0.237538700,-0.003626170,-0.004133989,0.001575673,0.000004718,0.055359589,b,2,3,3,2
3.910000,DS,0,0,0.131066683,nan,nan,nan,0.000000000,0.000000000,0.000000000,ds_hold,0.236483052,-0.003611582,-0.004131892,0.001577788,0.000004486,0.052820019,b,2,3,3,2
3.920000,DS,0,0,0.130911580,nan,nan,nan,0.000000000,0.000000000,0.000000000,ds_hold,0.235384340,-0.003596735,-0.004129091,0.001578577,0.000004269,0.050399125,b,2,3,3,2
3.930000,DS,0,0,0.130758603,nan,nan,nan,0.000000000,0.000000000,0.000000000,ds_hold,0.234251397,-0.003581729,-0.004125626,0.001578106,0.000004066,0.048096887,b,2,3,3,2
