t_s,phase,step_index,Hdot_s_realized_cont_x_Nm,Hdot_s_realized_cont_y_Nm,Hdot_s_realized_cont_z_Nm,Hdot_s_realized_norm_Nm,tauw_x_Nm,tauw_y_Nm,tauw_z_Nm,hw_x_Nms,hw_y_Nms,hw_z_Nms,theta_s_x_deg,theta_s_y_deg,theta_s_z_deg,d_grip_swing_mm
32.1800,SS,3,-1.457834e-01,-6.799660e-01,4.337839e-01,8.196189e-01,2.252400e-01,7.350320e-01,-2.821433e-01,2.004500e-01,1.731634e+00,-2.408068e+00,-6.831307e-03,1.176580e-01,-1.417956e-01,488.2708
32.2800,SS,3,-1.451205e-01,-6.265332e-01,3.409828e-01,7.279238e-01,2.188105e-01,6.814583e-01,-2.046991e-01,2.108246e-01,1.771050e+00,-2.427283e+00,-6.541915e-03,1.217856e-01,-1.466925e-01,469.9060
32.3800,SS,3,-1.429799e-01,-5.689517e-01,2.462988e-01,6.362486e-01,2.106018e-01,6.238307e-01,-1.264946e-01,2.209214e-01,1.808073e+00,-2.443051e+00,-6.214610e-03,1.259930e-01,-1.516258e-01,451.3505
32.4800,SS,3,-1.395316e-01,-5.097604e-01,1.539277e-01,5.504711e-01,2.007873e-01,5.651273e-01,-5.239276e-02,2.306717e-01,1.842602e+00,-2.455481e+00,-5.849015e-03,1.302680e-01,-1.565770e-01,432.6498
32.5800,SS,3,-1.347798e-01,-4.490349e-01,6.399171e-02,4.731732e-01,1.894831e-01,5.049086e-01,1.848772e-02,2.400117e-01,1.874566e+00,-2.464702e+00,-5.445330e-03,1.345984e-01,-1.615285e-01,413.8497
32.6800,SS,3,-1.287701e-01,-3.868572e-01,-2.332617e-02,4.083924e-01,1.767907e-01,4.425063e-01,8.694373e-02,2.488748e-01,1.903837e+00,-2.470794e+00,-5.004329e-03,1.389719e-01,-1.664628e-01,394.9964
32.7800,SS,3,-1.210805e-01,-3.187243e-01,-1.150618e-01,3.598401e-01,1.618857e-01,3.729456e-01,1.594530e-01,2.571629e-01,1.930132e+00,-2.473603e+00,-4.527390e-03,1.433754e-01,-1.713628e-01,376.1364
32.8800,SS,3,-1.115265e-01,-2.428537e-01,-2.137354e-01,3.421971e-01,1.447151e-01,2.939052e-01,2.396333e-01,2.647680e-01,1.953022e+00,-2.472781e+00,-4.016551e-03,1.477948e-01,-1.762100e-01,357.3166
32.9800,SS,3,-1.010477e-01,-1.671844e-01,-3.069776e-01,3.638633e-01,1.271451e-01,2.143663e-01,3.164711e-01,2.716504e-01,1.972305e+00,-2.468311e+00,-3.474325e-03,1.522150e-01,-1.809852e-01,338.5837
33.0800,SS,3,-8.968297e-02,-9.188678e-02,-3.946815e-01,4.150418e-01,1.085148e-01,1.357239e-01,3.861693e-01,2.777645e-01,1.987976e+00,-2.460429e+00,-2.903572e-03,1.566207e-01,-1.856705e-01,319.9836
33.1800,SS,3,-7.757695e-02,-1.713688e-02,-4.768498e-01,4.834228e-01,8.904271e-02,5.824085e-02,4.488337e-01,2.830567e-01,2.000040e+00,-2.449424e+00,-2.307693e-03,1.609974e-01,-1.902492e-01,301.5620
33.2800,SS,3,-6.463355e-02,5.859127e-02,-5.562414e-01,5.630408e-01,6.871207e-02,-1.920389e-02,5.071124e-01,2.874773e-01,2.008487e+00,-2.435497e+00,-1.690529e-03,1.653306e-01,-1.947056e-01,283.3636
33.3800,SS,3,-4.925894e-02,1.474141e-01,-6.509411e-01,6.692396e-01,4.451837e-02,-1.140737e-01,5.812957e-01,2.908655e-01,2.012771e+00,-2.418132e+00,-1.056463e-03,1.696052e-01,-1.990235e-01,265.4331
33.4800,SS,3,-3.403182e-02,2.332580e-01,-7.375407e-01,7.742956e-01,2.190931e-02,-2.014143e-01,6.460278e-01,2.932265e-01,2.012752e+00,-2.397378e+00,-4.102699e-04,1.738043e-01,-2.031853e-01,247.8145
33.5800,SS,3,-1.868804e-02,3.159438e-01,-8.164337e-01,8.756333e-01,-8.238182e-04,-2.846147e-01,7.016274e-01,2.945814e-01,2.008758e+00,-2.373725e+00,2.435729e-04,1.779128e-01,-2.071753e-01,230.5502
33.6800,SS,3,-3.371615e-03,3.952020e-01,-8.874500e-01,9.714749e-01,-2.328823e-02,-3.663797e-01,7.521872e-01,2.949242e-01,2.000831e+00,-2.347405e+00,9.004667e-04,1.819162e-01,-2.109796e-01,213.6814
33.7800,SS,3,1.173822e-02,4.707481e-01,-9.507080e-01,1.060937e+00,-4.523393e-02,-4.453908e-01,7.968603e-01,2.942716e-01,1.989060e+00,-2.318638e+00,1.555874e-03,1.858006e-01,-2.145856e-01,197.2475
33.8800,SS,3,2.921922e-02,5.589145e-01,-1.029096e+00,1.171443e+00,-7.149134e-02,-5.419656e-01,8.559937e-01,2.924406e-01,1.972817e+00,-2.286862e+00,2.204914e-03,1.895515e-01,-2.179795e-01,181.2874
33.9800,SS,3,4.608742e-02,6.447299e-01,-1.102754e+00,1.278228e+00,-9.634301e-02,-6.318036e-01,9.074985e-01,2.894523e-01,1.952148e+00,-2.252253e+00,2.842464e-03,1.931528e-01,-2.211467e-01,165.8386
34.0800,SS,3,6.166995e-02,7.238909e-01,-1.166339e+00,1.374106e+00,-1.193792e-01,-7.156612e-01,9.510659e-01,2.853842e-01,1.927323e+00,-2.215169e+00,3.464017e-03,1.965902e-01,-2.240741e-01,150.9364
34.1800,SS,3,7.599171e-02,7.961647e-01,-1.219887e+00,1.458690e+00,-1.407260e-01,-7.926709e-01,9.856796e-01,2.803083e-01,1.898610e+00,-2.175960e+00,4.065627e-03,1.998505e-01,-2.267504e-01,136.6140
34.2800,SS,3,8.902665e-02,8.613712e-01,-1.263600e+00,1.531852e+00,-1.603560e-01,-8.625431e-01,1.011459e+00,2.742956e-01,1.866311e+00,-2.135009e+00,4.643847e-03,2.029220e-01,-2.291664e-01,122.9026
34.3800,SS,3,1.032005e-01,9.322497e-01,-1.314400e+00,1.614740e+00,-1.823779e-01,-9.407901e-01,1.043020e+00,2.672420e-01,1.830128e+00,-2.092085e+00,5.195267e-03,2.057933e-01,-2.313128e-01,109.8319
34.4800,SS,3,1.175107e-01,1.005831e+00,-1.369164e+00,1.702973e+00,-2.048417e-01,-1.021164e+00,1.076561e+00,2.591064e-01,1.789901e+00,-2.047077e+00,5.716338e-03,2.084521e-01,-2.331794e-01,97.4299
34.5800,SS,3,1.292228e-01,1.069344e+00,-1.412264e+00,1.776143e+00,-2.234427e-01,-1.089747e+00,1.100331e+00,2.500436e-01,1.746055e+00,-2.000379e+00,6.204255e-03,2.108868e-01,-2.347566e-01,85.7231
34.6800,SS,3,1.386555e-01,1.122775e+00,-1.443694e+00,1.834149e+00,-2.390612e-01,-1.148307e+00,1.114524e+00,2.401943e-01,1.699024e+00,-1.952380e+00,6.657311e-03,2.130882e-01,-2.360371e-01,74.7359
34.7800,SS,3,1.460002e-01,1.166188e+00,-1.463625e+00,1.877101e+00,-2.518588e-01,-1.196336e+00,1.118834e+00,2.296847e-01,1.649261e+00,-1.903507e+00,7.074604e-03,2.150489e-01,-2.370158e-01,64.4917
34.8800,SS,3,1.528708e-01,1.206499e+00,-1.480718e+00,1.916125e+00,-2.644132e-01,-1.242011e+00,1.120154e+00,2.185328e-01,1.596904e+00,-1.853895e+00,7.455651e-03,2.167628e-01,-2.376890e-01,55.0140
34.9800,SS,3,1.621633e-01,1.257673e+00,-1.512388e+00,1.973665e+00,-2.813506e-01,-1.300494e+00,1.131366e+00,2.065483e-01,1.541444e+00,-1.803108e+00,7.799531e-03,2.182231e-01,-2.380517e-01,46.3288
35.0800,SS,3,1.678844e-01,1.296199e+00,-1.531248e+00,2.013216e+00,-2.924571e-01,-1.343249e+00,1.133817e+00,1.939432e-01,1.483423e+00,-1.751570e+00,8.105649e-03,2.194231e-01,-2.380987e-01,38.4671
35.1800,SS,3,1.707335e-01,1.322351e+00,-1.537197e+00,2.034880e+00,-2.996069e-01,-1.373548e+00,1.126820e+00,1.809232e-01,1.423409e+00,-1.699641e+00,8.374914e-03,2.203587e-01,-2.378274e-01,31.4694
35.2800,SS,3,1.711745e-01,1.336527e+00,-1.530210e+00,2.038909e+00,-3.033491e-01,-1.391074e+00,1.109340e+00,1.676479e-01,1.361963e+00,-1.647776e+00,8.609089e-03,2.210280e-01,-2.372377e-01,25.3941
35.3800,SS,3,1.695454e-01,1.339138e+00,-1.510555e+00,2.025787e+00,-3.038988e-01,-1.396236e+00,1.082185e+00,1.542677e-01,1.299640e+00,-1.596418e+00,8.810559e-03,2.214317e-01,-2.363321e-01,20.3298
35.4800,SS,3,1.734105e-01,1.360860e+00,-1.514057e+00,2.043130e+00,-3.137985e-01,-1.423919e+00,1.068576e+00,1.404166e-01,1.235606e+00,-1.544897e+00,8.980784e-03,2.215693e-01,-2.351120e-01,16.4047
35.5800,SS,3,1.735765e-01,1.370075e+00,-1.505503e+00,2.042982e+00,-3.170011e-01,-1.435774e+00,1.049698e+00,1.262923e-01,1.170372e+00,-1.493648e+00,9.120608e-03,2.214398e-01,-2.335777e-01,13.7587
35.6800,SS,3,1.706358e-01,1.365624e+00,-1.482982e+00,2.023186e+00,-3.153494e-01,-1.433352e+00,1.022403e+00,1.121627e-01,1.104607e+00,-1.442948e+00,9.232554e-03,2.210448e-01,-2.317321e-01,12.4250
35.7800,SS,3,1.653829e-01,1.348219e+00,-1.446097e+00,1.983997e+00,-3.102309e-01,-1.416876e+00,9.836799e-01,9.820019e-02,1.038936e+00,-1.393284e+00,9.319931e-03,2.203883e-01,-2.295809e-01,12.1801
35.8800,SS,3,1.583081e-01,1.318484e+00,-1.394992e+00,1.925997e+00,-3.018765e-01,-1.387227e+00,9.350272e-01,8.455828e-02,9.739693e-01,-1.345130e+00,9.386374e-03,2.194768e-01,-2.271331e-01,12.5925
35.9800,SS,3,1.556097e-01,1.287943e+00,-1.331310e+00,1.858870e+00,-2.991415e-01,-1.356114e+00,8.689881e-01,7.104908e-02,9.097595e-01,-1.299008e+00,9.434446e-03,2.183179e-01,-2.243999e-01,13.2485
36.0800,SS,3,1.533571e-01,1.250879e+00,-1.255706e+00,1.779049e+00,-2.955958e-01,-1.317803e+00,7.951792e-01,5.764123e-02,8.466833e-01,-1.255593e+00,9.464789e-03,2.169198e-01,-2.213952e-01,13.8758
36.1800,SS,3,1.485799e-01,1.201764e+00,-1.167941e+00,1.682379e+00,-2.870132e-01,-1.267127e+00,7.182335e-01,4.454769e-02,7.853217e-01,-1.215145e+00,9.478280e-03,2.152927e-01,-2.181355e-01,14.3316
36.2800,SS,3,1.420922e-01,1.141279e+00,-1.067696e+00,1.569294e+00,-2.753813e-01,-1.204400e+00,6.331811e-01,3.193867e-02,7.262346e-01,-1.177963e+00,9.476551e-03,2.134484e-01,-2.146395e-01,14.5575
36.3800,SS,3,1.343983e-01,1.070078e+00,-9.549017e-01,1.440475e+00,-2.613280e-01,-1.130157e+00,5.393846e-01,1.992832e-02,6.699635e-01,-1.144475e+00,9.461311e-03,2.114013e-01,-2.109285e-01,14.5453
36.4800,SS,3,1.258728e-01,9.887208e-01,-8.297330e-01,1.296869e+00,-2.450970e-01,-1.045084e+00,4.376760e-01,8.619746e-03,6.170277e-01,-1.115082e+00,9.434161e-03,2.091672e-01,-2.070265e-01,14.3171
36.5800,SS,3,1.168588e-01,8.977539e-01,-6.923867e-01,1.139744e+00,-2.271414e-01,-9.497076e-01,3.278305e-01,-1.902307e-03,5.679213e-01,-1.090185e+00,9.396486e-03,2.067639e-01,-2.029599e-01,13.9136
36.6800,SS,3,1.214214e-01,7.906896e-01,-5.601684e-01,9.765868e-01,-2.169769e-01,-8.425442e-01,2.401086e-01,-1.169422e-02,5.231691e-01,-1.069610e+00,9.348892e-03,2.042109e-01,-1.987570e-01,13.3865
36.7800,SS,3,1.250522e-01,6.872765e-01,-4.523078e-01,8.322075e-01,-2.193752e-01,-7.268855e-01,1.270331e-01,-2.151441e-02,4.833042e-01,-1.053284e+00,9.286350e-03,2.015300e-01,-1.944430e-01,12.7785
36.8800,SS,3,1.180763e-01,5.867825e-01,-3.616548e-01,6.993210e-01,-2.035316e-01,-6.207577e-01,6.596658e-02,-3.094064e-02,4.483566e-01,-1.040689e+00,9.203136e-03,1.987438e-01,-1.900436e-01,12.1161
36.9800,SS,3,1.046339e-01,4.892217e-01,-2.832737e-01,5.749174e-01,-1.785605e-01,-5.214063e-01,3.064433e-02,-3.936240e-02,4.178377e-01,-1.029815e+00,9.100349e-03,1.958729e-01,-1.855786e-01,11.4182
37.0800,SS,3,8.788465e-02,3.958401e-01,-2.138777e-01,4.584286e-01,-1.517485e-01,-4.236321e-01,-4.523738e-03,-4.662203e-02,3.916274e-01,-1.020402e+00,8.981987e-03,1.929368e-01,-1.810648e-01,10.6979
37.1800,SS,3,6.950283e-02,3.070593e-01,-1.516243e-01,3.494367e-01,-1.233786e-01,-3.304330e-01,-3.320825e-02,-5.265000e-02,3.695910e-01,-1.012308e+00,8.852787e-03,1.899542e-01,-1.765191e-01,9.9651
37.2800,SS,3,5.063750e-02,2.232105e-01,-9.529620e-02,2.479283e-01,-9.442748e-02,-2.427716e-01,-5.519904e-02,-5.739472e-02,3.515034e-01,-1.005222e+00,8.718075e-03,1.869427e-01,-1.719567e-01,9.2278
37.3800,SS,3,3.207061e-02,1.447017e-01,-4.412410e-02,1.546417e-01,-6.627517e-02,-1.606578e-01,-7.389032e-02,-6.086602e-02,3.371286e-01,-9.989587e-01,8.583329e-03,1.839187e-01,-1.673917e-01,8.4924
37.4800,SS,3,1.434462e-02,7.185548e-02,2.317808e-03,7.330996e-02,-3.934830e-02,-8.415636e-02,-8.949393e-02,-6.310522e-02,3.262436e-01,-9.934048e-01,8.453767e-03,1.808974e-01,-1.628372e-01,7.7645
37.5800,SS,3,-2.142326e-03,4.924510e-03,4.437331e-02,4.469711e-02,-1.413313e-02,-1.399609e-02,-1.020910e-01,-6.417209e-02,3.186002e-01,-9.884401e-01,8.334209e-03,1.778927e-01,-1.583053e-01,7.0490
37.6800,SS,3,-1.713831e-02,-5.589393e-02,8.227920e-02,1.009342e-01,9.022535e-03,4.977582e-02,-1.124105e-01,-6.414590e-02,3.139360e-01,-9.839721e-01,8.228940e-03,1.749172e-01,-1.538067e-01,6.3503
37.7800,SS,3,-3.047252e-02,-1.104800e-01,1.161999e-01,1.632079e-01,2.992268e-02,1.070805e-01,-1.207227e-01,-6.311779e-02,3.119859e-01,-9.799277e-01,8.141625e-03,1.719824e-01,-1.493515e-01,5.6721
37.8800,SS,3,-4.203423e-02,-1.587862e-01,1.462916e-01,2.199572e-01,4.841279e-02,1.578089e-01,-1.272478e-01,-6.118737e-02,3.124774e-01,-9.762417e-01,8.075268e-03,1.690984e-01,-1.449484e-01,5.0181
37.9800,SS,3,-5.178827e-02,-2.008341e-01,1.726951e-01,2.698888e-01,6.435512e-02,2.018902e-01,-1.323809e-01,-5.846216e-02,3.151320e-01,-9.728621e-01,8.032182e-03,1.662738e-01,-1.406054e-01,4.3915
38.0900,DS_interstep,3,-1.539613e+00,-2.072936e+00,-4.710886e+00,5.372143e+00,1.537765e+00,2.052935e+00,4.745192e+00,-5.077148e-02,3.253819e-01,-9.490882e-01,8.078721e-03,1.659178e-01,-1.401702e-01,4.1194
38.1000,DS_interstep,3,1.364317e+00,2.066280e+00,1.100200e+00,2.709486e+00,-8.413421e-01,-2.790554e+00,-9.500395e-01,-5.497595e-02,3.114136e-01,-9.537911e-01,8.203286e-03,1.654635e-01,-1.397064e-01,3.2947
38.1100,DS_interstep,3,5.864508e-01,1.430385e+00,1.163296e+00,1.934731e+00,-3.715654e-01,-1.702285e+00,-9.878783e-01,-5.683104e-02,3.028869e-01,-9.586828e-01,8.352122e-03,1.649864e-01,-1.392197e-01,2.4859
38.1200,DS_interstep,3,-3.130587e-01,1.228111e+00,-4.716165e-01,1.352288e+00,3.573951e-01,-1.265489e+00,5.783209e-01,-5.504117e-02,2.965442e-01,-9.557434e-01,8.497222e-03,1.645234e-01,-1.387244e-01,1.8060
38.1300,DS_interstep,3,-9.042794e-01,8.946754e-01,-1.532538e+00,1.991692e+00,8.643611e-01,-8.257243e-01,1.584300e+00,-5.071655e-02,2.924006e-01,-9.477742e-01,8.625896e-03,1.640893e-01,-1.382308e-01,1.2770
