t_s,phase,step_index,swing_arm,d_grip_swing_mm,ori_err_deg,pos_ok,ori_ok,gate_eval,twist_norm_at_gateeval,docked_at_gateeval,Hdot_s_realized_cont_x_Nm,Hdot_s_realized_cont_y_Nm,Hdot_s_realized_cont_z_Nm,Hdot_s_realized_norm_Nm,Hdot_s_planned_ss_x_Nm,Hdot_s_planned_ss_y_Nm,Hdot_s_planned_ss_z_Nm,Hdot_s_planned_norm_Nm,tauw_x_Nm,tauw_y_Nm,tauw_z_Nm,hw_x_Nms,hw_y_Nms,hw_z_Nms,r_com_x_m,r_com_y_m,r_com_z_m,r_com_ref_x_m,r_com_ref_y_m,r_com_ref_z_m,e_com_m,v_com_x_mps,v_com_y_mps,v_com_z_mps,v_com_ref_x_mps,v_com_ref_y_mps,v_com_ref_z_mps,theta_s_x_deg,theta_s_y_deg,theta_s_z_deg,e_torso_pos_m,e_torso_ori_deg,p_torso_x_m,p_torso_y_m,p_torso_z_m,p_torso_ref_x_m,p_torso_ref_y_m,p_torso_ref_z_m,e_ee_pos_mm,e_ee_ori_deg,qp_ok,nmpc_ok,qp_time_ms,nmpc_time_ms,nmpc_iterations,lambda_qp_norm,lambda_ref_norm,tau_max_joint_Nm
44.1400,SS,4,b,6.4349,0.2449,0,1,0,,,3.561204e-02,1.301623e+00,-1.327535e-01,1.308860e+00,7.314924e-01,1.474161e+00,-1.255978e+00,2.070196e+00,-2.544372e-02,-1.448009e+00,3.523529e-01,-3.291893e-01,1.460337e+00,-3.793840e+00,1.586491e+00,-5.432808e-01,-3.443007e-01,1.665248e+00,-5.125547e-01,-3.500000e-01,8.473005e-02,7.192191e-02,1.858602e-02,1.021744e-03,7.702866e-02,2.156307e-02,1.005184e-03,-3.361585e-02,1.343287e-01,-9.938895e-02,1.094576e-01,7.158379e-01,1.678176e+00,-7.342742e-01,-3.306261e-01,1.780599e+00,-6.956680e-01,-3.302258e-01,5.060788e+00,2.448940e-01,1,1,7.097859e+01,1.556011e+01,12,1.355518e+00,4.220804e+00,1.214468e+00
44.2400,SS,4,b,3.0992,0.1645,1,1,0,,,8.560187e-02,1.194165e+00,-1.257396e-01,1.203814e+00,8.206432e-01,1.383906e+00,-2.452934e+00,2.933520e+00,-1.005277e-01,-1.322973e+00,2.053831e-01,-3.370327e-01,1.399908e+00,-3.791152e+00,1.593340e+00,-5.405695e-01,-3.442450e-01,1.665248e+00,-5.125547e-01,-3.500000e-01,7.738623e-02,7.048875e-02,1.832650e-02,2.631115e-04,7.469055e-02,2.081314e-02,2.786450e-04,-3.594183e-02,1.357407e-01,-1.065902e-01,1.007060e-01,6.714821e-01,1.686556e+00,-7.312194e-01,-3.304033e-01,1.780738e+00,-6.955621e-01,-3.302170e-01,3.089879e+00,1.644886e-01,1,1,5.467956e+01,1.632456e+01,12,1.216556e+00,4.725806e+00,1.035512e+00
44.3400,SS,4,b,2.4854,0.1860,1,1,0,,,1.759931e-01,9.654926e-01,-2.595141e-02,9.817449e-01,8.815806e-01,1.280759e+00,-3.431195e+00,3.767045e+00,-2.193734e-01,-1.073293e+00,-7.064342e-02,-3.493985e-01,1.347794e+00,-3.800834e+00,1.600066e+00,-5.378607e-01,-3.442593e-01,1.665248e+00,-5.125547e-01,-3.500000e-01,7.015712e-02,6.943314e-02,1.844186e-02,-3.943526e-04,7.257653e-02,2.025577e-02,-3.942512e-04,-3.824949e-02,1.369109e-01,-1.137170e-01,9.167717e-02,6.238402e-01,1.695054e+00,-7.281370e-01,-3.300800e-01,1.780746e+00,-6.955560e-01,-3.302165e-01,2.538038e+00,1.859859e-01,1,1,5.518003e+01,1.616471e+01,12,1.095677e+00,5.227606e+00,6.938228e-01
44.4500,DS_interstep,4,b,2.3293,0.1983,1,1,1,3.290900e-02,1,-1.347524e+00,5.000000e+00,-5.000000e+00,7.198321e+00,,,,,1.334306e+00,-5.000000e+00,4.967955e+00,-3.427100e-01,1.322730e+00,-3.775808e+00,1.600654e+00,-5.376672e-01,-3.443062e-01,1.600654e+00,-5.376672e-01,-3.443062e-01,0.000000e+00,5.995439e-02,1.213425e-02,-5.892819e-03,0.000000e+00,0.000000e+00,0.000000e+00,-3.842387e-02,1.367684e-01,-1.140472e-01,1.006697e-01,6.248486e-01,1.695828e+00,-7.278999e-01,-3.300551e-01,1.634174e+00,-8.069241e-01,-3.394528e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,3.029846e+01,,8.398635e+00
44.4600,DS_interstep,4,b,1.8580,0.2462,1,1,0,,,3.383350e-02,5.000000e+00,-5.000000e+00,7.071149e+00,,,,,-2.589912e-01,-5.000000e+00,5.000000e+00,-3.439878e-01,1.297665e+00,-3.750620e+00,1.601221e+00,-5.374683e-01,-3.443711e-01,1.601221e+00,-5.374683e-01,-3.443711e-01,0.000000e+00,5.764964e-02,1.281662e-02,-6.658650e-03,0.000000e+00,0.000000e+00,0.000000e+00,-3.862168e-02,1.365325e-01,-1.143546e-01,1.013160e-01,6.271382e-01,1.696556e+00,-7.276485e-01,-3.300279e-01,1.634174e+00,-8.069241e-01,-3.394528e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,1.900607e+01,,5.087766e+00
44.4700,DS_interstep,4,b,1.3966,0.3005,1,1,0,,,3.264967e-01,5.000000e+00,-5.000000e+00,7.078602e+00,,,,,-3.710336e-01,-5.000000e+00,5.000000e+00,-3.458258e-01,1.272600e+00,-3.725433e+00,1.601762e+00,-5.372658e-01,-3.444366e-01,1.601762e+00,-5.372658e-01,-3.444366e-01,0.000000e+00,5.505819e-02,1.360303e-02,-6.244182e-03,0.000000e+00,0.000000e+00,0.000000e+00,-3.881606e-02,1.362804e-01,-1.146417e-01,1.019476e-01,6.295202e-01,1.697245e+00,-7.273883e-01,-3.299976e-01,1.634174e+00,-8.069241e-01,-3.394528e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,1.694629e+01,,4.612771e+00
44.4800,DS_interstep,4,b,1.0095,0.3474,1,1,0,,,3.834725e-01,5.000000e+00,-5.000000e+00,7.081458e+00,,,,,-3.592718e-01,-4.996828e+00,5.000000e+00,-3.476049e-01,1.247553e+00,-3.700248e+00,1.602275e+00,-5.370582e-01,-3.444950e-01,1.602275e+00,-5.370582e-01,-3.444950e-01,0.000000e+00,5.229929e-02,1.455739e-02,-5.396501e-03,0.000000e+00,0.000000e+00,0.000000e+00,-3.899806e-02,1.360447e-01,-1.149152e-01,1.025652e-01,6.318387e-01,1.697898e+00,-7.271193e-01,-3.299637e-01,1.634174e+00,-8.069241e-01,-3.394528e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,1.695819e+01,,4.873047e+00
44.4900,DS_interstep,4,b,0.7091,0.3860,1,1,0,,,3.929455e-01,5.000000e+00,-5.000000e+00,7.081978e+00,,,,,-3.494674e-01,-4.915452e+00,5.000000e+00,-3.493349e-01,1.222914e+00,-3.675063e+00,1.602758e+00,-5.368438e-01,-3.445443e-01,1.602758e+00,-5.368438e-01,-3.445443e-01,0.000000e+00,4.939545e-02,1.565410e-02,-4.473442e-03,0.000000e+00,0.000000e+00,0.000000e+00,-3.916718e-02,1.358341e-01,-1.151807e-01,1.031691e-01,6.341545e-01,1.698515e+00,-7.268406e-01,-3.299260e-01,1.634174e+00,-8.069241e-01,-3.394528e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,1.709676e+01,,4.947951e+00
44.5000,DS_interstep,4,b,0.4873,0.4167,1,1,0,,,3.745152e-01,5.000000e+00,-5.000000e+00,7.080979e+00,,,,,-3.391897e-01,-4.906422e+00,5.000000e+00,-3.510134e-01,1.198321e+00,-3.649880e+00,1.603211e+00,-5.366216e-01,-3.445844e-01,1.603211e+00,-5.366216e-01,-3.445844e-01,0.000000e+00,4.639720e-02,1.684763e-02,-3.623173e-03,0.000000e+00,0.000000e+00,0.000000e+00,-3.932656e-02,1.356464e-01,-1.154418e-01,1.037594e-01,6.365570e-01,1.699095e+00,-7.265517e-01,-3.298851e-01,1.634174e+00,-8.069241e-01,-3.394528e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,1.727111e+01,,5.014004e+00
44.5100,DS_interstep,4,b,0.3291,0.4408,1,1,0,,,3.504216e-01,5.000000e+00,-5.000000e+00,7.079745e+00,,,,,-3.305238e-01,-4.925038e+00,4.988381e+00,-3.526485e-01,1.173636e+00,-3.624756e+00,1.603633e+00,-5.363909e-01,-3.446164e-01,1.603633e+00,-5.363909e-01,-3.446164e-01,0.000000e+00,4.334843e-02,1.808856e-02,-2.895084e-03,0.000000e+00,0.000000e+00,0.000000e+00,-3.947996e-02,1.354757e-01,-1.157008e-01,1.043357e-01,6.391705e-01,1.699639e+00,-7.262526e-01,-3.298415e-01,1.634174e+00,-8.069241e-01,-3.394528e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,1.732868e+01,,5.032424e+00
44.5200,DS_interstep,4,b,0.2197,0.4591,1,1,0,,,3.281497e-01,5.000000e+00,-5.000000e+00,7.078678e+00,,,,,-3.236717e-01,-4.951905e+00,4.981841e+00,-3.542492e-01,1.148819e+00,-3.599667e+00,1.604022e+00,-5.361513e-01,-3.446416e-01,1.604022e+00,-5.361513e-01,-3.446416e-01,0.000000e+00,4.028709e-02,1.933473e-02,-2.293491e-03,0.000000e+00,0.000000e+00,0.000000e+00,-3.963066e-02,1.353156e-01,-1.159586e-01,1.048979e-01,6.421363e-01,1.700147e+00,-7.259432e-01,-3.297959e-01,1.634174e+00,-8.069241e-01,-3.394528e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,1.726067e+01,,5.005820e+00
44.5300,DS_interstep,4,b,0.1466,0.4719,1,1,0,,,3.112599e-01,5.000000e+00,-5.000000e+00,7.077915e+00,,,,,-3.191823e-01,-4.978216e+00,4.980154e+00,-3.558274e-01,1.123871e+00,-3.574586e+00,1.604380e+00,-5.359030e-01,-3.446611e-01,1.604380e+00,-5.359030e-01,-3.446611e-01,0.000000e+00,3.724500e-02,2.055273e-02,-1.805499e-03,0.000000e+00,0.000000e+00,0.000000e+00,-3.978108e-02,1.351604e-01,-1.162152e-01,1.054456e-01,6.456077e-01,1.700618e+00,-7.256238e-01,-3.297489e-01,1.634174e+00,-8.069241e-01,-3.394528e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,1.708552e+01,,4.943694e+00
44.5400,DS_interstep,4,b,0.1004,0.4799,1,1,0,,,3.017264e-01,5.000000e+00,-5.000000e+00,7.077502e+00,,,,,-3.182702e-01,-5.000000e+00,4.982161e+00,-3.574009e-01,1.098815e+00,-3.549498e+00,1.604706e+00,-5.356463e-01,-3.446761e-01,1.604706e+00,-5.356463e-01,-3.446761e-01,0.000000e+00,3.424796e-02,2.171752e-02,-1.414098e-03,0.000000e+00,0.000000e+00,0.000000e+00,-3.993276e-02,1.350055e-01,-1.164698e-01,1.059786e-01,6.497483e-01,1.701055e+00,-7.252949e-01,-3.297012e-01,1.634174e+00,-8.069241e-01,-3.394528e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,1.682186e+01,,4.854490e+00
44.5500,DS_interstep,4,b,0.0738,0.4833,1,1,0,,,3.004775e-01,5.000000e+00,-5.000000e+00,7.077449e+00,,,,,-3.221613e-01,-5.000000e+00,4.986858e+00,-3.589937e-01,1.073761e+00,-3.524386e+00,1.605002e+00,-5.353819e-01,-3.446873e-01,1.605002e+00,-5.353819e-01,-3.446873e-01,0.000000e+00,3.131633e-02,2.281155e-02,-1.103578e-03,0.000000e+00,0.000000e+00,0.000000e+00,-4.008650e-02,1.348472e-01,-1.167212e-01,1.064966e-01,6.547292e-01,1.701456e+00,-7.249571e-01,-3.296534e-01,1.634174e+00,-8.069241e-01,-3.394528e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,1.648467e+01,,4.744598e+00
44.5600,DS_interstep,4,b,0.0607,0.4828,1,1,0,,,3.076887e-01,5.000000e+00,-5.000000e+00,7.077759e+00,,,,,-3.317467e-01,-5.000000e+00,4.993354e+00,-3.606345e-01,1.048708e+00,-3.499244e+00,1.605267e+00,-5.351103e-01,-3.446956e-01,1.605267e+00,-5.351103e-01,-3.446956e-01,0.000000e+00,2.846580e-02,2.382391e-02,-8.609986e-04,0.000000e+00,0.000000e+00,0.000000e+00,-4.024255e-02,1.346828e-01,-1.169678e-01,1.069997e-01,6.607259e-01,1.701824e+00,-7.246110e-01,-3.296057e-01,1.634174e+00,-8.069241e-01,-3.394528e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,1.608606e+01,,4.618773e+00
44.5700,DS_interstep,4,b,0.0553,0.4788,1,1,0,,,3.230490e-01,5.000000e+00,-5.000000e+00,7.078443e+00,,,,,-3.475210e-01,-5.000000e+00,5.000000e+00,-3.623540e-01,1.023656e+00,-3.474070e+00,1.605504e+00,-5.348323e-01,-3.447015e-01,1.605504e+00,-5.348323e-01,-3.447015e-01,0.000000e+00,2.570820e-02,2.474927e-02,-6.763027e-04,0.000000e+00,0.000000e+00,0.000000e+00,-4.040081e-02,1.345104e-01,-1.172081e-01,1.074876e-01,6.679127e-01,1.702159e+00,-7.242573e-01,-3.295587e-01,1.634174e+00,-8.069241e-01,-3.394528e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,1.563626e+01,,4.480633e+00
44.5800,DS_interstep,4,b,0.0533,0.4718,1,1,0,,,3.459814e-01,5.000000e+00,-5.000000e+00,7.079527e+00,,,,,-3.696485e-01,-5.000000e+00,5.000000e+00,-3.641840e-01,9.986056e-01,-3.448897e+00,1.605713e+00,-5.345488e-01,-3.447056e-01,1.605713e+00,-5.345488e-01,-3.447056e-01,0.000000e+00,2.305216e-02,2.558682e-02,-5.417787e-04,0.000000e+00,0.000000e+00,0.000000e+00,-4.056096e-02,1.343285e-01,-1.174403e-01,1.079604e-01,6.764576e-01,1.702461e+00,-7.238967e-01,-3.295128e-01,1.634174e+00,-8.069241e-01,-3.394528e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,1.514432e+01,,4.333020e+00
44.5900,DS_interstep,4,b,0.0523,0.4622,1,1,0,,,3.757922e-01,5.000000e+00,-5.000000e+00,7.081047e+00,,,,,-3.980495e-01,-5.000000e+00,5.000000e+00,-3.661560e-01,9.735564e-01,-3.423725e+00,1.605895e+00,-5.342605e-01,-3.447083e-01,1.605895e+00,-5.342605e-01,-3.447083e-01,0.000000e+00,2.050384e-02,2.633923e-02,-4.514466e-04,0.000000e+00,0.000000e+00,0.000000e+00,-4.072263e-02,1.341362e-01,-1.176631e-01,1.084182e-01,6.865157e-01,1.702732e+00,-7.235300e-01,-3.294682e-01,1.634174e+00,-8.069241e-01,-3.394528e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,1.461844e+01,,4.178225e+00
44.6000,DS_interstep,4,b,0.0513,0.4506,1,1,0,,,4.117557e-01,5.000000e+00,-5.000000e+00,7.083046e+00,,,,,-4.324695e-01,-5.000000e+00,5.000000e+00,-3.683000e-01,9.485085e-01,-3.398555e+00,1.606052e+00,-5.339680e-01,-3.447100e-01,1.606052e+00,-5.339680e-01,-3.447100e-01,0.000000e+00,1.806738e-02,2.701159e-02,-4.005378e-04,0.000000e+00,0.000000e+00,0.000000e+00,-4.088545e-02,1.339329e-01,-1.178750e-01,1.088611e-01,6.982228e-01,1.702974e+00,-7.231577e-01,-3.294253e-01,1.634174e+00,-8.069241e-01,-3.394528e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,1.406607e+01,,4.018133e+00
44.6100,DS_interstep,4,b,0.0502,0.4373,1,1,0,,,4.531503e-01,5.000000e+00,-5.000000e+00,7.085573e+00,,,,,-4.725240e-01,-5.000000e+00,5.000000e+00,-3.706441e-01,9.234618e-01,-3.373385e+00,1.606184e+00,-5.336721e-01,-3.447112e-01,1.606184e+00,-5.336721e-01,-3.447112e-01,0.000000e+00,1.574537e-02,2.761056e-02,-3.851188e-04,0.000000e+00,0.000000e+00,0.000000e+00,-4.104914e-02,1.337180e-01,-1.180752e-01,1.092893e-01,7.116898e-01,1.703186e+00,-7.227805e-01,-3.293843e-01,1.634174e+00,-8.069241e-01,-3.394528e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,1.349398e+01,,3.854309e+00
44.6200,DS_interstep,4,b,0.0489,0.4226,1,1,0,,,4.992679e-01,5.000000e+00,-5.000000e+00,7.088672e+00,,,,,-5.177246e-01,-5.000000e+00,5.000000e+00,-3.732141e-01,8.984163e-01,-3.348218e+00,1.606292e+00,-5.333733e-01,-3.447121e-01,1.606292e+00,-5.333733e-01,-3.447121e-01,0.000000e+00,1.353922e-02,2.814355e-02,-4.018430e-04,0.000000e+00,0.000000e+00,0.000000e+00,-4.121353e-02,1.334913e-01,-1.182629e-01,1.097032e-01,7.269975e-01,1.703370e+00,-7.223990e-01,-3.293454e-01,1.634174e+00,-8.069241e-01,-3.394528e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,1.290824e+01,,3.688056e+00
44.6300,DS_interstep,4,b,0.0473,0.4069,1,1,0,,,5.494102e-01,5.000000e+00,-5.000000e+00,7.092380e+00,,,,,-5.674971e-01,-5.000000e+00,5.000000e+00,-3.760329e-01,8.733721e-01,-3.323051e+00,1.606379e+00,-5.330722e-01,-3.447130e-01,1.606379e+00,-5.330722e-01,-3.447130e-01,0.000000e+00,1.144939e-02,2.861809e-02,-4.478025e-04,0.000000e+00,0.000000e+00,0.000000e+00,-4.137860e-02,1.332529e-01,-1.184376e-01,1.101030e-01,7.441936e-01,1.703528e+00,-7.220139e-01,-3.293089e-01,1.634174e+00,-8.069241e-01,-3.394528e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,1.231429e+01,,3.520452e+00
44.6400,DS_interstep,4,b,0.0456,0.3902,1,1,0,,,6.028821e-01,5.000000e+00,-5.000000e+00,7.096722e+00,,,,,-6.211958e-01,-5.000000e+00,5.000000e+00,-3.791200e-01,8.483292e-01,-3.297885e+00,1.606445e+00,-5.327691e-01,-3.447143e-01,1.606445e+00,-5.327691e-01,-3.447143e-01,0.000000e+00,9.475597e-03,2.904140e-02,-5.204447e-04,0.000000e+00,0.000000e+00,0.000000e+00,-4.154444e-02,1.330028e-01,-1.185993e-01,1.104892e-01,7.632909e-01,1.703661e+00,-7.216256e-01,-3.292750e-01,1.634174e+00,-8.069241e-01,-3.394528e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,1.171687e+01,,3.352383e+00
44.6500,DS_interstep,4,b,0.0437,0.3729,1,1,0,,,6.589892e-01,5.000000e+00,-5.000000e+00,7.101709e+00,,,,,-6.781194e-01,-5.000000e+00,5.000000e+00,-3.824915e-01,8.232875e-01,-3.272721e+00,1.606492e+00,-5.324644e-01,-3.447162e-01,1.606492e+00,-5.324644e-01,-3.447162e-01,0.000000e+00,7.616964e-03,2.942000e-02,-6.175299e-04,0.000000e+00,0.000000e+00,0.000000e+00,-4.171128e-02,1.327410e-01,-1.187480e-01,1.108623e-01,7.842673e-01,1.703770e+00,-7.212346e-01,-3.292439e-01,1.634174e+00,-8.069241e-01,-3.394528e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,1.112013e+01,,3.184562e+00
44.6600,DS_interstep,4,b,0.0418,0.3552,1,1,0,,,7.170381e-01,5.000000e+00,-5.000000e+00,7.107330e+00,,,,,-7.375282e-01,-5.000000e+00,5.000000e+00,-3.861599e-01,7.982471e-01,-3.247558e+00,1.606520e+00,-5.321584e-01,-3.447190e-01,1.606520e+00,-5.321584e-01,-3.447190e-01,0.000000e+00,5.872126e-03,2.975953e-02,-7.371091e-04,0.000000e+00,0.000000e+00,0.000000e+00,-4.187947e-02,1.324680e-01,-1.188841e-01,1.112228e-01,8.070681e-01,1.703855e+00,-7.208413e-01,-3.292157e-01,1.634174e+00,-8.069241e-01,-3.394528e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,1.052761e+01,,3.017560e+00
44.6700,DS_interstep,4,b,0.0398,0.3370,1,1,0,,,7.763427e-01,5.000000e+00,-5.000000e+00,7.113558e+00,,,,,-7.986641e-01,-5.000000e+00,5.000000e+00,-3.901338e-01,7.732079e-01,-3.222397e+00,1.606531e+00,-5.318513e-01,-3.447227e-01,1.606531e+00,-5.318513e-01,-3.447227e-01,0.000000e+00,4.239298e-03,3.006460e-02,-8.775098e-04,0.000000e+00,0.000000e+00,0.000000e+00,-4.204943e-02,1.321838e-01,-1.190080e-01,1.115712e-01,8.316085e-01,1.703919e+00,-7.204462e-01,-3.291906e-01,1.634174e+00,-8.069241e-01,-3.394528e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,9.942386e+00,,2.851826e+00
44.6800,DS_interstep,4,b,0.0378,0.3187,1,1,0,,,8.362330e-01,5.000000e+00,-5.000000e+00,7.120343e+00,,,,,-8.607702e-01,-5.000000e+00,5.000000e+00,-3.944181e-01,7.481699e-01,-3.197236e+00,1.606526e+00,-5.315433e-01,-3.447278e-01,1.606526e+00,-5.315433e-01,-3.447278e-01,0.000000e+00,2.716321e-03,3.033877e-02,-1.037322e-03,0.000000e+00,0.000000e+00,0.000000e+00,-4.222166e-02,1.318890e-01,-1.191203e-01,1.119080e-01,8.577783e-01,1.703963e+00,-7.200495e-01,-3.291688e-01,1.634174e+00,-8.069241e-01,-3.394528e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,9.367082e+00,,2.687715e+00
44.6900,DS_interstep,4,b,0.0357,0.3004,1,1,0,,,8.960657e-01,5.000000e+00,-5.000000e+00,7.127618e+00,,,,,-9.231106e-01,-5.000000e+00,5.000000e+00,-3.990137e-01,7.231332e-01,-3.172077e+00,1.606506e+00,-5.312346e-01,-3.447343e-01,1.606506e+00,-5.312346e-01,-3.447343e-01,0.000000e+00,1.300702e-03,3.058459e-02,-1.215380e-03,0.000000e+00,0.000000e+00,0.000000e+00,-4.239670e-02,1.315838e-01,-1.192219e-01,1.122338e-01,8.854465e-01,1.703987e+00,-7.196518e-01,-3.291504e-01,1.634174e+00,-8.069241e-01,-3.394528e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,8.804012e+00,,2.525511e+00
44.7000,DS_interstep,4,b,0.0337,0.2820,1,1,0,,,9.552354e-01,5.000000e+00,-5.000000e+00,7.135298e+00,,,,,-9.849881e-01,-5.000000e+00,5.000000e+00,-4.039186e-01,6.980978e-01,-3.146919e+00,1.606472e+00,-5.309254e-01,-3.447424e-01,1.606472e+00,-5.309254e-01,-3.447424e-01,0.000000e+00,-1.035634e-05,3.080369e-02,-1.410741e-03,0.000000e+00,0.000000e+00,0.000000e+00,-4.257513e-02,1.312686e-01,-1.193134e-01,1.125492e-01,9.144662e-01,1.703993e+00,-7.192533e-01,-3.291356e-01,1.634174e+00,-8.069241e-01,-3.394528e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,8.255253e+00,,2.365453e+00
44.7100,DS_interstep,4,b,0.0316,0.2639,1,1,0,,,1.013185e+00,5.000000e+00,-5.000000e+00,7.143287e+00,,,,,-1.045759e+00,-5.000000e+00,5.000000e+00,-4.091270e-01,6.730636e-01,-3.121763e+00,1.606426e+00,-5.306157e-01,-3.447524e-01,1.606426e+00,-5.306157e-01,-3.447524e-01,0.000000e+00,-1.219935e-03,3.099688e-02,-1.622657e-03,0.000000e+00,0.000000e+00,0.000000e+00,-4.275752e-02,1.309438e-01,-1.193957e-01,1.128547e-01,9.446793e-01,1.703982e+00,-7.188543e-01,-3.291245e-01,1.634174e+00,-8.069241e-01,-3.394528e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,7.722749e+00,,2.207750e+00
44.7200,DS_interstep,4,b,0.0296,0.2459,1,1,0,,,1.069414e+00,5.000000e+00,-5.000000e+00,7.151479e+00,,,,,-1.104846e+00,-5.000000e+00,5.000000e+00,-4.146306e-01,6.480306e-01,-3.096607e+00,1.606368e+00,-5.303058e-01,-3.447644e-01,1.606368e+00,-5.303058e-01,-3.447644e-01,0.000000e+00,-2.331370e-03,3.116432e-02,-1.850541e-03,0.000000e+00,0.000000e+00,0.000000e+00,-4.294443e-02,1.306097e-01,-1.194695e-01,1.131509e-01,9.759213e-01,1.703956e+00,-7.184551e-01,-3.291174e-01,1.634174e+00,-8.069241e-01,-3.394528e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,7.208393e+00,,2.052601e+00
44.7300,DS_interstep,4,b,0.0276,0.2284,1,1,0,,,1.123485e+00,5.000000e+00,-5.000000e+00,7.159764e+00,,,,,-1.161745e+00,-5.000000e+00,5.000000e+00,-4.204184e-01,6.229989e-01,-3.071453e+00,1.606299e+00,-5.299957e-01,-3.447786e-01,1.606299e+00,-5.299957e-01,-3.447786e-01,0.000000e+00,-3.348228e-03,3.130561e-02,-2.093941e-03,0.000000e+00,0.000000e+00,0.000000e+00,-4.313640e-02,1.302666e-01,-1.195356e-01,1.134383e-01,1.008025e+00,1.703915e+00,-7.180561e-01,-3.291142e-01,1.634174e+00,-8.069241e-01,-3.394528e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,6.714113e+00,,1.900210e+00
44.7400,DS_interstep,4,b,0.0257,0.2113,1,1,0,,,1.175029e+00,5.000000e+00,-5.000000e+00,7.168033e+00,,,,,-1.216031e+00,-5.000000e+00,5.000000e+00,-4.264773e-01,5.979685e-01,-3.046300e+00,1.606221e+00,-5.296856e-01,-3.447950e-01,1.606221e+00,-5.296856e-01,-3.447950e-01,0.000000e+00,-4.274273e-03,3.142001e-02,-2.352499e-03,0.000000e+00,0.000000e+00,0.000000e+00,-4.333393e-02,1.299149e-01,-1.195947e-01,1.137173e-01,1.040823e+00,1.703861e+00,-7.176576e-01,-3.291153e-01,1.634174e+00,-8.069241e-01,-3.394528e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,6.241934e+00,,1.750788e+00
44.7500,DS_interstep,4,b,0.0238,0.1947,1,1,0,,,1.223743e+00,5.000000e+00,-5.000000e+00,7.176179e+00,,,,,-1.267360e+00,-5.000000e+00,5.000000e+00,-4.327926e-01,5.729393e-01,-3.021149e+00,1.606134e+00,-5.293757e-01,-3.448140e-01,1.606134e+00,-5.293757e-01,-3.448140e-01,0.000000e+00,-5.113439e-03,3.150653e-02,-2.625927e-03,0.000000e+00,0.000000e+00,0.000000e+00,-4.353748e-02,1.295549e-01,-1.196474e-01,1.139885e-01,1.074154e+00,1.703794e+00,-7.172599e-01,-3.291207e-01,1.634174e+00,-8.069241e-01,-3.394528e-01,0.000000e+00,0.000000e+00,1,0,0.000000e+00,0.000000e+00,0,5.794038e+00,,1.604565e+00
