t_s,Ltot_x_Nms,Ltot_y_Nms,Ltot_z_Nms,Ltot_norm_Nms
749.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
749.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
750.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
750.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
751.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
751.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
752.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
752.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
753.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
753.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
754.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
754.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
755.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
755.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
756.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
756.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
757.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
757.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
758.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
758.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
759.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
759.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
760.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
760.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
761.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
761.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
762.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
762.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
763.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
763.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
764.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
764.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
765.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
765.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
766.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
766.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
767.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
767.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
768.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
768.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
769.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
769.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
770.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
770.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
771.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
771.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
772.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
772.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
773.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
773.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
774.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
774.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
775.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
775.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
776.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
776.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
777.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
777.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
778.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
778.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
779.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
779.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
780.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
780.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
781.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
781.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
782.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
782.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
783.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
783.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
784.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
784.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
785.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
785.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
786.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
786.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
787.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
787.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
788.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
788.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
789.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
789.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
790.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
790.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
791.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
791.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
792.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
792.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
793.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
793.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
794.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
794.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
795.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
795.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
796.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
796.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
797.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
797.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
798.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
798.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
799.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
799.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
800.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
800.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
801.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
801.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
802.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
802.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
803.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
803.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
804.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
804.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
805.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
805.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
806.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
806.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
807.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
807.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
808.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
808.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
809.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
809.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
810.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
810.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
811.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
811.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
812.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
812.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
813.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
813.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
814.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
814.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
815.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
815.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
816.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
816.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
817.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
817.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
818.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
818.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
819.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
819.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
820.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
820.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
821.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
821.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
822.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
822.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
823.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
823.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
824.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
824.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
825.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
825.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
826.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
826.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
827.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
827.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
828.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
828.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
829.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
829.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
830.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
830.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
831.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
831.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
832.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
832.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
833.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
833.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
834.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
834.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
835.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
835.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
836.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
836.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
837.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
837.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
838.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
838.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
839.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
839.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
840.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
840.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
841.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
841.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
842.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
842.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
843.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
843.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
844.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
844.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
845.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
845.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
846.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
846.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
847.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
847.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
848.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
848.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
849.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
849.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
850.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
850.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
851.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
851.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
852.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
852.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
853.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
853.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
854.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
854.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
855.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
855.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
856.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
856.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
857.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
857.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
858.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
858.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
859.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
859.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
860.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
860.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
861.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
861.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
862.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
862.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
863.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
863.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
864.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
864.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
865.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
865.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
866.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
866.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
867.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
867.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
868.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
868.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
869.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
869.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
870.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
870.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
871.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
871.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
872.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
872.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
873.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
873.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
874.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
874.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
875.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
875.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
876.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
876.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
877.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
877.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
878.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
878.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
879.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
879.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
880.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
880.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
881.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
881.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
882.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
882.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
883.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
883.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
884.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
884.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
885.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
885.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
886.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
886.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
887.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
887.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
888.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
888.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
889.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
889.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
890.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
890.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
891.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
891.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
892.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
892.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
893.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
893.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
894.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
894.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
895.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
895.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
896.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
896.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
897.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
897.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
898.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
898.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
899.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
899.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
900.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
900.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
901.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
901.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
902.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
902.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
903.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
903.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
904.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
904.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
905.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
905.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
906.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
906.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
907.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
907.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
908.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
908.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
909.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
909.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
910.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
910.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
911.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
911.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
912.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
912.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
913.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
913.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
914.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
914.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
915.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
915.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
916.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
916.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
917.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
917.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
918.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
918.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
919.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
919.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
920.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
920.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
921.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
921.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
922.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
922.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
923.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
923.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
924.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
924.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
925.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
925.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
926.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
926.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
927.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
927.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
928.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
928.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
929.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
929.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
930.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
930.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
931.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
931.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
932.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
932.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
933.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
933.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
934.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
934.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
935.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
935.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
936.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
936.510,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
937.010,1.247184e-03,5.567342e-04,-5.518562e-04,1.473080e-03
