t,phase,step_idx,mask_ss,theta_s_deg,Hdot_s_x,Hdot_s_y,Hdot_s_z,tau_w_x,tau_w_y,tau_w_z,torso_ref_mode,e_ori_torso_deg,e_pos_torso_x,e_pos_torso_y,e_pos_torso_z,d_ee_to_target,e_ori_ee_deg,swing_arm,stance_a_idx,stance_b_idx,swing_to_idx,gait_phase_idx
7.210000,DS,0,0,0.095467524,0.287451499,-0.150034906,0.645018959,0.013315197,-0.000101053,-0.007543153,ds_hold,0.121709969,-0.002884734,-0.005115641,-0.000498308,0.000000029,0.000393377,b,2,3,3,2
7.310000,DS,0,0,0.094550001,0.287129755,-0.148885043,0.646945641,0.012652702,-0.000749727,-0.005727894,ds_hold,0.121115557,-0.002903535,-0.005102327,-0.000498172,0.000000026,0.000371077,b,2,3,3,2
7.410000,DS,0,0,0.093643419,0.286886875,-0.147797505,0.648888016,0.011946645,-0.001256357,-0.004162578,ds_hold,0.120449962,-0.002922265,-0.005089647,-0.000497787,0.000000025,0.000355979,b,2,3,3,2
7.510000,DS,0,0,0.092747558,0.286700187,-0.146769288,0.650786532,0.011216342,-0.001628839,-0.002872169,ds_hold,0.119723786,-0.002940931,-0.005077587,-0.000497144,0.000000024,0.000344734,b,2,3,3,2
7.610000,DS,0,0,0.091862219,0.286547025,-0.145802632,0.652606073,0.010487115,-0.001887372,-0.001852190,ds_hold,0.118947334,-0.002959524,-0.005066123,-0.000496247,0.000000023,0.000334759,b,2,3,3,2
7.710000,DS,0,0,0.090987216,0.286407524,-0.144902384,0.654331642,0.009782422,-0.002059668,-0.001069170,ds_hold,0.118130206,-0.002978037,-0.005055223,-0.000495109,0.000000022,0.000324290,b,2,3,3,2
7.810000,DS,0,0,0.090122369,0.286266369,-0.144073531,0.655961642,0.009119622,-0.002173232,-0.000475909,ds_hold,0.117281082,-0.002996462,-0.005044853,-0.000493749,0.000000021,0.000312557,b,2,3,3,2
7.910000,DS,0,0,0.089267502,0.286113480,-0.143319518,0.657501466,0.008509376,-0.002250191,-0.000026418,ds_hold,0.116407646,-0.003014796,-0.005034973,-0.000492191,0.000000019,0.000299653,b,2,3,3,2
8.010000,DS,0,0,0.088422442,0.285943806,-0.142641465,0.658958872,0.007956727,-0.002305899,0.000316672,ds_hold,0.115516622,-0.003033038,-0.005025547,-0.000490460,0.000000018,0.000286175,b,2,3,3,2
8.110000,DS,0,0,0.087587022,0.285756515,-0.142038119,0.660341419,0.007462405,-0.002349887,0.000581047,ds_hold,0.114613847,-0.003051187,-0.005016540,-0.000488580,0.000000017,0.000272847,b,2,3,3,2
8.210000,DS,0,0,0.086761078,0.285553875,-0.141506250,0.661655464,0.007023976,-0.002387528,0.000786552,ds_hold,0.113704368,-0.003069244,-0.005007918,-0.000486571,0.000000016,0.000260279,b,2,3,3,2
8.310000,DS,0,0,0.085944449,0.285340048,-0.141041272,0.662906063,0.006636827,-0.002421569,0.000947508,ds_hold,0.112792535,-0.003087207,-0.004999653,-0.000484452,0.000000015,0.000248858,b,2,3,3,2
8.410000,DS,0,0,0.085136980,0.285119991,-0.140637895,0.664097277,0.006295065,-0.002453249,0.001074535,ds_hold,0.111882082,-0.003105072,-0.004991720,-0.000482236,0.000000014,0.000238743,b,2,3,3,2
8.510000,DS,0,0,0.084338519,0.284898572,-0.140290695,0.665232535,0.005992306,-0.002483027,0.001175737,ds_hold,0.110976203,-0.003122835,-0.004984094,-0.000479935,0.000000013,0.000229911,b,2,3,3,2
8.610000,DS,0,0,0.083548921,0.284679962,-0.139994533,0.666314946,0.005722336,-0.002511008,0.001257380,ds_hold,0.110077606,-0.003140490,-0.004976756,-0.000477558,0.000000013,0.000222218,b,2,3,3,2
8.710000,DS,0,0,0.082768041,0.284467316,-0.139744807,0.667347484,0.005479592,-0.002537186,0.001324294,ds_hold,0.109188575,-0.003158032,-0.004969688,-0.000475112,0.000000012,0.000215465,b,2,3,3,2
8.810000,DS,0,0,0.081995740,0.284262675,-0.139537556,0.668333076,0.005259466,-0.002561564,0.001380114,ds_hold,0.108311010,-0.003175454,-0.004962874,-0.000472602,0.000000012,0.000209445,b,2,3,3,2
8.910000,DS,0,0,0.081231883,0.284067062,-0.139369449,0.669274617,0.005058422,-0.002584201,0.001427465,ds_hold,0.107446474,-0.003192750,-0.004956299,-0.000470033,0.000000012,0.000203974,b,2,3,3,2
9.010000,DS,0,0,0.080476336,0.283880666,-0.139237705,0.670174937,0.004873955,-0.002605208,0.001468125,ds_hold,0.106596230,-0.003209914,-0.004949948,-0.000467411,0.000000012,0.000198914,b,2,3,3,2
9.110000,DS,0,0,0.079728971,0.283703084,-0.139139968,0.671036747,0.004704438,-0.002624720,0.001503181,ds_hold,0.105761280,-0.003226942,-0.004943809,-0.000464740,0.000000011,0.000194176,b,2,3,3,2
9.210000,DS,0,0,0.078989663,0.283533554,-0.139074180,0.671862592,0.004548880,-0.002642856,0.001533184,ds_hold,0.104942398,-0.003243829,-0.004937869,-0.000462024,0.000000011,0.000189718,b,2,3,3,2
9.310000,DS,0,0,0.078258287,0.283371155,-0.139038469,0.672654791,0.004406658,-0.002659677,0.001558317,ds_hold,0.104140161,-0.003260570,-0.004932116,-0.000459271,0.000000011,0.000185534,b,2,3,3,2
9.410000,DS,0,0,0.077534725,0.283214958,-0.139031053,0.673415407,0.004277254,-0.002675165,0.001578554,ds_hold,0.103354986,-0.003277162,-0.004926539,-0.000456483,0.000000011,0.000181643,b,2,3,3,2
9.510000,DS,0,0,0.076818860,0.283064119,-0.139050179,0.674146223,0.004160054,-0.002689220,0.001593817,ds_hold,0.102587149,-0.003293602,-0.004921128,-0.000453668,0.000000011,0.000178072,b,2,3,3,2
9.610000,DS,0,0,0.076110578,0.282917937,-0.139094092,0.674848743,0.004054221,-0.002701681,0.001604106,ds_hold,0.101836818,-0.003309885,-0.004915873,-0.000450830,0.000000011,0.000174848,b,2,3,3,2
9.710000,DS,0,0,0.075409770,0.282775865,-0.139161023,0.675524220,0.003958666,-0.002712364,0.001609576,ds_hold,0.101104064,-0.003326008,-0.004910766,-0.000447975,0.000000011,0.000171984,b,2,3,3,2
9.810000,DS,0,0,0.074716327,0.282637495,-0.139249205,0.676173702,0.003872094,-0.002721089,0.001610557,ds_hold,0.100388887,-0.003341967,-0.004905798,-0.000445107,0.000000011,0.000169478,b,2,3,3,2
9.910000,DS,0,0,0.074030145,0.282502533,-0.139356891,0.676798087,0.003793087,-0.002727713,0.001607541,ds_hold,0.099691220,-0.003357757,-0.004900963,-0.000442232,0.000000011,0.000167311,b,2,3,3,2
10.010000,DS,0,0,0.073351121,0.282370767,-0.139482386,0.677398191,0.003720196,-0.002732142,0.001601128,ds_hold,0.099010946,-0.003373375,-0.004896253,-0.000439355,0.000000011,0.000165451,b,2,3,3,2
10.110000,DS,0,0,0.072679157,0.282242029,-0.139624071,0.677974790,0.003652022,-0.002734330,0.001591975,ds_hold,0.098347899,-0.003388815,-0.004891663,-0.000436479,0.000000011,0.000163857,b,2,3,3,2
10.210000,DS,0,0,0.072014156,0.282116175,-0.139780419,0.678528671,0.003587256,-0.002734277,0.001580755,ds_hold,0.097701877,-0.003404073,-0.004887187,-0.000433608,0.000000011,0.000162482,b,2,3,3,2
10.310000,DS,0,0,0.071356021,0.281993067,-0.139950008,0.679060648,0.003524689,-0.002732010,0.001568123,ds_hold,0.097072637,-0.003419145,-0.004882821,-0.000430748,0.000000012,0.000161281,b,2,3,3,2
10.410000,DS,0,0,0.070704661,0.281872567,-0.140131522,0.679571583,0.003463192,-0.002727573,0.001554717,ds_hold,0.096459907,-0.003434027,-0.004878559,-0.000427900,0.000000012,0.000160208,b,2,3,3,2
10.510000,DS,0,0,0.070059985,0.281754537,-0.140323752,0.680062391,0.003401665,-0.002721011,0.001541174,ds_hold,0.095863386,-0.003448715,-0.004874398,-0.000425070,0.000000012,0.000159223,b,2,3,3,2
10.610000,DS,0,0,0.069421904,0.281638843,-0.140525589,0.680534052,0.003338964,-0.002712357,0.001528163,ds_hold,0.095282743,-0.003463206,-0.004870334,-0.000422258,0.000000012,0.000158285,b,2,3,3,2
10.710000,DS,0,0,0.068790330,0.281525371,-0.140736020,0.680987625,0.003273806,-0.002701638,0.001516465,ds_hold,0.094717620,-0.003477496,-0.004866363,-0.000419470,0.000000012,0.000157354,b,2,3,3,2
10.810000,DS,0,0,0.068165178,0.281414037,-0.140954124,0.681424280,0.003204670,-0.002688884,0.001507084,ds_hold,0.094167631,-0.003491585,-0.004862481,-0.000416706,0.000000012,0.000156385,b,2,3,3,2
10.910000,DS,0,0,0.067546364,0.281304804,-0.141179070,0.681845353,0.003129740,-0.002674195,0.001501417,ds_hold,0.093632355,-0.003505470,-0.004858685,-0.000413970,0.000000012,0.000155317,b,2,3,3,2
11.010000,DS,0,0,0.066933803,0.281197712,-0.141410122,0.682252449,0.003047000,-0.002657880,0.001501458,ds_hold,0.093111326,-0.003519152,-0.004854972,-0.000411263,0.000000012,0.000154069,b,2,3,3,2
11.110000,DS,0,0,0.066327414,0.281092898,-0.141646653,0.682647605,0.002954760,-0.002640702,0.001509879,ds_hold,0.092604018,-0.003532632,-0.004851337,-0.000408587,0.000000012,0.000152522,b,2,3,3,2
