t,phase,step_idx,mask_ss,Hdot_s_x,Hdot_s_y,Hdot_s_z,tau_w_x,tau_w_y,tau_w_z,e_ori_torso_deg,e_pos_torso_x,e_pos_torso_y,e_pos_torso_z,d_ee_to_target,e_ori_ee_deg,swing_arm,stance_a_idx,stance_b_idx,swing_to_idx,gait_phase_idx
60.480000,DS,4,0,0.378491779,-3.976740054,6.076274358,-0.000471265,0.044157837,-0.030779435,0.178837185,-0.000205916,-0.000286478,-0.000168031,nan,0.000443115,b,4,5,-1,10
60.580000,DS,4,0,0.377212779,-3.989534765,6.076548725,-0.000552212,0.043952356,-0.030809298,0.177876787,-0.000206327,-0.000286693,-0.000168684,nan,0.000441668,b,4,5,-1,10
60.680000,DS,4,0,0.375942756,-4.002234215,6.076821118,-0.000632463,0.043748202,-0.030838114,0.176925822,-0.000206733,-0.000286906,-0.000169333,nan,0.000440250,b,4,5,-1,10
60.780000,DS,4,0,0.374681667,-4.014838980,6.077091548,-0.000712019,0.043545375,-0.030865890,0.175984169,-0.000207134,-0.000287118,-0.000169977,nan,0.000438860,b,4,5,-1,10
60.880000,DS,4,0,0.373429467,-4.027349637,6.077360024,-0.000790882,0.043343877,-0.030892637,0.175051708,-0.000207529,-0.000287328,-0.000170618,nan,0.000437497,b,4,5,-1,10
60.980000,DS,4,0,0.372186111,-4.039766760,6.077626557,-0.000869055,0.043143710,-0.030918364,0.174128324,-0.000207920,-0.000287536,-0.000171253,nan,0.000436162,b,4,5,-1,10
61.080000,DS,4,0,0.370951554,-4.052090925,6.077891157,-0.000946538,0.042944875,-0.030943080,0.173213901,-0.000208305,-0.000287743,-0.000171885,nan,0.000434853,b,4,5,-1,10
61.180000,DS,4,0,0.369725752,-4.064322705,6.078153834,-0.001023334,0.042747374,-0.030966796,0.172308327,-0.000208686,-0.000287948,-0.000172512,nan,0.000433571,b,4,5,-1,10
61.280000,DS,4,0,0.368508658,-4.076462672,6.078414598,-0.001099444,0.042551208,-0.030989520,0.171411491,-0.000209062,-0.000288152,-0.000173136,nan,0.000432315,b,4,5,-1,10
61.380000,DS,4,0,0.367300229,-4.088511397,6.078673459,-0.001174870,0.042356379,-0.031011261,0.170523284,-0.000209434,-0.000288354,-0.000173754,nan,0.000431085,b,4,5,-1,10
61.480000,DS,4,0,0.366100417,-4.100469452,6.078930428,-0.001249613,0.042162888,-0.031032029,0.169643599,-0.000209800,-0.000288554,-0.000174369,nan,0.000429880,b,4,5,-1,10
61.580000,DS,4,0,0.364909177,-4.112337405,6.079185515,-0.001323676,0.041970736,-0.031051832,0.168772329,-0.000210162,-0.000288753,-0.000174980,nan,0.000428700,b,4,5,-1,10
61.680000,DS,4,0,0.363726464,-4.124115824,6.079438729,-0.001397059,0.041779926,-0.031070678,0.167909372,-0.000210520,-0.000288951,-0.000175586,nan,0.000427544,b,4,5,-1,10
61.780000,DS,4,0,0.362552230,-4.135805276,6.079690081,-0.001469764,0.041590458,-0.031088578,0.167054626,-0.000210873,-0.000289147,-0.000176188,nan,0.000426413,b,4,5,-1,10
61.880000,DS,4,0,0.361386429,-4.147406326,6.079939582,-0.001541793,0.041402334,-0.031105538,0.166207989,-0.000211221,-0.000289341,-0.000176786,nan,0.000425306,b,4,5,-1,10
61.980000,DS,4,0,0.360229016,-4.158919540,6.080187241,-0.001613148,0.041215556,-0.031121569,0.165369364,-0.000211566,-0.000289534,-0.000177380,nan,0.000424222,b,4,5,-1,10
62.080000,DS,4,0,0.359079942,-4.170345480,6.080433069,-0.001683829,0.041030124,-0.031136677,0.164538653,-0.000211906,-0.000289725,-0.000177970,nan,0.000423162,b,4,5,-1,10
62.180000,DS,4,0,0.357939162,-4.181684709,6.080677075,-0.001753838,0.040846041,-0.031150872,0.163715761,-0.000212241,-0.000289915,-0.000178556,nan,0.000422124,b,4,5,-1,10
62.280000,DS,4,0,0.356806628,-4.192937786,6.080919270,-0.001823177,0.040663307,-0.031164162,0.162900593,-0.000212573,-0.000290103,-0.000179138,nan,0.000421109,b,4,5,-1,10
62.380000,DS,4,0,0.355682294,-4.204105271,6.081159665,-0.001891846,0.040481925,-0.031176555,0.162093058,-0.000212900,-0.000290290,-0.000179716,nan,0.000420116,b,4,5,-1,10
62.480000,DS,4,0,0.354566111,-4.215187721,6.081398269,-0.001959848,0.040301895,-0.031188058,0.161293064,-0.000213223,-0.000290475,-0.000180289,nan,0.000419145,b,4,5,-1,10
62.580000,DS,4,0,0.353458034,-4.226185694,6.081635093,-0.002027184,0.040123220,-0.031198681,0.160500522,-0.000213543,-0.000290659,-0.000180859,nan,0.000418195,b,4,5,-1,10
62.680000,DS,4,0,0.352358013,-4.237099743,6.081870146,-0.002093854,0.039945900,-0.031208430,0.159715343,-0.000213858,-0.000290842,-0.000181425,nan,0.000417267,b,4,5,-1,10
